ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
CNET,14,57.14,13.03,157.0,18.7,0.8249080228382598,38.6 # -19.78 # 14.75 # -4.67 # 50.0 # -40.8 # 22.64 # 24.74 # 104.19 # 81.99 # 63.5 # -15.32 # -66.23 # -71.27,38.6 # 14.75 # 50.0 # 22.64 # 24.74 # 104.19 # 81.99 # 63.5,50.05,44.3,-19.78 # -4.67 # -40.8 # -15.32 # -66.23 # -71.27,-36.34,-30.29,95.5,8,6,104.19,-71.27,2010-05-20,30,70
MINM,10,40.0,7.8,235.0,-2.4,0.1714148007522555,-20.0 # 115.62 # -52.63 # 0.0 # 66.67 # 54.48 # -56.74 # -87.88 # -4.8 # 63.24,115.62 # 0.0 # 66.67 # 54.48 # 63.24,60.0,63.24,-20.0 # -52.63 # -56.74 # -87.88 # -4.8,-44.41,-52.63,86.5,4,6,115.62,-87.88,2009-10-28,30,70
SVFD,18,72.22,91.39,140.0,32.14,18.00588308073154,1036.36 # 90.48 # -80.0 # 10.0 # 78.57 # 170.0 # 18.0 # 21.43 # -88.33 # 264.29 # 45.83 # 42.86 # -37.5 # -47.69 # 53.6 # -46.5 # 96.36 # 17.18,1036.36 # 90.48 # 10.0 # 78.57 # 170.0 # 18.0 # 21.43 # 264.29 # 45.83 # 42.86 # 53.6 # 96.36 # 17.18,149.61,53.6,-80.0 # -88.33 # -37.5 # -47.69 # -46.5,-60.01,-47.69,87.0,13,5,1036.36,-88.33,2010-12-06,30,70
SNES,6,33.33,-34.54,341.0,-57.32,0.00040855292044344706,-61.0 # 73.86 # 22.5 # -90.05 # -53.64 # -98.93,73.86 # 22.5,48.18,48.18,-61.0 # -90.05 # -53.64 # -98.93,-75.91,-75.52,334.5,2,4,73.86,-98.93,2017-05-01,30,70
SLNH,13,61.54,7.51,217.0,8.0,0.11198771667037641,10.13 # -59.5 # 8.0 # 25.0 # 5.63 # -15.25 # 30.84 # 110.94 # -4.35 # -3.61 # 69.23 # 16.47 # -95.86,10.13 # 8.0 # 25.0 # 5.63 # 30.84 # 110.94 # 69.23 # 16.47,34.53,20.74,-59.5 # -15.25 # -4.35 # -3.61 # -95.86,-35.71,-15.25,165.0,8,5,110.94,-95.86,2006-06-30,30,70
BAOS,4,50.0,31.09,152.0,-13.19,1.2424218657284498,-26.91 # -42.3 # 193.04 # 0.54,193.04 # 0.54,96.79,96.79,-26.91 # -42.3,-34.61,-34.61,151.0,2,2,193.04,-42.3,2021-03-02,30,70
AFIB,4,25.0,-17.8,212.0,-20.35,0.04763854145558085,-95.44 # 64.94 # -23.3 # -17.39,64.94,64.94,64.94,-95.44 # -23.3 # -17.39,-45.38,-23.3,146.5,1,3,64.94,-95.44,2021-02-26,30,70
ASST,2,50.0,-14.92,104.0,-14.92,0.6844307767932855,4.94 # -34.78,4.94,4.94,4.94,-34.78,-34.78,-34.78,104.5,1,1,4.94,-34.78,2023-02-27,30,70
MDGS,7,14.29,-28.17,330.0,-17.69,0.03263027323974111,-6.76 # -38.92 # 22.39 # -73.81 # -5.36 # -77.06 # -17.69,22.39,22.39,22.39,-6.76 # -38.92 # -73.81 # -5.36 # -77.06 # -17.69,-36.6,-28.31,276.0,1,6,22.39,-77.06,2015-08-26,30,70
ATXG,5,80.0,127.15,157.0,50.0,10.04276928022422,50.0 # 5.26 # 70.73 # 552.69 # -42.92,50.0 # 5.26 # 70.73 # 552.69,169.67,60.37,-42.92,-42.92,-42.92,143.0,4,1,552.69,-42.92,2018-03-29,30,70
VVPR,10,50.0,-6.04,151.0,-14.76,0.12496131440573167,0.82 # 1.0 # -30.33 # -44.24 # 66.41 # 72.25 # 39.92 # -68.99 # -38.59 # -58.64,0.82 # 1.0 # 66.41 # 72.25 # 39.92,36.08,39.92,-30.33 # -44.24 # -68.99 # -38.59 # -58.64,-48.16,-44.24,111.5,5,5,72.25,-68.99,2015-11-17,30,70
SNPX,3,33.33,2.73,203.0,-2.12,0.43329875336856083,86.58 # -2.12 # -76.27,86.58,86.58,86.58,-2.12 # -76.27,-39.2,-39.2,183.0,1,2,86.58,-76.27,2021-05-13,30,70
LUCY,2,0.0,-40.44,176.0,-40.44,0.32533266019374385,-23.3 # -57.59,,,,-23.3 # -57.59,-40.44,-40.44,176.5,0,2,-23.3,-57.59,2022-09-06,30,70
BOF,1,0.0,-56.86,185.0,-56.86,0.4313725742272628,-56.86,,,,-56.86,-56.86,-56.86,185.0,0,1,-56.86,-56.86,2023-07-11,30,70
TCON,9,33.33,-20.51,252.0,-36.28,0.027523538501487095,33.3 # 0.89 # -38.24 # -36.28 # -40.7 # -1.73 # -69.27 # 47.79 # -80.35,33.3 # 0.89 # 47.79,27.33,33.3,-38.24 # -36.28 # -40.7 # -1.73 # -69.27 # -80.35,-44.43,-39.47,261.0,3,6,47.79,-80.35,2015-05-08,30,70
GCTK,14,50.0,0.35,182.0,0.38,0.0904282906297384,-10.53 # 2.94 # -5.95 # 11.54 # 10.0 # 12.25 # -16.67 # -2.17 # 150.0 # -47.69 # -85.0 # 48.57 # -70.48 # 8.06,2.94 # 11.54 # 10.0 # 12.25 # 150.0 # 48.57 # 8.06,34.77,11.54,-10.53 # -5.95 # -16.67 # -2.17 # -47.69 # -85.0 # -70.48,-34.07,-16.67,126.0,7,7,150.0,-85.0,2013-07-26,30,70
HSDT,6,50.0,-24.58,343.0,-16.02,0.0018703368206517059,-46.37 # 31.52 # 36.99 # -85.11 # 14.34 # -98.86,31.52 # 36.99 # 14.34,27.61,31.52,-46.37 # -85.11 # -98.86,-76.78,-85.11,247.5,3,3,36.99,-98.86,2014-09-30,30,70
JAGX,11,36.36,-12.75,207.0,-11.36,5.216965870556575e-05,-38.44 # -11.36 # -6.76 # -28.05 # -31.36 # 31.82 # -86.64 # 20.2 # 46.56 # 63.7 # -99.96,31.82 # 20.2 # 46.56 # 63.7,40.57,39.19,-38.44 # -11.36 # -6.76 # -28.05 # -31.36 # -86.64 # -99.96,-43.22,-31.36,133.0,4,7,63.7,-99.96,2015-06-10,30,70
CLVR,4,25.0,-12.37,158.0,-32.05,0.2588717088142116,77.39 # -58.45 # -5.65 # -62.77,77.39,77.39,77.39,-58.45 # -5.65 # -62.77,-42.29,-58.45,151.0,1,3,77.39,-62.77,2021-01-12,30,70
BYU,7,14.29,-51.76,362.0,-72.0,0.0002000248609605476,-91.67 # -81.89 # -63.57 # 42.95 # -5.79 # -90.35 # -72.0,42.95,42.95,42.95,-91.67 # -81.89 # -63.57 # -5.79 # -90.35 # -72.0,-67.54,-76.94,149.0,1,6,42.95,-91.67,2013-12-06,30,70
NVFY,9,11.11,-28.12,217.0,-26.67,0.030387740591951796,-39.47 # 17.53 # -12.08 # -19.85 # -64.21 # -26.67 # -47.24 # -51.71 # -9.35,17.53,17.53,17.53,-39.47 # -12.08 # -19.85 # -64.21 # -26.67 # -47.24 # -51.71 # -9.35,-33.82,-33.07,147.0,1,8,17.53,-64.21,2012-01-25,30,70
GBR,20,70.0,22.5,123.0,13.41,28.35095812547131,-25.07 # 2.57 # 10.58 # 19.53 # -9.72 # -0.33 # 114.2 # 26.0 # 94.74 # -7.79 # 54.9 # 3.2 # -10.74 # 15.61 # 39.05 # 11.21 # 62.46 # 26.14 # -3.5 # 26.88,2.57 # 10.58 # 19.53 # 114.2 # 26.0 # 94.74 # 54.9 # 3.2 # 15.61 # 39.05 # 11.21 # 62.46 # 26.14 # 26.88,36.22,26.07,-25.07 # -9.72 # -0.33 # -7.79 # -10.74 # -3.5,-9.53,-8.76,104.5,14,6,114.2,-25.07,2006-03-31,30,70
MGRX,1,0.0,-66.48,275.0,-66.48,0.3351648333653954,-66.48,,,,-66.48,-66.48,-66.48,275.0,0,1,-66.48,-66.48,2023-04-12,30,70
POLA,8,50.0,5.92,176.0,18.11,0.33912040457911996,-2.13 # 38.35 # -17.52 # 38.6 # 73.87 # -41.24 # 42.41 # -84.94,38.35 # 38.6 # 73.87 # 42.41,48.31,40.5,-2.13 # -17.52 # -41.24 # -84.94,-36.46,-29.38,97.5,4,4,73.87,-84.94,2017-04-26,30,70
STSS,1,0.0,-67.86,582.0,-67.86,0.3213592324588155,-67.86,,,,-67.86,-67.86,-67.86,582.0,0,1,-67.86,-67.86,2022-06-09,30,70
GGE,20,65.0,20.91,143.0,15.13,3.9781851863558506,50.0 # -66.67 # 133.33 # -3.26 # -68.54 # -10.75 # -18.1 # 70.48 # 35.29 # 16.23 # 68.21 # 4.17 # 11.38 # -47.67 # 14.04 # 21.02 # 45.88 # 138.67 # 42.86 # -18.42,50.0 # 133.33 # 70.48 # 35.29 # 16.23 # 68.21 # 4.17 # 11.38 # 14.04 # 21.02 # 45.88 # 138.67 # 42.86,50.12,42.86,-66.67 # -3.26 # -68.54 # -10.75 # -18.1 # -47.67 # -18.42,-33.35,-18.42,88.5,13,7,138.67,-68.54,2008-06-12,30,70
FNCH,3,0.0,-50.07,232.0,-56.17,0.027926428429109126,-0.43 # -56.17 # -93.6,,,,-0.43 # -56.17 # -93.6,-50.07,-56.17,162.0,0,3,-0.43,-93.6,2021-04-19,30,70
TBLT,5,20.0,-6.22,235.0,-79.03,0.0030448492337426095,238.89 # -79.03 # -4.65 # -94.57 # -91.72,238.89,238.89,238.89,-79.03 # -4.65 # -94.57 # -91.72,-67.49,-85.37,261.0,1,4,238.89,-94.57,2018-12-26,30,70
TC,7,42.86,-18.64,169.0,-22.79,0.11893309196740427,4.02 # -71.09 # 22.85 # -22.79 # 14.92 # -30.89 # -47.5,4.02 # 22.85 # 14.92,13.93,14.92,-71.09 # -22.79 # -30.89 # -47.5,-43.07,-39.2,160.0,3,4,22.85,-71.09,2018-12-28,30,70
AEMD,17,58.82,8.47,157.0,20.35,0.5312972132989111,-12.82 # -58.33 # 24.0 # -38.89 # 66.67 # 70.0 # 100.0 # 39.68 # 25.71 # 20.35 # 11.11 # 30.7 # -73.33 # 36.15 # -40.61 # -24.62 # -31.72,24.0 # 66.67 # 70.0 # 100.0 # 39.68 # 25.71 # 20.35 # 11.11 # 30.7 # 36.15,42.44,33.43,-12.82 # -58.33 # -38.89 # -73.33 # -40.61 # -24.62 # -31.72,-40.05,-38.89,105.0,10,7,100.0,-73.33,2006-05-31,30,70
AUUD,4,75.0,17.94,109.0,22.45,1.5836896740809272,60.89 # -34.02 # 13.73 # 31.17,60.89 # 13.73 # 31.17,35.27,31.17,-34.02,-34.02,-34.02,70.5,3,1,60.89,-34.02,2021-04-21,30,70
AULT,14,71.43,40.34,250.0,50.04,0.0001105250414712816,16.44 # 50.85 # 59.09 # 78.18 # 117.54 # 49.23 # -32.92 # 9.09 # 73.77 # 88.89 # -98.82 # -43.4 # 296.83 # -99.99,16.44 # 50.85 # 59.09 # 78.18 # 117.54 # 49.23 # 9.09 # 73.77 # 88.89 # 296.83,83.99,66.43,-32.92 # -98.82 # -43.4 # -99.99,-68.78,-71.11,129.5,10,4,296.83,-99.99,2006-06-23,30,70
CETX,9,66.67,17.53,189.0,13.76,0.42788771368895684,13.76 # 72.41 # 5.93 # -86.74 # 140.0 # 66.5 # -61.9 # 28.31 # -20.46,13.76 # 72.41 # 5.93 # 140.0 # 66.5 # 28.31,54.49,47.41,-86.74 # -61.9 # -20.46,-56.37,-61.9,111.0,6,3,140.0,-86.74,2015-07-21,30,70
PALI,17,47.06,-5.7,204.0,-4.28,0.002738664537672261,12.41 # -30.77 # 18.02 # -4.28 # 13.33 # 33.98 # 8.38 # -5.69 # -54.0 # 62.25 # -5.02 # -60.14 # -72.0 # 71.21 # 38.6 # -98.58 # -24.64,12.41 # 18.02 # 13.33 # 33.98 # 8.38 # 62.25 # 71.21 # 38.6,32.27,26.0,-30.77 # -4.28 # -5.69 # -54.0 # -5.02 # -60.14 # -72.0 # -98.58 # -24.64,-39.46,-30.77,155.0,8,9,71.21,-98.58,2007-06-27,30,70
TTNP,16,37.5,-23.0,247.0,-14.34,2.1706272259320332e-05,27.78 # 0.82 # -14.84 # -95.95 # -40.31 # -6.67 # 14.71 # -41.53 # 40.0 # -13.85 # 29.59 # 35.5 # -58.92 # -96.8 # -88.55 # -59.03,27.78 # 0.82 # 14.71 # 40.0 # 29.59 # 35.5,24.73,28.68,-14.84 # -95.95 # -40.31 # -6.67 # -41.53 # -13.85 # -58.92 # -96.8 # -88.55 # -59.03,-51.64,-50.22,155.5,6,10,40.0,-96.8,2006-05-23,30,70
AUVI,3,0.0,-58.21,217.0,-71.31,0.012750373006701775,-71.31 # -8.15 # -95.16,,,,-71.31 # -8.15 # -95.16,-58.21,-71.31,259.0,0,3,-8.15,-95.16,2021-08-17,30,70
PBTS,6,66.67,-6.59,190.0,14.54,0.04137263684600751,26.08 # 36.76 # 3.0 # 43.85 # -52.66 # -96.58,26.08 # 36.76 # 3.0 # 43.85,27.42,31.42,-52.66 # -96.58,-74.62,-74.62,149.5,4,2,43.85,-96.58,2019-05-21,30,70
AGRX,11,54.55,32.27,183.0,18.5,0.0023059441512077623,18.5 # -7.6 # 21.74 # -38.99 # -78.21 # 72.01 # 26.23 # 485.06 # 33.05 # -99.66 # -77.17,18.5 # 21.74 # 72.01 # 26.23 # 485.06 # 33.05,109.43,29.64,-7.6 # -38.99 # -78.21 # -99.66 # -77.17,-60.33,-77.17,120.0,6,5,485.06,-99.66,2014-10-09,30,70
PRZO,1,100.0,90.0,54.0,90.0,1.9000000916994568,90.0,90.0,90.0,90.0,,,,54.0,1,0,90.0,90.0,2023-08-17,30,70
OCG,3,33.33,-2.41,107.0,-56.44,0.26962326387855284,121.24 # -72.03 # -56.44,121.24,121.24,121.24,-72.03 # -56.44,-64.23,-64.23,98.0,1,2,121.24,-72.03,2021-03-08,30,70
ARTL,3,33.33,-46.92,421.0,-72.8,0.0741707691568444,-74.37 # 6.41 # -72.8,6.41,6.41,6.41,-74.37 # -72.8,-73.59,-73.59,536.0,1,2,6.41,-74.37,2019-07-19,30,70
AVTX,11,54.55,-4.63,126.0,12.28,0.013396712715959418,-33.94 # 23.7 # -49.03 # 100.79 # 27.98 # 30.27 # 12.28 # 32.79 # -80.99 # -18.94 # -95.82,23.7 # 100.79 # 27.98 # 30.27 # 12.28 # 32.79,37.97,29.12,-33.94 # -49.03 # -80.99 # -18.94 # -95.82,-55.74,-49.03,94.0,6,5,100.79,-95.82,2015-11-04,30,70
SBET,18,44.44,24.3,164.0,-2.2,4.316590328208434,-17.12 # 46.91 # -8.18 # 0.0 # 92.14 # 14.17 # 70.63 # 38.21 # 39.76 # -29.97 # -23.44 # -28.48 # 175.36 # 187.77 # -4.4 # -66.4 # -11.43 # -38.22,46.91 # 0.0 # 92.14 # 14.17 # 70.63 # 38.21 # 39.76 # 175.36 # 187.77,73.88,46.91,-17.12 # -8.18 # -29.97 # -23.44 # -28.48 # -4.4 # -66.4 # -11.43 # -38.22,-25.29,-23.44,138.5,8,10,187.77,-66.4,2006-02-07,30,70
ISPC,2,0.0,-37.27,240.0,-37.27,0.3772522366508419,-24.55 # -50.0,,,,-24.55 # -50.0,-37.27,-37.27,240.0,0,2,-24.55,-50.0,2022-05-12,30,70
SILO,3,100.0,285.98,275.0,75.0,19.70112408738703,32.35 # 75.0 # 750.59,32.35 # 75.0 # 750.59,285.98,75.0,,,,259.0,3,0,750.59,32.35,2021-07-20,30,70
DATS,3,33.33,-5.17,186.0,-8.97,0.19875401266221485,-87.96 # 81.43 # -8.97,81.43,81.43,81.43,-87.96 # -8.97,-48.47,-48.47,99.0,1,2,81.43,-87.96,2021-11-23,30,70
QNRX,8,50.0,-9.23,164.0,-2.11,0.027190588924937177,40.26 # 16.13 # -89.38 # -4.36 # -88.48 # 66.17 # -14.29 # 0.14,40.26 # 16.13 # 66.17 # 0.14,30.67,28.19,-89.38 # -4.36 # -88.48 # -14.29,-49.13,-51.38,109.0,4,4,66.17,-89.38,2016-10-21,30,70
LIXT,30,73.33,54.43,93.0,36.88,2648.2777715846937,46.67 # -4.62 # -21.54 # 92.31 # -50.5 # 68.57 # 114.29 # 12.5 # 38.46 # 29.23 # -57.75 # 40.0 # 175.0 # 257.14 # -70.91 # 276.92 # 290.0 # 73.33 # 87.5 # 4.76 # -20.0 # 15.38 # 130.77 # 65.85 # 5.56 # 35.29 # -17.92 # 50.0 # -34.02 # 0.52,46.67 # 92.31 # 68.57 # 114.29 # 12.5 # 38.46 # 29.23 # 40.0 # 175.0 # 257.14 # 276.92 # 290.0 # 73.33 # 87.5 # 4.76 # 15.38 # 130.77 # 65.85 # 5.56 # 35.29 # 50.0 # 0.52,86.82,57.93,-4.62 # -21.54 # -50.5 # -57.75 # -70.91 # -20.0 # -17.92 # -34.02,-34.66,-27.78,60.5,22,8,290.0,-70.91,2008-01-02,30,70
CEAD,6,33.33,-32.36,342.0,-36.12,0.0034651099775091032,-93.52 # 12.35 # -10.79 # -61.45 # 50.0 # -90.77,12.35 # 50.0,31.17,31.17,-93.52 # -10.79 # -61.45 # -90.77,-64.13,-76.11,262.5,2,4,50.0,-93.52,2014-08-19,30,70
PRSO,18,61.11,-3.55,211.0,11.24,0.008763800657335926,12.14 # -30.83 # -44.2 # 25.68 # 25.72 # 4.36 # 28.02 # 27.3 # 16.11 # -49.35 # -63.29 # -67.5 # 150.0 # -89.11 # 15.89 # 43.28 # -78.47 # 10.34,12.14 # 25.68 # 25.72 # 4.36 # 28.02 # 27.3 # 16.11 # 150.0 # 15.89 # 43.28 # 10.34,32.62,25.68,-30.83 # -44.2 # -49.35 # -63.29 # -67.5 # -89.11 # -78.47,-60.39,-63.29,120.0,11,7,150.0,-89.11,2006-07-17,30,70
JWEL,5,20.0,-11.33,142.0,-15.12,0.35353654617585517,-5.39 # -15.12 # 48.39 # -61.43 # -23.08,48.39,48.39,48.39,-5.39 # -15.12 # -61.43 # -23.08,-26.26,-19.1,125.0,1,4,48.39,-61.43,2021-06-01,30,70
TENX,21,57.14,18.0,144.0,4.87,0.10084547056101896,87.5 # 178.12 # -34.43 # -40.12 # 4.87 # 88.68 # -37.85 # -74.14 # -7.27 # -27.3 # 27.07 # 24.9 # 2.08 # 54.8 # -59.27 # 28.0 # 111.63 # 19.02 # -36.72 # -95.83 # 164.25,87.5 # 178.12 # 4.87 # 88.68 # 27.07 # 24.9 # 2.08 # 54.8 # 28.0 # 111.63 # 19.02 # 164.25,65.91,41.4,-34.43 # -40.12 # -37.85 # -74.14 # -7.27 # -27.3 # -59.27 # -36.72 # -95.83,-45.88,-37.85,130.0,12,9,178.12,-95.83,2006-03-13,30,70
GVP,15,73.33,11.56,198.0,11.11,2.7586771951382656,-9.56 # 58.26 # -35.19 # -14.34 # 21.8 # 9.64 # 30.95 # 17.39 # 34.62 # -51.29 # 53.27 # 6.74 # 11.11 # 34.78 # 5.26,58.26 # 21.8 # 9.64 # 30.95 # 17.39 # 34.62 # 53.27 # 6.74 # 11.11 # 34.78 # 5.26,25.8,21.8,-9.56 # -35.19 # -14.34 # -51.29,-27.6,-24.76,155.0,11,4,58.26,-51.29,2008-03-20,30,70
AMBO,5,40.0,-2.36,207.0,-7.05,0.26461083018655696,17.52 # -61.79 # 109.23 # -69.7 # -7.05,17.52 # 109.23,63.37,63.37,-61.79 # -69.7 # -7.05,-46.18,-61.79,98.0,2,3,109.23,-69.7,2018-10-05,30,70
AIHS,7,28.57,-13.04,152.0,-19.77,0.11992634931613033,-19.77 # 23.26 # -56.54 # 91.67 # -16.28 # -68.02 # -45.63,23.26 # 91.67,57.46,57.46,-19.77 # -56.54 # -16.28 # -68.02 # -45.63,-41.25,-45.63,138.0,2,5,91.67,-68.02,2018-05-30,30,70
SONN,21,47.62,-0.55,198.0,-5.17,0.02250264033684232,150.0 # -10.0 # 7.14 # -16.67 # 59.6 # 55.61 # 6.25 # 13.33 # -5.17 # -52.33 # 21.93 # -18.21 # -68.91 # 64.52 # 58.9 # -70.18 # 10.16 # -74.41 # -30.86 # -43.42 # -68.91,150.0 # 7.14 # 59.6 # 55.61 # 6.25 # 13.33 # 21.93 # 64.52 # 58.9 # 10.16,44.74,38.77,-10.0 # -16.67 # -5.17 # -52.33 # -18.21 # -68.91 # -70.18 # -74.41 # -30.86 # -43.42 # -68.91,-41.73,-43.42,156.0,10,11,150.0,-74.41,2006-11-21,30,70
JFBR,2,50.0,13.41,101.0,13.41,1.2135079289259394,40.34 # -13.53,40.34,40.34,40.34,-13.53,-13.53,-13.53,101.0,1,1,40.34,-13.53,2022-09-19,30,70
KPRX,9,44.44,1.34,249.0,0.0,0.021787995437417145,1.8 # 0.0 # 145.56 # 55.92 # -60.86 # -1.37 # 43.37 # -95.66 # -76.75,1.8 # 0.0 # 145.56 # 55.92 # 43.37,49.33,43.37,-60.86 # -1.37 # -95.66 # -76.75,-58.66,-68.81,232.0,4,5,145.56,-95.66,2015-03-17,30,70
OPGN,9,33.33,-36.13,205.0,-56.95,0.00036459124901724817,-56.95 # 18.85 # -88.1 # 17.61 # -89.68 # 30.86 # -66.67 # -88.37 # -2.66,18.85 # 17.61 # 30.86,22.44,18.85,-56.95 # -88.1 # -89.68 # -66.67 # -88.37 # -2.66,-65.41,-77.38,223.0,3,6,30.86,-89.68,2015-05-27,30,70
AEHL,17,52.94,-8.39,194.0,1.11,0.05614471570604207,2.03 # 5.08 # 1.11 # 2.84 # -9.24 # 12.9 # -52.86 # -8.55 # -42.05 # -39.92 # 2.75 # 71.01 # -10.58 # 22.0 # -36.95 # 14.06 # -76.25,2.03 # 5.08 # 1.11 # 2.84 # 12.9 # 2.75 # 71.01 # 22.0 # 14.06,14.87,5.08,-9.24 # -52.86 # -8.55 # -42.05 # -39.92 # -10.58 # -36.95 # -76.25,-34.55,-38.43,175.0,9,8,71.01,-76.25,2008-01-09,30,70
WTER,10,50.0,-10.58,164.0,-0.97,0.042674568278599105,16.94 # 45.35 # -31.0 # -21.64 # 5.17 # -7.11 # 27.91 # 20.65 # -88.26 # -73.77,16.94 # 45.35 # 5.17 # 27.91 # 20.65,23.2,20.65,-31.0 # -21.64 # -7.11 # -88.26 # -73.77,-44.36,-31.0,90.0,5,5,45.35,-88.26,2014-01-02,30,70
TNON,2,50.0,-4.65,164.0,-4.65,0.48098812690108456,60.8 # -70.09,60.8,60.8,60.8,-70.09,-70.09,-70.09,164.0,1,1,60.8,-70.09,2022-09-23,30,70
CYTO,12,41.67,-15.76,197.0,-5.7,0.002300648692392436,52.17 # 9.68 # -74.47 # 46.98 # 38.24 # -85.23 # -57.2 # -56.84 # -0.86 # 41.24 # -10.55 # -92.23,52.17 # 9.68 # 46.98 # 38.24 # 41.24,37.66,41.24,-74.47 # -85.23 # -57.2 # -56.84 # -0.86 # -10.55 # -92.23,-53.91,-57.2,192.0,5,7,52.17,-92.23,2014-10-15,30,70
PRFX,4,50.0,-14.76,190.0,-5.79,0.4078194743408741,10.15 # 6.1 # -57.62 # -17.67,10.15 # 6.1,8.13,8.13,-57.62 # -17.67,-37.65,-37.65,119.0,2,2,10.15,-57.62,2020-09-23,30,70
AEY,10,30.0,-7.66,296.0,-13.68,0.09353725893418803,-34.39 # -36.81 # 7.8 # -16.79 # -10.56 # 9.63 # -17.06 # 115.62 # -10.0 # -84.06,7.8 # 9.63 # 115.62,44.35,9.63,-34.39 # -36.81 # -16.79 # -10.56 # -17.06 # -10.0 # -84.06,-29.95,-17.06,323.5,3,7,115.62,-84.06,2006-02-28,30,70
AVGR,10,30.0,-18.34,216.0,-43.83,0.0003260346107378123,55.37 # -96.86 # -75.34 # -59.82 # -57.48 # -21.88 # 80.3 # -92.5 # -30.19 # 114.96,55.37 # 80.3 # 114.96,83.54,80.3,-96.86 # -75.34 # -59.82 # -57.48 # -21.88 # -92.5 # -30.19,-62.01,-59.82,130.5,3,7,114.96,-96.86,2015-02-23,30,70
UUU,16,56.25,0.54,183.0,4.26,0.34400358602432607,35.21 # -16.49 # -75.39 # 40.95 # 37.0 # 1.03 # 10.34 # -11.13 # 7.5 # -25.39 # -41.46 # -14.29 # 23.38 # -22.12 # 40.31 # 19.26,35.21 # 40.95 # 37.0 # 1.03 # 10.34 # 7.5 # 23.38 # 40.31 # 19.26,23.89,23.38,-16.49 # -75.39 # -11.13 # -25.39 # -41.46 # -14.29 # -22.12,-29.47,-22.12,112.0,9,7,40.95,-75.39,2006-06-14,30,70
IFBD,3,33.33,-52.14,269.0,-90.38,0.0019490532256022475,32.44 # -90.38 # -98.47,32.44,32.44,32.44,-90.38 # -98.47,-94.43,-94.43,260.0,1,2,32.44,-98.47,2021-05-12,30,70
ANTE,17,47.06,-13.99,185.0,-18.05,0.009248702505300502,-67.09 # -33.66 # -43.29 # 14.01 # 4.29 # 37.93 # 46.46 # 7.4 # -32.05 # 3.82 # 17.39 # -79.65 # 37.04 # -48.57 # -18.05 # -61.89 # -21.9,14.01 # 4.29 # 37.93 # 46.46 # 7.4 # 3.82 # 17.39 # 37.04,21.04,15.7,-67.09 # -33.66 # -43.29 # -32.05 # -79.65 # -48.57 # -18.05 # -61.89 # -21.9,-45.13,-43.29,209.0,8,9,46.46,-79.65,2008-06-23,30,70
BIOL,22,45.45,-11.94,185.0,-14.17,7.402767971034561e-05,-17.02 # 0.13 # -35.71 # 36.51 # -64.88 # -29.41 # -24.21 # -11.33 # -46.36 # 17.19 # 13.95 # -23.75 # 47.62 # 33.33 # -68.8 # 14.93 # -50.93 # 57.5 # 3.12 # 41.07 # -55.92 # -99.68,0.13 # 36.51 # 17.19 # 13.95 # 47.62 # 33.33 # 14.93 # 57.5 # 3.12 # 41.07,26.54,25.26,-17.02 # -35.71 # -64.88 # -29.41 # -24.21 # -11.33 # -46.36 # -23.75 # -68.8 # -50.93 # -55.92 # -99.68,-44.0,-41.04,171.5,10,12,57.5,-99.68,2006-05-11,30,70
ADD,20,70.0,22.33,127.0,27.63,1.3019842702080473,63.64 # 49.9 # 17.56 # -32.25 # -68.58 # 25.0 # 33.77 # -28.48 # 51.11 # 258.82 # 12.31 # 60.71 # 48.16 # -73.03 # 41.94 # 54.55 # 1.75 # -80.5 # 30.25 # -20.0,63.64 # 49.9 # 17.56 # 25.0 # 33.77 # 51.11 # 258.82 # 12.31 # 60.71 # 48.16 # 41.94 # 54.55 # 1.75 # 30.25,53.53,45.05,-32.25 # -68.58 # -28.48 # -73.03 # -80.5 # -20.0,-50.47,-50.42,122.0,14,6,258.82,-80.5,2009-01-30,30,70
KERN,7,42.86,5.22,134.0,-1.91,0.04618118313596478,0.21 # -1.91 # 87.89 # 107.2 # -11.35 # -97.38 # -48.09,0.21 # 87.89 # 107.2,65.1,87.89,-1.91 # -11.35 # -97.38 # -48.09,-39.68,-29.72,78.0,3,4,107.2,-97.38,2018-03-19,30,70
WAVD,22,68.18,13.66,141.0,12.92,1.6643006583923905,-70.59 # 35.71 # -22.73 # 5.88 # 76.92 # 20.0 # 13.33 # 6.25 # 36.36 # -15.0 # 12.5 # -5.88 # 42.86 # 26.32 # -36.17 # 0.0 # 21.05 # 10.53 # 40.35 # 59.23 # -78.8 # 122.5,35.71 # 5.88 # 76.92 # 20.0 # 13.33 # 6.25 # 36.36 # 12.5 # 42.86 # 26.32 # 0.0 # 21.05 # 10.53 # 40.35 # 59.23 # 122.5,33.11,23.68,-70.59 # -22.73 # -15.0 # -5.88 # -36.17 # -78.8,-38.2,-29.45,72.5,15,7,122.5,-78.8,2006-07-10,30,70
