ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
SOHU,20,65.0,6.36,157.0,6.03,1.933653514856396,15.15 # 21.04 # 50.59 # -6.54 # 3.99 # 22.49 # 8.07 # -0.81 # 22.04 # 3.13 # 18.99 # 0.78 # 16.6 # -2.01 # 15.34 # -58.37 # -14.07 # 39.88 # -7.57 # -21.51,15.15 # 21.04 # 50.59 # 3.99 # 22.49 # 8.07 # 22.04 # 3.13 # 18.99 # 0.78 # 16.6 # 15.34 # 39.88,18.32,16.6,-6.54 # -0.81 # -2.01 # -58.37 # -14.07 # -7.57 # -21.51,-15.84,-7.57,124.5,13,7,50.59,-58.37,2006-02-07,30,70
CVEO,11,27.27,-10.82,150.0,-19.68,0.11694057429591569,-68.93 # -50.52 # 0.0 # -4.78 # 32.83 # 41.58 # -19.68 # -26.67 # -27.88 # 25.2 # -20.12,0.0 # 32.83 # 41.58 # 25.2,24.9,29.01,-68.93 # -50.52 # -4.78 # -19.68 # -26.67 # -27.88 # -20.12,-31.23,-26.67,126.0,3,8,41.58,-68.93,2014-09-30,30,70
CBNK,4,75.0,1.79,169.0,3.54,1.052202689406449,13.77 # 5.71 # 1.37 # -13.69,13.77 # 5.71 # 1.37,6.95,5.71,-13.69,-13.69,-13.69,174.5,3,1,13.77,-13.69,2018-10-25,30,70
ATAI,4,75.0,13.95,176.0,36.97,0.7500861362877889,21.15 # -74.0 # 55.86 # 52.78,21.15 # 55.86 # 52.78,43.26,52.78,-74.0,-74.0,-74.0,108.5,3,1,55.86,-74.0,2021-08-05,30,70
TLS,3,33.33,-33.52,155.0,-57.56,0.1869413086754252,20.44 # -57.56 # -63.42,20.44,20.44,20.44,-57.56 # -63.42,-60.49,-60.49,200.0,1,2,20.44,-63.42,2021-07-19,30,70
PFIS,15,66.67,3.52,194.0,3.08,1.5819166015334498,-4.07 # -4.59 # 0.38 # 4.77 # -12.79 # 1.52 # 7.46 # -7.93 # 18.33 # 5.61 # 22.16 # 8.79 # -3.77 # 13.88 # 3.08,0.38 # 4.77 # 1.52 # 7.46 # 18.33 # 5.61 # 22.16 # 8.79 # 13.88 # 3.08,8.6,6.53,-4.07 # -4.59 # -12.79 # -7.93 # -3.77,-6.63,-4.59,204.0,10,5,22.16,-12.79,2006-02-07,30,70
MYPS,2,0.0,-39.88,306.0,-39.88,0.3606803013338499,-37.14 # -42.62,,,,-37.14 # -42.62,-39.88,-39.88,306.0,0,2,-37.14,-42.62,2021-06-18,30,70
HRTX,17,52.94,1.12,174.0,4.81,0.44273888755299123,16.22 # -48.42 # 7.5 # 6.49 # -34.21 # 17.65 # -22.03 # 4.81 # 38.54 # 84.31 # 36.93 # 38.31 # -24.99 # -12.55 # -12.67 # -27.74 # -49.04,16.22 # 7.5 # 6.49 # 17.65 # 4.81 # 38.54 # 84.31 # 36.93 # 38.31,27.86,17.65,-48.42 # -34.21 # -22.03 # -24.99 # -12.55 # -12.67 # -27.74 # -49.04,-28.96,-26.37,159.0,9,8,84.31,-49.04,2006-08-01,30,70
INVZ,5,80.0,13.73,123.0,25.54,1.765195135846569,-17.93 # 2.75 # 31.76 # 25.54 # 26.54,2.75 # 31.76 # 25.54 # 26.54,21.65,26.04,-17.93,-17.93,-17.93,112.0,4,1,31.76,-17.93,2021-03-31,30,70
JMIA,6,50.0,3.27,173.0,5.61,0.40318252829472173,-60.35 # 81.01 # -67.38 # 55.11 # -1.52 # 12.75,81.01 # 55.11 # 12.75,49.62,55.11,-60.35 # -67.38 # -1.52,-43.08,-60.35,135.5,3,3,81.01,-67.38,2019-07-29,30,70
GCO,14,42.86,-1.63,192.0,-5.68,0.3979563679961154,-6.68 # 35.52 # -41.65 # -26.44 # 19.69 # 19.83 # 30.52 # 54.33 # -4.68 # -12.2 # -41.99 # 17.29 # -35.9 # -30.46,35.52 # 19.69 # 19.83 # 30.52 # 54.33 # 17.29,29.53,25.17,-6.68 # -41.65 # -26.44 # -4.68 # -12.2 # -41.99 # -35.9 # -30.46,-25.0,-28.45,124.5,6,8,54.33,-41.99,2006-05-26,30,70
MUX,12,33.33,-16.56,248.0,-13.7,0.04857846649564478,-4.1 # 34.61 # -72.23 # -32.99 # 3.09 # -23.3 # -40.33 # -27.99 # 10.1 # -3.33 # 3.85 # -46.14,34.61 # 3.09 # 10.1 # 3.85,12.91,6.97,-4.1 # -72.23 # -32.99 # -23.3 # -40.33 # -27.99 # -3.33 # -46.14,-31.3,-30.49,245.5,4,8,34.61,-72.23,2006-06-14,30,70
CARE,14,64.29,-0.81,195.0,2.14,0.6359217916667584,-40.92 # 27.12 # -6.29 # 12.73 # 6.43 # 16.57 # 0.63 # 3.78 # -5.8 # -44.91 # 18.85 # 2.97 # -3.86 # 1.32,27.12 # 12.73 # 6.43 # 16.57 # 0.63 # 3.78 # 18.85 # 2.97 # 1.32,10.04,6.43,-40.92 # -6.29 # -5.8 # -44.91 # -3.86,-20.36,-6.29,99.0,9,5,27.12,-44.91,2007-06-29,30,70
BBW,16,50.0,-1.8,190.0,0.08,0.2829893388058394,-13.46 # -76.37 # 27.73 # 3.4 # -26.23 # 29.05 # 8.02 # -15.68 # -6.81 # 12.94 # -25.49 # 18.97 # -19.19 # -3.23 # 32.94 # 24.57,27.73 # 3.4 # 29.05 # 8.02 # 12.94 # 18.97 # 32.94 # 24.57,19.7,21.77,-13.46 # -76.37 # -26.23 # -15.68 # -6.81 # -25.49 # -19.19 # -3.23,-23.31,-17.44,111.5,8,8,32.94,-76.37,2006-06-08,30,70
AAN,5,40.0,-2.26,150.0,-0.83,0.7450265080638653,38.14 # -0.83 # -40.64 # 3.4 # -11.39,38.14 # 3.4,20.77,20.77,-0.83 # -40.64 # -11.39,-17.62,-11.39,101.0,2,3,38.14,-40.64,2020-12-17,30,70
AMWL,3,0.0,-41.09,244.0,-37.85,0.1293099905136477,-77.37 # -8.04 # -37.85,,,,-77.37 # -8.04 # -37.85,-41.09,-37.85,155.0,0,3,-8.04,-77.37,2021-03-04,30,70
JRVR,10,80.0,3.43,181.0,9.07,0.8772095232066338,17.86 # 9.35 # 3.83 # 5.02 # 12.36 # 8.79 # 36.99 # 24.7 # -23.8 # -60.77,17.86 # 9.35 # 3.83 # 5.02 # 12.36 # 8.79 # 36.99 # 24.7,14.86,10.85,-23.8 # -60.77,-42.28,-42.28,126.0,8,2,36.99,-60.77,2016-02-26,30,70
NEWT,17,64.71,6.48,138.0,11.95,1.704230992154052,19.3 # -48.24 # 61.68 # 15.94 # 25.2 # 22.88 # 20.0 # -24.59 # 11.95 # 10.57 # 0.34 # 20.88 # -11.58 # 29.09 # -25.33 # -4.06 # -13.87,19.3 # 61.68 # 15.94 # 25.2 # 22.88 # 20.0 # 11.95 # 10.57 # 0.34 # 20.88 # 29.09,21.62,20.0,-48.24 # -24.59 # -11.58 # -25.33 # -4.06 # -13.87,-21.28,-19.23,112.0,11,6,61.68,-48.24,2006-06-15,30,70
SMLR,6,50.0,-5.33,260.0,2.87,0.5076636446193127,-11.5 # -4.23 # 9.98 # 20.2 # -60.17 # 13.76,9.98 # 20.2 # 13.76,14.65,13.76,-11.5 # -4.23 # -60.17,-25.3,-11.5,286.0,3,3,20.2,-60.17,2014-03-24,30,70
GHRS,4,75.0,19.78,66.0,24.76,1.8065138999994788,42.86 # 6.67 # 51.19 # -21.59,42.86 # 6.67 # 51.19,33.57,42.86,-21.59,-21.59,-21.59,70.0,3,1,51.19,-21.59,2021-10-12,30,70
BBAI,3,33.33,-19.31,130.0,-25.03,0.49688734055834155,2.35 # -25.03 # -35.25,2.35,2.35,2.35,-25.03 # -35.25,-30.14,-30.14,91.0,1,2,2.35,-35.25,2021-08-05,30,70
LCAA,1,100.0,0.62,110.0,0.62,1.0061856103913929,0.62,0.62,0.62,0.62,,,,110.0,1,0,0.62,0.62,2021-12-17,30,70
IBEX,3,66.67,23.14,175.0,40.57,1.6837378583267233,40.57 # 47.82 # -18.97,40.57 # 47.82,44.19,44.19,-18.97,-18.97,-18.97,231.0,2,1,47.82,-18.97,2020-09-08,30,70
ITIC,13,69.23,7.15,216.0,8.3,2.117945551177306,8.3 # 1.26 # -16.18 # -21.19 # 21.84 # 5.93 # 31.13 # 27.96 # 14.39 # -3.44 # 9.1 # -8.34 # 22.22,8.3 # 1.26 # 21.84 # 5.93 # 31.13 # 27.96 # 14.39 # 9.1 # 22.22,15.79,14.39,-16.18 # -21.19 # -3.44 # -8.34,-12.29,-12.26,185.0,9,4,31.13,-21.19,2006-02-09,30,70
TTSH,8,50.0,-16.63,221.0,-19.34,0.08472790751411005,-56.84 # 21.57 # 39.94 # 18.5 # -51.33 # 5.0 # -66.16 # -43.67,21.57 # 39.94 # 18.5 # 5.0,21.25,20.03,-56.84 # -51.33 # -66.16 # -43.67,-54.5,-54.09,181.0,4,4,39.94,-66.16,2013-10-22,30,70
FMAO,13,61.54,1.13,201.0,4.48,1.0201559613015516,-0.22 # -3.38 # 5.85 # -4.0 # 4.48 # 4.76 # 16.21 # 6.53 # 2.54 # -28.82 # 20.21 # 12.89 # -22.42,5.85 # 4.48 # 4.76 # 16.21 # 6.53 # 2.54 # 20.21 # 12.89,9.19,6.19,-0.22 # -3.38 # -4.0 # -28.82 # -22.42,-11.77,-4.0,159.0,8,5,20.21,-28.82,2006-08-07,30,70
SOI,9,55.56,3.3,117.0,1.37,1.0829752591263804,35.59 # 22.59 # 1.37 # -9.58 # -24.46 # 24.06 # -21.55 # 23.12 # -21.48,35.59 # 22.59 # 1.37 # 24.06 # 23.12,21.35,23.12,-9.58 # -24.46 # -21.55 # -21.48,-19.27,-21.51,86.0,5,4,35.59,-24.46,2017-06-08,30,70
BSRR,10,50.0,-5.06,262.0,0.45,0.4639239941979497,35.54 # -26.6 # -37.0 # 3.65 # 8.47 # 6.41 # -2.75 # -21.55 # 8.58 # -25.31,35.54 # 3.65 # 8.47 # 6.41 # 8.58,12.53,8.47,-26.6 # -37.0 # -2.75 # -21.55 # -25.31,-22.64,-25.31,227.0,5,5,35.54,-37.0,2006-04-12,30,70
SMHI,8,62.5,9.67,151.0,20.72,1.1391898666469247,-6.16 # -30.62 # -59.5 # 50.3 # 52.51 # 29.37 # 18.54 # 22.9,50.3 # 52.51 # 29.37 # 18.54 # 22.9,34.72,29.37,-6.16 # -30.62 # -59.5,-32.09,-30.62,110.5,5,3,52.51,-59.5,2017-07-25,30,70
ALLG,5,60.0,29.64,92.0,1.91,1.652537705724345,6.91 # 193.47 # -14.61 # 1.91 # -39.47,6.91 # 193.47 # 1.91,67.43,6.91,-14.61 # -39.47,-27.04,-27.04,89.0,3,2,193.47,-39.47,2022-03-04,30,70
FRST,12,66.67,-4.09,227.0,3.99,0.4544124369289346,0.91 # -44.44 # 5.38 # 9.14 # 8.1 # 10.91 # -6.21 # 13.46 # -37.31 # 2.6 # -22.62 # 10.99,0.91 # 5.38 # 9.14 # 8.1 # 10.91 # 13.46 # 2.6 # 10.99,7.68,8.62,-44.44 # -6.21 # -37.31 # -22.62,-27.64,-29.96,202.0,8,4,13.46,-44.44,2007-02-06,30,70
AMSC,21,66.67,9.48,151.0,13.03,1.0302861453931997,21.83 # 62.89 # -9.85 # 12.39 # -81.04 # 3.81 # -0.5 # 51.54 # -24.08 # 4.44 # 67.68 # 17.15 # -19.35 # -0.8 # 22.97 # 37.6 # 15.02 # 39.27 # 13.03 # -65.33 # 30.45,21.83 # 62.89 # 12.39 # 3.81 # 51.54 # 4.44 # 67.68 # 17.15 # 22.97 # 37.6 # 15.02 # 39.27 # 13.03 # 30.45,28.58,22.4,-9.85 # -81.04 # -0.5 # -24.08 # -19.35 # -0.8 # -65.33,-28.71,-19.35,112.0,14,7,67.68,-81.04,2006-05-16,30,70
JWSM,1,0.0,-0.3,88.0,-0.3,0.997044361172544,-0.3,,,,-0.3,-0.3,-0.3,88.0,0,1,-0.3,-0.3,2023-01-30,30,70
SPOK,16,50.0,-0.8,241.0,3.72,0.5611725335107568,-21.59 # -3.99 # -53.51 # 22.75 # 7.44 # 9.02 # -8.28 # 10.98 # 9.53 # 10.8 # 25.23 # -18.4 # -17.63 # 0.0 # -21.08 # 35.91,22.75 # 7.44 # 9.02 # 10.98 # 9.53 # 10.8 # 25.23 # 0.0 # 35.91,14.63,10.8,-21.59 # -3.99 # -53.51 # -8.28 # -18.4 # -17.63 # -21.08,-20.64,-18.4,171.0,8,8,35.91,-53.51,2006-02-08,30,70
BRLT,4,50.0,9.79,136.0,9.9,1.040412966845043,62.2 # -42.86 # 39.11 # -19.31,62.2 # 39.11,50.65,50.65,-42.86 # -19.31,-31.08,-31.08,121.0,2,2,62.2,-42.86,2021-10-14,30,70
ATLX,1,100.0,64.58,66.0,64.58,1.6458128622200825,64.58,64.58,64.58,64.58,,,,66.0,1,0,64.58,64.58,2023-10-24,30,70
FBIZ,20,75.0,6.39,106.0,8.45,3.092828146583304,2.6 # -1.81 # -11.4 # 9.85 # 7.04 # 18.56 # 2.46 # 15.27 # 14.53 # 11.97 # 11.8 # 12.21 # 10.12 # 21.79 # -2.7 # -4.68 # 3.44 # -20.47 # 24.73 # 2.47,2.6 # 9.85 # 7.04 # 18.56 # 2.46 # 15.27 # 14.53 # 11.97 # 11.8 # 12.21 # 10.12 # 21.79 # 3.44 # 24.73 # 2.47,11.26,11.8,-1.81 # -11.4 # -2.7 # -4.68 # -20.47,-8.21,-4.68,115.0,15,5,24.73,-20.47,2006-02-07,30,70
GWRS,4,75.0,2.3,266.0,9.91,1.0092568082342948,15.11 # 19.06 # 4.72 # -29.67,15.11 # 19.06 # 4.72,12.96,15.11,-29.67,-29.67,-29.67,122.0,3,1,19.06,-29.67,2016-08-05,30,70
CDT,2,100.0,17.63,38.0,17.63,1.3824884686300618,14.29 # 20.97,14.29 # 20.97,17.63,17.63,,,,38.0,2,0,20.97,14.29,2023-08-31,30,70
ORRF,17,70.59,1.16,171.0,5.74,0.7034812885094874,5.74 # 2.09 # 2.03 # -3.57 # -21.98 # -61.78 # 17.12 # 26.24 # 9.38 # 18.72 # 18.92 # 14.12 # -12.01 # -28.65 # 10.2 # 0.28 # 22.86,5.74 # 2.09 # 2.03 # 17.12 # 26.24 # 9.38 # 18.72 # 18.92 # 14.12 # 10.2 # 0.28 # 22.86,12.31,12.16,-3.57 # -21.98 # -61.78 # -12.01 # -28.65,-25.6,-21.98,145.0,12,5,26.24,-61.78,2007-03-27,30,70
NPCE,1,0.0,-88.65,608.0,-88.65,0.11349999904632568,-88.65,,,,-88.65,-88.65,-88.65,608.0,0,1,-88.65,-88.65,2021-05-13,30,70
UTMD,15,86.67,8.84,142.0,9.35,3.220392220439682,7.44 # -23.86 # 7.21 # 14.94 # 18.54 # 9.35 # 16.54 # 3.53 # 6.05 # 21.9 # 25.45 # 12.7 # 17.16 # 3.06 # -7.45,7.44 # 7.21 # 14.94 # 18.54 # 9.35 # 16.54 # 3.53 # 6.05 # 21.9 # 25.45 # 12.7 # 17.16 # 3.06,12.61,12.7,-23.86 # -7.45,-15.65,-15.65,77.0,13,2,25.45,-23.86,2007-01-17,30,70
GLUE,2,50.0,-30.42,343.0,-30.42,0.35705125900403606,-66.07 # 5.24,5.24,5.24,5.24,-66.07,-66.07,-66.07,343.0,1,1,5.24,-66.07,2021-09-30,30,70
WLFC,22,81.82,5.33,109.0,7.53,2.364587148631228,0.42 # 14.23 # 8.15 # 3.22 # 40.31 # -10.8 # 14.53 # 2.08 # 4.65 # 16.17 # 12.43 # 6.91 # -14.35 # 10.35 # 3.37 # 6.26 # 15.98 # -45.63 # 9.38 # -0.26 # 11.76 # 8.18,0.42 # 14.23 # 8.15 # 3.22 # 40.31 # 14.53 # 2.08 # 4.65 # 16.17 # 12.43 # 6.91 # 10.35 # 3.37 # 6.26 # 15.98 # 9.38 # 11.76 # 8.18,10.47,8.78,-10.8 # -14.35 # -45.63 # -0.26,-17.76,-12.57,91.0,18,4,40.31,-45.63,2006-05-17,30,70
FPH,7,57.14,-4.3,250.0,3.79,0.5067473061739822,3.79 # -32.15 # 17.6 # -15.18 # 21.5 # -53.59 # 27.95,3.79 # 17.6 # 21.5 # 27.95,17.71,19.55,-32.15 # -15.18 # -53.59,-33.64,-32.15,255.0,4,3,27.95,-53.59,2017-06-19,30,70
AGS,8,75.0,17.44,124.0,37.5,1.7999062686647302,6.93 # -44.42 # -54.2 # 50.8 # 41.77 # 40.2 # 34.8 # 63.67,6.93 # 50.8 # 41.77 # 40.2 # 34.8 # 63.67,39.7,40.99,-44.42 # -54.2,-49.31,-49.31,118.5,6,2,63.67,-54.2,2018-10-23,30,70
JMSB,7,71.43,5.77,119.0,6.85,1.2915809661365458,0.91 # -3.03 # 6.85 # -32.07 # 28.05 # 7.1 # 32.58,0.91 # 6.85 # 28.05 # 7.1 # 32.58,15.1,7.1,-3.03 # -32.07,-17.55,-17.55,125.0,5,2,32.58,-32.07,2017-03-23,30,70
TSHA,2,50.0,-41.63,414.0,-41.63,0.12720122561646005,-87.84 # 4.58,4.58,4.58,4.58,-87.84,-87.84,-87.84,414.0,1,1,4.58,-87.84,2021-07-08,30,70
SSTI,8,50.0,7.18,132.0,9.42,1.4019958204357084,37.83 # -0.9 # -22.39 # 34.86 # 19.74 # -9.4 # 25.9 # -28.2,37.83 # 34.86 # 19.74 # 25.9,29.58,30.38,-0.9 # -22.39 # -9.4 # -28.2,-15.22,-15.9,108.5,4,4,37.83,-28.2,2017-08-02,30,70
VMD,4,50.0,-0.03,173.0,6.95,0.8998495467440454,20.0 # 15.55 # -34.01 # -1.66,20.0 # 15.55,17.78,17.78,-34.01 # -1.66,-17.83,-17.83,133.5,2,2,20.0,-34.01,2020-01-21,30,70
EVI,12,66.67,4.89,198.0,7.21,1.1656776192385498,34.36 # -21.08 # 13.95 # 38.89 # 12.41 # 2.02 # 30.17 # -11.34 # -10.32 # 21.34 # -51.85 # 0.19,34.36 # 13.95 # 38.89 # 12.41 # 2.02 # 30.17 # 21.34 # 0.19,19.17,17.65,-21.08 # -11.34 # -10.32 # -51.85,-23.65,-16.21,192.5,8,4,38.89,-51.85,2006-07-13,30,70
RENB,6,83.33,23.35,165.0,32.45,1.9450735936767451,73.97 # 24.46 # 41.18 # 40.44 # 23.3 # -63.25,73.97 # 24.46 # 41.18 # 40.44 # 23.3,40.67,40.44,-63.25,-63.25,-63.25,90.5,5,1,73.97,-63.25,2018-07-02,30,70
TGAN,4,75.0,29.36,194.0,34.41,2.4371393429003056,65.0 # 54.44 # 14.38 # -16.39,65.0 # 54.44 # 14.38,44.61,54.44,-16.39,-16.39,-16.39,180.5,3,1,65.0,-16.39,2020-10-27,30,70
AVIR,3,33.33,-25.69,268.0,-29.1,0.29866072158388624,-29.1 # -63.56 # 15.58,15.58,15.58,15.58,-29.1 # -63.56,-46.33,-46.33,116.0,1,2,15.58,-63.56,2021-04-16,30,70
COOK,4,50.0,-0.32,136.0,10.49,0.3957086270263511,-75.58 # 50.94 # 53.31 # -29.97,50.94 # 53.31,52.13,52.13,-75.58 # -29.97,-52.78,-52.78,77.5,2,2,53.31,-75.58,2021-11-17,30,70
SFST,14,57.14,-0.44,187.0,2.35,0.5750976263860764,-4.48 # 4.26 # -59.16 # 12.01 # -8.5 # 9.57 # 44.71 # 13.01 # 12.3 # -15.35 # 15.48 # 0.45 # -0.98 # -29.49,4.26 # 12.01 # 9.57 # 44.71 # 13.01 # 12.3 # 15.48 # 0.45,13.97,12.15,-4.48 # -59.16 # -8.5 # -15.35 # -0.98 # -29.49,-19.66,-11.92,150.0,8,6,44.71,-59.16,2006-04-19,30,70
ONTF,2,0.0,-40.89,490.0,-40.89,0.18218182650479403,-81.78 # 0.0,0.0,0.0,0.0,-81.78,-81.78,-81.78,490.0,0,2,0.0,-81.78,2021-02-25,30,70
PERF,1,0.0,-57.6,308.0,-57.6,0.4239864794114283,-57.6,,,,-57.6,-57.6,-57.6,308.0,0,1,-57.6,-57.6,2023-03-10,30,70
AEVA,3,66.67,-12.63,315.0,3.65,0.1466185922740831,3.65 # 48.96 # -90.5,3.65 # 48.96,26.3,26.3,-90.5,-90.5,-90.5,117.0,2,1,48.96,-90.5,2020-03-19,30,70
HFFG,6,50.0,4.28,212.0,4.66,0.9733429400464579,18.02 # 44.48 # -43.68 # -14.93 # -8.7 # 30.48,18.02 # 44.48 # 30.48,30.99,30.48,-43.68 # -14.93 # -8.7,-22.43,-14.93,175.0,3,3,44.48,-43.68,2018-11-02,30,70
QURE,11,54.55,0.86,158.0,4.15,0.6383905153002991,4.15 # -63.55 # 23.79 # 15.69 # 9.35 # 32.45 # -2.42 # -6.62 # 26.54 # -0.7 # -29.21,4.15 # 23.79 # 15.69 # 9.35 # 32.45 # 26.54,18.66,19.74,-63.55 # -2.42 # -6.62 # -0.7 # -29.21,-20.5,-6.62,125.0,6,5,32.45,-63.55,2014-04-15,30,70
TRUE,10,30.0,-11.0,190.0,-14.2,0.18313116720427336,-40.6 # 49.06 # 24.11 # -17.39 # -54.13 # -11.01 # -25.19 # -6.39 # -31.47 # 2.95,49.06 # 24.11 # 2.95,25.37,24.11,-40.6 # -17.39 # -54.13 # -11.01 # -25.19 # -6.39 # -31.47,-26.59,-25.19,178.5,3,7,49.06,-54.13,2015-05-11,30,70
WOW,7,28.57,-18.81,201.0,-8.65,0.15834120795297996,-44.18 # -4.22 # -8.65 # 4.47 # 12.94 # -33.04 # -58.97,4.47 # 12.94,8.71,8.71,-44.18 # -4.22 # -8.65 # -33.04 # -58.97,-29.81,-33.04,233.0,2,5,12.94,-58.97,2017-08-18,30,70
RLGT,16,68.75,29.5,187.0,4.79,12.049015576976862,-7.69 # 48.15 # -25.64 # 50.0 # 316.67 # 35.0 # 47.83 # 14.76 # -2.22 # -33.5 # 1.91 # -12.14 # 28.54 # 2.9 # 0.76 # 6.68,48.15 # 50.0 # 316.67 # 35.0 # 47.83 # 14.76 # 1.91 # 28.54 # 2.9 # 0.76 # 6.68,50.29,28.54,-7.69 # -25.64 # -2.22 # -33.5 # -12.14,-16.24,-12.14,172.0,11,5,316.67,-33.5,2006-11-22,30,70
LINC,23,60.87,7.58,155.0,6.72,2.114664118606193,22.93 # -2.28 # 8.74 # 55.44 # 19.34 # -34.21 # 17.83 # -29.4 # -40.08 # 0.0 # 0.22 # 18.46 # -0.38 # -48.28 # -12.44 # 20.57 # -13.39 # 33.48 # 58.57 # 6.72 # 3.23 # 21.84 # 67.43,22.93 # 8.74 # 55.44 # 19.34 # 17.83 # 0.0 # 0.22 # 18.46 # 20.57 # 33.48 # 58.57 # 6.72 # 3.23 # 21.84 # 67.43,23.65,19.34,-2.28 # -34.21 # -29.4 # -40.08 # -0.38 # -48.28 # -12.44 # -13.39,-22.56,-21.39,140.0,14,9,67.43,-48.28,2006-02-13,30,70
AKBA,13,76.92,20.3,136.0,23.54,4.991688639147006,37.88 # 1.88 # 79.71 # 23.54 # 14.48 # 31.27 # -43.02 # -9.31 # 86.43 # 34.63 # 16.04 # 39.72 # -49.36,37.88 # 1.88 # 79.71 # 23.54 # 14.48 # 31.27 # 86.43 # 34.63 # 16.04 # 39.72,36.56,32.95,-43.02 # -9.31 # -49.36,-33.89,-43.02,106.0,10,3,86.43,-49.36,2014-04-14,30,70
AVD,20,70.0,9.27,169.0,15.11,2.6788071608112047,-2.6 # 18.52 # 61.67 # -35.3 # 12.17 # 24.42 # -47.51 # 16.49 # 34.34 # 34.01 # 32.15 # 28.66 # 12.63 # -14.13 # 14.47 # 28.52 # 7.24 # -8.98 # 15.75 # -47.16,18.52 # 61.67 # 12.17 # 24.42 # 16.49 # 34.34 # 34.01 # 32.15 # 28.66 # 12.63 # 14.47 # 28.52 # 7.24 # 15.75,24.36,21.47,-2.6 # -35.3 # -47.51 # -14.13 # -8.98 # -47.16,-25.95,-24.72,127.0,14,6,61.67,-47.51,2006-05-17,30,70
NATH,12,50.0,0.49,148.0,0.79,0.9642243830980599,14.11 # -3.22 # 4.39 # 20.79 # -24.55 # 3.24 # 12.99 # -3.34 # -1.79 # -18.37 # 3.24 # -1.65,14.11 # 4.39 # 20.79 # 3.24 # 12.99 # 3.24,9.79,8.69,-3.22 # -24.55 # -3.34 # -1.79 # -18.37 # -1.65,-8.82,-3.28,140.5,6,6,20.79,-24.55,2006-11-14,30,70
PSTX,3,0.0,-31.65,282.0,-39.91,0.2873165628644053,-5.81 # -39.91 # -49.24,,,,-5.81 # -39.91 # -49.24,-31.65,-39.91,302.0,0,3,-5.81,-49.24,2020-08-13,30,70
ERAS,2,0.0,-54.28,314.0,-54.28,0.20293498799890725,-46.48 # -62.08,,,,-46.48 # -62.08,-54.28,-54.28,314.0,0,2,-46.48,-62.08,2021-11-30,30,70
FDBC,18,61.11,2.21,172.0,2.63,1.31582226083714,-1.37 # -7.67 # 9.83 # -16.23 # 2.56 # -19.89 # 2.7 # 31.43 # 3.7 # 4.44 # 9.39 # -0.89 # 0.45 # 18.81 # -11.91 # 10.61 # -2.28 # 6.12,9.83 # 2.56 # 2.7 # 31.43 # 3.7 # 4.44 # 9.39 # 0.45 # 18.81 # 10.61 # 6.12,9.1,6.12,-1.37 # -7.67 # -16.23 # -19.89 # -0.89 # -11.91 # -2.28,-8.61,-7.67,174.0,11,7,31.43,-19.89,2006-04-13,30,70
WEYS,9,77.78,10.16,281.0,13.13,1.9278583370320115,13.13 # 2.7 # 27.23 # 22.85 # -3.83 # -36.64 # 15.51 # 0.7 # 49.79,13.13 # 2.7 # 27.23 # 22.85 # 15.51 # 0.7 # 49.79,18.84,15.51,-3.83 # -36.64,-20.24,-20.24,299.0,7,2,49.79,-36.64,2009-02-24,30,70
MAXN,5,80.0,29.28,153.0,38.8,1.8801082958507045,62.34 # 24.36 # 38.8 # 84.58 # -63.65,62.34 # 24.36 # 38.8 # 84.58,52.52,50.57,-63.65,-63.65,-63.65,151.0,4,1,84.58,-63.65,2020-09-17,30,70
PKE,19,78.95,9.79,183.0,7.81,5.086367031799673,27.63 # 11.61 # 28.36 # 6.25 # 20.63 # 27.56 # 7.81 # -10.19 # -9.92 # 7.56 # 13.97 # 2.38 # 0.33 # 9.94 # -8.79 # -8.67 # 37.9 # 6.6 # 15.08,27.63 # 11.61 # 28.36 # 6.25 # 20.63 # 27.56 # 7.81 # 7.56 # 13.97 # 2.38 # 0.33 # 9.94 # 37.9 # 6.6 # 15.08,14.91,11.61,-10.19 # -9.92 # -8.79 # -8.67,-9.39,-9.36,169.0,15,4,37.9,-10.19,2006-06-30,30,70
NRIM,15,66.67,0.91,157.0,7.13,0.9617022511674194,2.69 # -8.47 # -38.2 # 7.73 # 7.13 # 7.72 # 1.92 # 10.34 # 16.36 # -2.94 # 13.22 # -16.71 # 12.19 # -12.03 # 12.68,2.69 # 7.73 # 7.13 # 7.72 # 1.92 # 10.34 # 16.36 # 13.22 # 12.19 # 12.68,9.2,9.03,-8.47 # -38.2 # -2.94 # -16.71 # -12.03,-15.67,-12.03,136.0,10,5,16.36,-38.2,2007-04-27,30,70
FNLC,14,85.71,11.87,249.0,5.79,3.992295316197232,5.11 # 3.91 # 23.21 # 74.98 # -10.93 # 8.25 # 22.12 # 5.21 # 5.08 # 21.92 # 6.37 # 1.1 # 7.19 # -7.31,5.11 # 3.91 # 23.21 # 74.98 # 8.25 # 22.12 # 5.21 # 5.08 # 21.92 # 6.37 # 1.1 # 7.19,15.37,6.78,-10.93 # -7.31,-9.12,-9.12,237.0,12,2,74.98,-10.93,2006-04-20,30,70
