ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
WOLF,22,77.27,13.15,144.0,15.7,5.505914709315441,-20.96 # 15.7 # 34.58 # 64.93 # 11.47 # -49.51 # 4.17 # 22.01 # 15.76 # 8.94 # -15.16 # -12.33 # 15.69 # 13.05 # 19.86 # 37.78 # 6.47 # 63.23 # 33.93 # 53.67 # 23.67 # -57.67,15.7 # 34.58 # 64.93 # 11.47 # 4.17 # 22.01 # 15.76 # 8.94 # 15.69 # 13.05 # 19.86 # 37.78 # 6.47 # 63.23 # 33.93 # 53.67 # 23.67,26.17,19.86,-20.96 # -49.51 # -15.16 # -12.33 # -57.67,-31.13,-20.96,106.5,17,5,64.93,-57.67,2006-05-19,30,70
SNDR,6,83.33,8.05,176.0,11.01,1.5724671454083623,-5.83 # 12.96 # 11.03 # 6.54 # 12.59 # 10.99,12.96 # 11.03 # 6.54 # 12.59 # 10.99,10.82,11.03,-5.83,-5.83,-5.83,126.5,5,1,12.96,-5.83,2018-10-08,30,70
FUL,16,75.0,6.98,163.0,8.82,2.7250175533380676,2.79 # 7.96 # 25.2 # 9.94 # 14.79 # 6.43 # -10.75 # 9.69 # 14.81 # 14.24 # 3.93 # -6.51 # 12.58 # -10.01 # 21.78 # -5.13,2.79 # 7.96 # 25.2 # 9.94 # 14.79 # 6.43 # 9.69 # 14.81 # 14.24 # 3.93 # 12.58 # 21.78,12.01,11.26,-10.75 # -6.51 # -10.01 # -5.13,-8.1,-8.26,126.5,12,4,25.2,-10.75,2006-05-23,30,70
MARA,10,40.0,-15.4,230.0,-37.95,0.019867882002924487,-44.27 # 81.78 # -60.69 # -81.43 # -62.09 # -52.66 # 69.48 # -31.63 # 18.31 # 9.23,81.78 # 69.48 # 18.31 # 9.23,44.7,43.89,-44.27 # -60.69 # -81.43 # -62.09 # -52.66 # -31.63,-55.46,-56.68,236.5,4,6,81.78,-81.43,2012-05-25,30,70
MGY,5,80.0,-1.58,269.0,5.26,0.8374744824432363,4.92 # 9.81 # 5.26 # -36.29 # 8.4,4.92 # 9.81 # 5.26 # 8.4,7.1,6.83,-36.29,-36.29,-36.29,217.0,4,1,9.81,-36.29,2017-08-16,30,70
ORA,16,62.5,5.73,192.0,8.16,1.993965868500511,9.16 # 11.73 # 13.44 # -12.74 # -19.95 # -23.48 # 30.66 # 16.54 # 16.86 # 7.15 # 13.06 # 2.66 # -2.84 # -4.21 # 40.31 # -6.7,9.16 # 11.73 # 13.44 # 30.66 # 16.54 # 16.86 # 7.15 # 13.06 # 2.66 # 40.31,16.16,13.25,-12.74 # -19.95 # -23.48 # -2.84 # -4.21 # -6.7,-11.65,-9.72,215.0,10,6,40.31,-23.48,2006-09-26,30,70
SUM,8,62.5,8.08,210.0,5.05,1.3230507832647778,1.61 # -43.45 # 58.74 # -0.35 # -19.19 # 41.02 # 8.5 # 17.73,1.61 # 58.74 # 41.02 # 8.5 # 17.73,25.52,17.73,-43.45 # -0.35 # -19.19,-21.0,-19.19,159.0,5,3,58.74,-43.45,2015-08-25,30,70
SEDG,8,50.0,17.37,163.0,5.88,1.172577533155524,-6.9 # -10.75 # -9.27 # 161.16 # 18.67 # 33.34 # 21.82 # -69.1,161.16 # 18.67 # 33.34 # 21.82,58.75,27.58,-6.9 # -10.75 # -9.27 # -69.1,-24.01,-10.01,151.5,4,4,161.16,-69.1,2015-07-09,30,70
CBT,18,77.78,6.92,153.0,7.42,2.5231462850279924,4.71 # -19.51 # 16.9 # -22.98 # 29.18 # 58.5 # 2.78 # 7.07 # 14.23 # 12.21 # -20.79 # 2.42 # 16.33 # 7.78 # -15.17 # 15.43 # 1.44 # 13.97,4.71 # 16.9 # 29.18 # 58.5 # 2.78 # 7.07 # 14.23 # 12.21 # 2.42 # 16.33 # 7.78 # 15.43 # 1.44 # 13.97,14.5,13.09,-19.51 # -22.98 # -20.79 # -15.17,-19.61,-20.15,148.5,14,4,58.5,-22.98,2006-03-27,30,70
CRUS,15,66.67,6.85,192.0,12.58,2.1400724950628707,-10.67 # -28.54 # 30.26 # 7.24 # -16.63 # 19.52 # 12.58 # 12.06 # 38.7 # -15.17 # 16.73 # 15.5 # 15.12 # 15.63 # -9.59,30.26 # 7.24 # 19.52 # 12.58 # 12.06 # 38.7 # 16.73 # 15.5 # 15.12 # 15.63,18.33,15.56,-10.67 # -28.54 # -16.63 # -15.17 # -9.59,-16.12,-15.17,158.0,10,5,38.7,-28.54,2007-07-30,30,70
HAE,17,82.35,11.63,132.0,10.65,5.766635695463844,3.88 # 15.99 # 18.69 # 23.7 # 10.11 # 2.93 # 12.84 # 16.25 # -2.03 # -12.79 # 26.0 # 10.65 # 7.78 # 0.24 # -3.9 # 21.63 # 45.8,3.88 # 15.99 # 18.69 # 23.7 # 10.11 # 2.93 # 12.84 # 16.25 # 26.0 # 10.65 # 7.78 # 0.24 # 21.63 # 45.8,15.46,14.41,-2.03 # -12.79 # -3.9,-6.24,-3.9,116.0,14,3,45.8,-12.79,2006-06-13,30,70
NJR,15,80.0,8.4,193.0,7.27,3.051573149582158,1.41 # 8.12 # 40.46 # 12.0 # 10.39 # 5.03 # 7.27 # 6.12 # 11.71 # 5.42 # -4.81 # -12.41 # 24.03 # 18.15 # -6.86,1.41 # 8.12 # 40.46 # 12.0 # 10.39 # 5.03 # 7.27 # 6.12 # 11.71 # 5.42 # 24.03 # 18.15,12.51,9.26,-4.81 # -12.41 # -6.86,-8.03,-6.86,196.0,12,3,40.46,-12.41,2006-12-20,30,70
SLM,15,60.0,-3.45,203.0,3.13,0.3148195435473235,3.13 # -57.99 # -49.59 # 3.16 # 8.04 # 4.72 # 15.9 # -21.32 # 50.8 # 9.43 # 2.51 # -2.32 # -5.09 # -16.54 # 3.46,3.13 # 3.16 # 8.04 # 4.72 # 15.9 # 50.8 # 9.43 # 2.51 # 3.46,11.24,4.72,-57.99 # -49.59 # -21.32 # -2.32 # -5.09 # -16.54,-25.47,-18.93,175.0,9,6,50.8,-57.99,2006-03-24,30,70
SMPL,7,85.71,16.13,78.0,14.24,2.7098512626499907,13.69 # 32.29 # 11.7 # -11.17 # 27.1 # 25.06 # 14.24,13.69 # 32.29 # 11.7 # 27.1 # 25.06 # 14.24,20.68,19.65,-11.17,-11.17,-11.17,65.0,6,1,32.29,-11.17,2017-09-20,30,70
ABG,12,58.33,4.36,178.0,13.35,1.0131535226849098,-34.0 # -48.37 # 32.42 # 18.01 # -27.13 # -0.44 # 16.48 # -9.42 # 29.45 # 20.67 # 44.37 # 10.21,32.42 # 18.01 # 16.48 # 29.45 # 20.67 # 44.37 # 10.21,24.52,20.67,-34.0 # -48.37 # -27.13 # -0.44 # -9.42,-23.87,-27.13,144.5,7,5,44.37,-48.37,2007-06-08,30,70
MRTX,11,81.82,8.75,133.0,19.76,0.8835446123662006,29.05 # 25.66 # 42.82 # -76.54 # 5.43 # 13.03 # 42.6 # 19.76 # -43.48 # 16.02 # 21.87,29.05 # 25.66 # 42.82 # 5.43 # 13.03 # 42.6 # 19.76 # 16.02 # 21.87,24.03,21.87,-76.54 # -43.48,-60.01,-60.01,103.0,9,2,42.82,-76.54,2014-04-16,30,70
GATX,16,75.0,5.51,179.0,5.56,2.135133629817778,4.99 # -0.13 # -23.94 # 9.02 # 24.69 # 6.12 # 2.42 # -11.0 # 9.67 # 15.14 # 4.23 # 10.2 # 21.98 # -1.09 # 11.88 # 3.99,4.99 # 9.02 # 24.69 # 6.12 # 2.42 # 9.67 # 15.14 # 4.23 # 10.2 # 21.98 # 11.88 # 3.99,10.36,9.35,-0.13 # -23.94 # -11.0 # -1.09,-9.04,-6.05,138.0,12,4,24.69,-23.94,2006-06-13,30,70
HUN,14,57.14,-4.03,200.0,4.58,0.15644861805532867,9.48 # 16.48 # -83.35 # -1.43 # -13.13 # 24.51 # 26.26 # -50.38 # 14.15 # -20.71 # 4.77 # 18.19 # 4.4 # -5.71,9.48 # 16.48 # 24.51 # 26.26 # 14.15 # 4.77 # 18.19 # 4.4,14.78,15.32,-83.35 # -1.43 # -13.13 # -50.38 # -20.71 # -5.71,-29.12,-16.92,137.0,8,6,26.26,-83.35,2006-06-13,30,70
NVST,4,25.0,-9.6,173.0,-15.1,0.6196157342618875,-17.7 # 20.22 # -12.49 # -28.43,20.22,20.22,20.22,-17.7 # -12.49 # -28.43,-19.54,-17.7,172.5,1,3,20.22,-28.43,2020-02-26,30,70
PAGS,6,66.67,12.0,132.0,28.88,1.0337186778864582,54.26 # 28.76 # -6.0 # 33.97 # -67.96 # 29.0,54.26 # 28.76 # 33.97 # 29.0,36.5,31.48,-6.0 # -67.96,-36.98,-36.98,104.0,4,2,54.26,-67.96,2018-12-24,30,70
ASAN,3,66.67,-12.28,133.0,9.04,0.48904417176056864,15.18 # -61.06 # 9.04,15.18 # 9.04,12.11,12.11,-61.06,-61.06,-61.06,113.0,2,1,15.18,-61.06,2020-10-21,30,70
ASH,17,82.35,4.67,169.0,10.19,0.9954124654218691,12.27 # 12.12 # 15.39 # 0.14 # -75.12 # 34.81 # 10.19 # 18.88 # 15.77 # 9.8 # -12.57 # 3.26 # 1.47 # 4.96 # 25.31 # 11.73 # -8.99,12.27 # 12.12 # 15.39 # 0.14 # 34.81 # 10.19 # 18.88 # 15.77 # 9.8 # 3.26 # 1.47 # 4.96 # 25.31 # 11.73,12.58,11.93,-75.12 # -12.57 # -8.99,-32.23,-12.57,156.0,14,3,34.81,-75.12,2006-05-22,30,70
AEO,11,54.55,-8.1,286.0,1.05,0.24424250110125956,-43.06 # -0.24 # 1.05 # 1.58 # -22.78 # 9.93 # 18.75 # 28.74 # -46.09 # -44.07 # 7.06,1.05 # 1.58 # 9.93 # 18.75 # 28.74 # 7.06,11.18,8.5,-43.06 # -0.24 # -22.78 # -46.09 # -44.07,-31.25,-43.06,200.0,6,5,28.74,-46.09,2007-08-10,30,70
GOLF,8,87.5,11.78,95.0,8.73,2.3715777912951737,9.29 # 6.47 # -0.28 # 17.9 # 8.16 # 28.24 # 2.48 # 21.94,9.29 # 6.47 # 17.9 # 8.16 # 28.24 # 2.48 # 21.94,13.5,9.29,-0.28,-0.28,-0.28,87.0,7,1,28.24,-0.28,2017-02-09,30,70
FRPT,11,81.82,15.74,133.0,16.26,2.25509894772795,12.31 # -45.47 # 16.26 # 25.61 # 30.5 # 33.36 # 97.34 # 0.05 # -55.7 # 43.15 # 15.71,12.31 # 16.26 # 25.61 # 30.5 # 33.36 # 97.34 # 0.05 # 43.15 # 15.71,30.48,25.61,-45.47 # -55.7,-50.58,-50.58,88.0,9,2,97.34,-55.7,2014-12-01,30,70
HHH,15,60.0,2.0,107.0,4.55,1.0238063199630782,-9.57 # 15.68 # 4.55 # -14.63 # 8.55 # 2.82 # 11.46 # -6.29 # 36.24 # 12.53 # -42.48 # -0.59 # 21.73 # -19.63 # 9.67,15.68 # 4.55 # 8.55 # 2.82 # 11.46 # 36.24 # 12.53 # 21.73 # 9.67,13.69,11.46,-9.57 # -14.63 # -6.29 # -42.48 # -0.59 # -19.63,-15.53,-12.1,106.0,9,6,36.24,-42.48,2011-08-03,30,70
JOBY,4,100.0,15.04,106.0,8.87,1.6970819593649935,40.36 # 6.81 # 2.05 # 10.92,40.36 # 6.81 # 2.05 # 10.92,15.04,8.87,,,,90.5,4,0,40.36,2.05,2021-08-05,30,70
SYNA,19,68.42,3.17,166.0,9.9,1.1894946462598566,9.9 # 23.13 # 11.95 # -25.56 # -16.0 # 20.98 # 31.61 # 9.38 # 13.01 # 15.57 # -8.34 # 26.34 # 3.5 # -22.17 # 8.88 # 10.35 # -20.93 # -45.41 # 14.09,9.9 # 23.13 # 11.95 # 20.98 # 31.61 # 9.38 # 13.01 # 15.57 # 26.34 # 3.5 # 8.88 # 10.35 # 14.09,15.29,13.01,-25.56 # -16.0 # -8.34 # -22.17 # -20.93 # -45.41,-23.07,-21.55,139.0,13,6,31.61,-45.41,2006-02-24,30,70
COOP,13,69.23,5.29,148.0,6.71,1.1319133076964176,-10.94 # 6.45 # 53.47 # -14.18 # 24.23 # -55.09 # 1.7 # -32.07 # 18.6 # 10.68 # 28.78 # 6.71 # 30.39,6.45 # 53.47 # 24.23 # 1.7 # 18.6 # 10.68 # 28.78 # 6.71 # 30.39,20.11,18.6,-10.94 # -14.18 # -55.09 # -32.07,-28.07,-23.13,112.0,9,4,53.47,-55.09,2012-04-19,30,70
CPA,15,60.0,1.01,162.0,8.51,0.8071071553021676,13.41 # -32.18 # 14.3 # 10.72 # 6.53 # -11.31 # -37.97 # 21.13 # -15.34 # 22.85 # -29.92 # 17.29 # 31.01 # 8.51 # -3.9,13.41 # 14.3 # 10.72 # 6.53 # 21.13 # 22.85 # 17.29 # 31.01 # 8.51,16.2,14.3,-32.18 # -11.31 # -37.97 # -15.34 # -29.92 # -3.9,-21.77,-22.63,111.0,9,6,31.01,-37.97,2006-02-09,30,70
INSM,21,66.67,23.96,157.0,31.15,33.64764220803017,-18.4 # 56.84 # 37.1 # -4.41 # 0.0 # -20.0 # -32.36 # 31.15 # 28.18 # 31.88 # 40.86 # -40.61 # 57.52 # 68.73 # 32.08 # -6.18 # 46.92 # 116.04 # 16.79 # 4.65 # 56.46,56.84 # 37.1 # 0.0 # 31.15 # 28.18 # 31.88 # 40.86 # 57.52 # 68.73 # 32.08 # 46.92 # 116.04 # 16.79 # 4.65 # 56.46,41.68,37.1,-18.4 # -4.41 # -20.0 # -32.36 # -40.61 # -6.18,-20.33,-19.2,169.0,14,7,116.04,-40.61,2006-02-07,30,70
AXSM,12,75.0,43.94,80.0,30.7,34.82218950288108,125.77 # 10.46 # -9.09 # -10.29 # 28.3 # 179.66 # 74.17 # 41.84 # 33.1 # -22.29 # 55.71 # 19.93,125.77 # 10.46 # 28.3 # 179.66 # 74.17 # 41.84 # 33.1 # 55.71 # 19.93,63.22,41.84,-9.09 # -10.29 # -22.29,-13.89,-10.29,75.0,9,3,179.66,-22.29,2016-02-09,30,70
MDC,14,71.43,7.91,178.0,8.58,2.5449755156196523,-16.82 # -9.96 # 20.13 # 2.83 # -13.9 # -6.11 # 7.16 # 17.55 # 8.36 # 15.23 # 8.8 # 30.84 # 26.23 # 20.41,20.13 # 2.83 # 7.16 # 17.55 # 8.36 # 15.23 # 8.8 # 30.84 # 26.23 # 20.41,15.75,16.39,-16.82 # -9.96 # -13.9 # -6.11,-11.7,-11.93,191.0,10,4,30.84,-16.82,2006-02-08,30,70
WEN,14,85.71,5.03,192.0,12.41,1.014674250439924,-73.19 # 7.21 # 19.95 # 18.28 # 8.49 # 0.28 # 21.1 # 11.97 # 14.64 # 16.66 # 14.91 # 1.63 # 12.85 # -4.32,7.21 # 19.95 # 18.28 # 8.49 # 0.28 # 21.1 # 11.97 # 14.64 # 16.66 # 14.91 # 1.63 # 12.85,12.33,13.74,-73.19 # -4.32,-38.76,-38.76,112.0,12,2,21.1,-73.19,2007-02-28,30,70
FFIN,13,84.62,16.88,217.0,16.72,6.294152112659202,72.19 # 11.16 # 8.89 # 18.14 # 4.84 # 15.02 # 18.38 # 19.01 # 28.54 # 31.17 # 16.72 # -5.9 # -18.74,72.19 # 11.16 # 8.89 # 18.14 # 4.84 # 15.02 # 18.38 # 19.01 # 28.54 # 31.17 # 16.72,22.19,18.14,-5.9 # -18.74,-12.32,-12.32,178.0,11,2,72.19,-18.74,2007-05-01,30,70
PEGA,21,85.71,10.82,124.0,12.02,5.999420970984822,4.11 # 39.68 # 22.42 # -13.81 # 41.8 # 27.75 # -5.33 # 2.4 # 10.1 # 11.51 # 8.38 # 15.65 # 15.38 # 12.02 # 1.97 # 21.69 # 21.4 # 14.4 # -47.99 # 17.02 # 6.72,4.11 # 39.68 # 22.42 # 41.8 # 27.75 # 2.4 # 10.1 # 11.51 # 8.38 # 15.65 # 15.38 # 12.02 # 1.97 # 21.69 # 21.4 # 14.4 # 17.02 # 6.72,16.36,14.89,-13.81 # -5.33 # -47.99,-22.38,-13.81,113.0,18,3,41.8,-47.99,2006-02-14,30,70
CRVL,12,58.33,4.48,210.0,8.79,1.503752879261281,17.85 # -22.47 # -5.15 # 11.34 # 12.72 # -4.1 # 11.52 # -4.73 # 29.65 # -15.04 # 6.24 # 15.93,17.85 # 11.34 # 12.72 # 11.52 # 29.65 # 6.24 # 15.93,15.04,12.72,-22.47 # -5.15 # -4.1 # -4.73 # -15.04,-10.3,-5.15,174.0,7,5,29.65,-22.47,2006-02-07,30,70
YETI,6,83.33,14.32,101.0,17.22,1.5858213758995727,60.95 # 13.93 # 16.72 # -50.47 # 17.71 # 27.08,60.95 # 13.93 # 16.72 # 17.71 # 27.08,27.28,17.71,-50.47,-50.47,-50.47,66.5,5,1,60.95,-50.47,2018-12-13,30,70
HRI,17,70.59,10.19,159.0,13.09,1.5374144547336983,36.26 # 13.09 # -67.45 # 93.97 # 28.62 # -13.76 # 9.81 # 32.22 # -54.0 # 27.66 # 16.04 # 30.79 # -26.3 # 0.0 # 2.79 # 4.88 # 38.53,36.26 # 13.09 # 93.97 # 28.62 # 9.81 # 32.22 # 27.66 # 16.04 # 30.79 # 0.0 # 2.79 # 4.88 # 38.53,25.74,27.66,-67.45 # -13.76 # -54.0 # -26.3,-40.38,-40.15,79.0,12,5,93.97,-67.45,2007-05-01,30,70
MDU,13,76.92,-0.68,266.0,2.4,0.7672695620760458,9.43 # 0.74 # -28.72 # -0.14 # 10.2 # -38.14 # 4.57 # 1.52 # 4.62 # 2.4 # 9.06 # 15.53 # 0.1,9.43 # 0.74 # 10.2 # 4.57 # 1.52 # 4.62 # 2.4 # 9.06 # 15.53 # 0.1,5.82,4.6,-28.72 # -0.14 # -38.14,-22.33,-28.72,260.0,10,3,15.53,-38.14,2006-09-15,30,70
NCNO,2,50.0,-16.8,378.0,-16.8,0.5895168023437583,15.24 # -48.84,15.24,15.24,15.24,-48.84,-48.84,-48.84,378.5,1,1,15.24,-48.84,2021-03-08,30,70
JXN,2,50.0,-1.99,122.0,-1.99,0.9561987402120969,4.67 # -8.65,4.67,4.67,4.67,-8.65,-8.65,-8.65,122.0,1,1,4.67,-8.65,2022-05-12,30,70
ENS,14,78.57,5.6,144.0,3.46,1.597375996484023,32.33 # -48.92 # 27.16 # 4.13 # 21.1 # 0.5 # -0.65 # 0.46 # 2.78 # 16.07 # -7.15 # 20.64 # 0.18 # 9.75,32.33 # 27.16 # 4.13 # 21.1 # 0.5 # 0.46 # 2.78 # 16.07 # 20.64 # 0.18 # 9.75,12.28,9.75,-48.92 # -0.65 # -7.15,-18.91,-7.15,124.0,11,3,32.33,-48.92,2006-02-14,30,70
MATX,18,77.78,8.79,146.0,8.33,3.777118727267257,-4.8 # 7.8 # -31.56 # 27.62 # 2.19 # 3.61 # 13.07 # 14.41 # 38.4 # 14.64 # -7.15 # 8.86 # 24.16 # 15.66 # 3.37 # 21.61 # -0.33 # 6.63,7.8 # 27.62 # 2.19 # 3.61 # 13.07 # 14.41 # 38.4 # 14.64 # 8.86 # 24.16 # 15.66 # 3.37 # 21.61 # 6.63,14.43,13.74,-4.8 # -31.56 # -7.15 # -0.33,-10.96,-5.97,111.5,14,4,38.4,-31.56,2006-02-07,30,70
NEOG,16,75.0,6.5,149.0,9.83,1.7771413441110222,4.98 # 15.86 # 27.49 # -3.83 # 9.05 # 8.98 # 19.11 # 19.39 # 10.61 # 15.82 # 14.8 # -6.58 # 28.29 # 5.99 # -59.8 # -6.1,4.98 # 15.86 # 27.49 # 9.05 # 8.98 # 19.11 # 19.39 # 10.61 # 15.82 # 14.8 # 28.29 # 5.99,15.03,15.31,-3.83 # -6.58 # -59.8 # -6.1,-19.08,-6.34,126.0,12,4,28.29,-59.8,2006-05-18,30,70
HWC,15,66.67,2.51,211.0,5.73,1.2631830792182022,-12.81 # 8.36 # 4.68 # 15.83 # 4.02 # 11.71 # 6.81 # -0.59 # 5.73 # 9.69 # -12.2 # 15.36 # -31.79 # -6.74 # 19.61,8.36 # 4.68 # 15.83 # 4.02 # 11.71 # 6.81 # 5.73 # 9.69 # 15.36 # 19.61,10.18,9.03,-12.81 # -0.59 # -12.2 # -31.79 # -6.74,-12.83,-12.2,180.0,10,5,19.61,-31.79,2007-02-01,30,70
SKY,15,60.0,6.84,168.0,6.42,1.0948554178125522,5.78 # -4.04 # 22.82 # -65.51 # 10.79 # 44.25 # 23.08 # -15.74 # 43.75 # 66.08 # -39.72 # -18.26 # 6.42 # -0.89 # 23.81,5.78 # 22.82 # 10.79 # 44.25 # 23.08 # 43.75 # 66.08 # 6.42 # 23.81,27.42,23.08,-4.04 # -65.51 # -15.74 # -39.72 # -18.26 # -0.89,-24.03,-17.0,153.0,9,6,66.08,-65.51,2007-03-01,30,70
WTM,13,84.62,2.56,201.0,4.9,0.9832010116117467,5.17 # -56.16 # 1.32 # 30.27 # 4.86 # 7.14 # 2.89 # 4.44 # 6.39 # -13.18 # 4.9 # 21.92 # 13.3,5.17 # 1.32 # 30.27 # 4.86 # 7.14 # 2.89 # 4.44 # 6.39 # 4.9 # 21.92 # 13.3,9.33,5.17,-56.16 # -13.18,-34.67,-34.67,147.0,11,2,30.27,-56.16,2006-04-28,30,70
ARWR,16,56.25,-1.12,234.0,14.53,0.07826818492530958,14.68 # -86.5 # 25.0 # -16.67 # -50.69 # -35.02 # 47.88 # 26.94 # -68.27 # 42.25 # -4.81 # 61.81 # 22.62 # 18.68 # -30.26 # 14.38,14.68 # 25.0 # 47.88 # 26.94 # 42.25 # 61.81 # 22.62 # 18.68 # 14.38,30.47,25.0,-86.5 # -16.67 # -50.69 # -35.02 # -68.27 # -4.81 # -30.26,-41.75,-35.02,159.5,9,7,61.81,-86.5,2006-06-13,30,70
MC,8,50.0,2.8,208.0,0.27,1.0546417981371123,-9.16 # -16.54 # -8.59 # 11.01 # -28.12 # 38.16 # 9.14 # 26.48,11.01 # 38.16 # 9.14 # 26.48,21.2,18.75,-9.16 # -16.54 # -8.59 # -28.12,-15.6,-12.85,117.5,4,4,38.16,-28.12,2014-10-13,30,70
RCM,7,71.43,4.08,91.0,7.81,1.0156780566383206,7.81 # 32.38 # 5.97 # 24.7 # 27.92 # -36.15 # -34.07,7.81 # 32.38 # 5.97 # 24.7 # 27.92,19.76,24.7,-36.15 # -34.07,-35.11,-35.11,88.0,5,2,32.38,-36.15,2019-09-10,30,70
NVMI,16,81.25,9.48,126.0,13.67,2.1698802268933717,21.95 # -71.49 # 28.06 # -1.26 # 17.89 # 25.71 # 15.13 # 12.9 # 14.43 # 16.83 # -1.13 # 10.75 # 8.27 # 34.21 # 10.44 # 9.05,21.95 # 28.06 # 17.89 # 25.71 # 15.13 # 12.9 # 14.43 # 16.83 # 10.75 # 8.27 # 34.21 # 10.44 # 9.05,17.36,15.13,-71.49 # -1.26 # -1.13,-24.63,-1.26,83.0,13,3,34.21,-71.49,2006-02-17,30,70
ESMT,3,66.67,10.7,122.0,23.23,1.2636489058530194,-21.13 # 30.01 # 23.23,30.01 # 23.23,26.62,26.62,-21.13,-21.13,-21.13,54.0,2,1,30.01,-21.13,2021-11-12,30,70
FOLD,15,60.0,10.93,177.0,19.64,1.640341609887068,19.64 # -8.18 # 0.8 # -65.32 # -26.4 # -38.03 # 36.82 # 48.33 # 23.5 # 58.39 # -13.36 # 77.0 # -7.97 # 34.55 # 24.27,19.64 # 0.8 # 36.82 # 48.33 # 23.5 # 58.39 # 77.0 # 34.55 # 24.27,35.92,34.55,-8.18 # -65.32 # -26.4 # -38.03 # -13.36 # -7.97,-26.54,-19.88,117.0,9,6,77.0,-65.32,2007-06-21,30,70
UMBF,14,71.43,9.63,146.0,10.66,3.4216266937414037,16.95 # 18.51 # -1.05 # 11.34 # 16.65 # 9.99 # 6.08 # 9.75 # 17.16 # -5.87 # -0.35 # 27.2 # 15.93 # -7.43,16.95 # 18.51 # 11.34 # 16.65 # 9.99 # 6.08 # 9.75 # 17.16 # 27.2 # 15.93,14.96,16.29,-1.05 # -5.87 # -0.35 # -7.43,-3.68,-3.46,167.5,10,4,27.2,-7.43,2010-07-02,30,70
LNTH,5,20.0,-18.95,227.0,-18.12,0.3082015770223264,-47.95 # 5.25 # -21.88 # -12.04 # -18.12,5.25,5.25,5.25,-47.95 # -21.88 # -12.04 # -18.12,-25.0,-20.0,188.0,1,4,5.25,-47.95,2015-10-01,30,70
ACA,4,100.0,13.32,114.0,12.3,1.6463566850224869,18.66 # 13.26 # 10.03 # 11.34,18.66 # 13.26 # 10.03 # 11.34,13.32,12.3,,,,88.5,4,0,18.66,10.03,2019-08-16,30,70
AEIS,18,77.78,14.3,182.0,19.69,7.430916417026388,-39.58 # 28.82 # 31.24 # -18.0 # 15.9 # 19.83 # 19.54 # 21.83 # 32.07 # -21.45 # 50.67 # 20.41 # 38.87 # 23.17 # -8.33 # 14.82 # 15.09 # 12.47,28.82 # 31.24 # 15.9 # 19.83 # 19.54 # 21.83 # 32.07 # 50.67 # 20.41 # 38.87 # 23.17 # 14.82 # 15.09 # 12.47,24.62,21.12,-39.58 # -18.0 # -21.45 # -8.33,-21.84,-19.72,105.0,14,4,50.67,-39.58,2007-07-30,30,70
GPI,13,53.85,0.78,219.0,0.24,0.750749991311087,-42.76 # -38.84 # 14.98 # 17.69 # 0.24 # 16.49 # -12.78 # 37.87 # -2.48 # 18.31 # -10.43 # -11.52 # 23.42,14.98 # 17.69 # 0.24 # 16.49 # 37.87 # 18.31 # 23.42,18.43,17.69,-42.76 # -38.84 # -12.78 # -2.48 # -10.43 # -11.52,-19.8,-12.15,167.0,7,6,37.87,-42.76,2007-02-23,30,70
LOPE,18,88.89,12.04,124.0,12.55,7.087906519812293,36.32 # -1.53 # 17.08 # 24.82 # 24.25 # 12.21 # 4.14 # 12.88 # 23.22 # 8.53 # 4.63 # -13.5 # 13.16 # 17.09 # 8.22 # 13.86 # 9.61 # 1.77,36.32 # 17.08 # 24.82 # 24.25 # 12.21 # 4.14 # 12.88 # 23.22 # 8.53 # 4.63 # 13.16 # 17.09 # 8.22 # 13.86 # 9.61 # 1.77,14.49,13.02,-1.53 # -13.5,-7.51,-7.51,95.5,16,2,36.32,-13.5,2009-03-06,30,70
MAN,15,53.33,-3.47,202.0,1.52,0.49938193599164943,-20.2 # -17.4 # 8.56 # -26.4 # 1.52 # 7.65 # 4.85 # -5.13 # 13.39 # -31.42 # 3.78 # -3.08 # -4.68 # 4.5 # 11.95,8.56 # 1.52 # 7.65 # 4.85 # 13.39 # 3.78 # 4.5 # 11.95,7.03,6.25,-20.2 # -17.4 # -26.4 # -5.13 # -31.42 # -3.08 # -4.68,-15.47,-17.4,199.0,8,7,13.39,-31.42,2007-07-27,30,70
RARE,10,50.0,3.88,191.0,-0.37,1.127235384477855,37.28 # 25.83 # -9.84 # -14.12 # -9.34 # 19.38 # 34.09 # -33.49 # -19.6 # 8.6,37.28 # 25.83 # 19.38 # 34.09 # 8.6,25.04,25.83,-9.84 # -14.12 # -9.34 # -33.49 # -19.6,-17.28,-14.12,137.5,5,5,37.28,-33.49,2014-04-28,30,70
