ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy,buy_threshold,sell_threshold
INFU,18,72.22,15.52,110.0,15.87,7.075680033536227,-15.01 # -13.67 # 71.0 # 15.83 # 3.75 # 15.91 # -37.0 # 6.21 # 25.87 # 19.71 # 24.8 # 21.11 # 48.57 # 67.74 # 55.45 # -18.4 # -25.95 # 13.49,71.0 # 15.83 # 3.75 # 15.91 # 6.21 # 25.87 # 19.71 # 24.8 # 21.11 # 48.57 # 67.74 # 55.45 # 13.49,29.96,21.11,-15.01 # -13.67 # -37.0 # -18.4 # -25.95,-22.01,-18.4,98.5,13,5,71.0,-37.0,2008-02-25,30,70
OB,3,33.33,-11.55,188.0,-5.35,0.4690790740022783,-62.91 # 33.61 # -5.35,33.61,33.61,33.61,-62.91 # -5.35,-34.13,-34.13,128.0,1,2,33.61,-62.91,2021-08-18,30,70
ALIM,5,60.0,30.51,120.0,21.89,2.711183130305163,77.03 # 21.89 # -11.78 # 90.77 # -25.35,77.03 # 21.89 # 90.77,63.23,77.03,-11.78 # -25.35,-18.56,-18.56,97.0,3,2,90.77,-25.35,2020-03-13,30,70
CFFI,11,63.64,1.73,252.0,7.68,0.7055575128059131,7.68 # -60.27 # 9.02 # 46.89 # -21.59 # 12.82 # 12.87 # 6.19 # -3.56 # -24.68 # 33.7,7.68 # 9.02 # 46.89 # 12.82 # 12.87 # 6.19 # 33.7,18.45,12.82,-60.27 # -21.59 # -3.56 # -24.68,-27.52,-23.13,187.0,7,4,46.89,-60.27,2006-07-24,30,70
PMTS,11,63.64,8.01,155.0,3.62,0.5958967305901468,-3.19 # 37.91 # -18.31 # -67.88 # 77.39 # -67.59 # 27.13 # 45.53 # 51.94 # 1.56 # 3.62,37.91 # 77.39 # 27.13 # 45.53 # 51.94 # 1.56 # 3.62,35.01,37.91,-3.19 # -18.31 # -67.88 # -67.59,-39.24,-42.95,94.0,7,4,77.39,-67.88,2016-01-21,30,70
COFS,20,80.0,4.65,114.0,5.51,2.2926351175377127,2.5 # 5.0 # -7.78 # -0.38 # 27.78 # -15.79 # 15.38 # 6.52 # 11.11 # 12.0 # 7.75 # 6.25 # 5.36 # 5.66 # 4.12 # 0.4 # 2.62 # 6.77 # -12.19 # 9.92,2.5 # 5.0 # 27.78 # 15.38 # 6.52 # 11.11 # 12.0 # 7.75 # 6.25 # 5.36 # 5.66 # 4.12 # 0.4 # 2.62 # 6.77 # 9.92,8.07,6.39,-7.78 # -0.38 # -15.79 # -12.19,-9.04,-9.99,60.5,16,4,27.78,-15.79,2006-02-09,30,70
SLQT,3,66.67,-12.24,329.0,14.95,0.06959644747148405,14.95 # -95.8 # 44.12,14.95 # 44.12,29.54,29.54,-95.8,-95.8,-95.8,190.0,2,1,44.12,-95.8,2020-07-17,30,70
HMST,11,72.73,0.66,192.0,7.02,0.45168651783945934,-6.34 # 5.24 # 16.07 # 9.35 # 17.7 # 3.58 # 15.38 # -2.6 # 7.02 # -79.75 # 21.61,5.24 # 16.07 # 9.35 # 17.7 # 3.58 # 15.38 # 7.02 # 21.61,11.99,12.37,-6.34 # -2.6 # -79.75,-29.56,-6.34,136.0,8,3,21.61,-79.75,2013-04-01,30,70
TRAK,16,75.0,14.24,126.0,21.4,5.15183867820563,80.0 # 23.53 # -11.18 # -38.22 # 4.04 # -20.57 # 4.24 # 45.1 # 8.49 # 24.2 # 26.18 # 23.93 # 34.1 # 22.76 # -18.86 # 20.04,80.0 # 23.53 # 4.04 # 4.24 # 45.1 # 8.49 # 24.2 # 26.18 # 23.93 # 34.1 # 22.76 # 20.04,26.38,23.73,-11.18 # -38.22 # -20.57 # -18.86,-22.21,-19.72,117.5,12,4,80.0,-38.22,2006-02-10,30,70
LRMR,11,54.55,-3.72,171.0,2.43,0.04708939116888252,6.51 # 39.36 # -81.55 # -3.61 # 43.57 # -79.5 # 59.74 # -23.27 # -70.99 # 2.43 # 66.43,6.51 # 39.36 # 43.57 # 59.74 # 2.43 # 66.43,36.34,41.46,-81.55 # -3.61 # -79.5 # -23.27 # -70.99,-51.79,-70.99,123.0,6,5,66.43,-81.55,2014-07-11,30,70
DM,4,50.0,-29.28,221.0,-28.02,0.09977797198416939,3.16 # -80.07 # 19.0 # -59.21,3.16 # 19.0,11.08,11.08,-80.07 # -59.21,-69.64,-69.64,132.5,2,2,19.0,-80.07,2020-03-16,30,70
LIFW,3,0.0,-56.23,140.0,-82.21,0.02897550553186762,-82.21 # -83.15 # -3.33,,,,-82.21 # -83.15 # -3.33,-56.23,-82.21,187.0,0,3,-3.33,-83.15,2022-05-16,30,70
EPM,15,66.67,7.24,161.0,12.36,1.397803477435944,10.0 # -51.11 # 19.96 # 38.22 # 18.52 # -41.12 # 6.04 # 12.36 # 16.56 # -10.17 # -31.14 # 39.67 # 55.14 # 38.75 # -13.02,10.0 # 19.96 # 38.22 # 18.52 # 6.04 # 12.36 # 16.56 # 39.67 # 55.14 # 38.75,25.52,19.24,-51.11 # -41.12 # -10.17 # -31.14 # -13.02,-29.31,-31.14,120.0,10,5,55.14,-51.11,2007-08-02,30,70
CALB,8,37.5,-2.65,98.0,-1.89,0.7211681896481863,-1.77 # 6.34 # -10.32 # 4.53 # -20.09 # 29.55 # -2.01 # -27.4,6.34 # 4.53 # 29.55,13.47,6.34,-1.77 # -10.32 # -20.09 # -2.01 # -27.4,-12.32,-10.32,84.0,3,5,29.55,-27.4,2018-03-01,30,70
GLYC,7,57.14,0.58,316.0,7.35,0.2532043986580713,-15.31 # 7.35 # 77.89 # -75.36 # -66.67 # 34.92 # 41.26,7.35 # 77.89 # 34.92 # 41.26,40.35,38.09,-15.31 # -75.36 # -66.67,-52.44,-66.67,237.0,4,3,77.89,-75.36,2014-05-07,30,70
CDXS,13,53.85,-0.79,180.0,5.0,0.309763898441162,-7.63 # -60.2 # 23.98 # -5.0 # 15.48 # 8.13 # 26.19 # -8.37 # 5.0 # 51.29 # -72.02 # -7.13 # 20.0,23.98 # 15.48 # 8.13 # 26.19 # 5.0 # 51.29 # 20.0,21.44,20.0,-7.63 # -60.2 # -5.0 # -8.37 # -72.02 # -7.13,-26.72,-8.0,131.0,7,6,51.29,-72.02,2010-05-27,30,70
HIPO,2,0.0,-63.02,393.0,-63.02,0.04714582247269828,-92.95 # -33.09,,,,-92.95 # -33.09,-63.02,-63.02,393.0,0,2,-33.09,-92.95,2021-04-22,30,70
ELLO,21,71.43,7.01,129.0,4.35,3.32914012942754,0.0 # -3.03 # 6.67 # -3.85 # 12.07 # 3.45 # 4.35 # -6.73 # 6.0 # 4.29 # 1.67 # 17.51 # 3.57 # 15.19 # -4.04 # 18.87 # 26.42 # 17.13 # 23.81 # -35.39 # 39.32,0.0 # 6.67 # 12.07 # 3.45 # 4.35 # 6.0 # 4.29 # 1.67 # 17.51 # 3.57 # 15.19 # 18.87 # 26.42 # 17.13 # 23.81 # 39.32,12.52,9.37,-3.03 # -3.85 # -6.73 # -4.04 # -35.39,-10.61,-4.04,104.0,15,6,39.32,-35.39,2006-10-12,30,70
ITI,15,80.0,11.49,176.0,11.52,3.9903270085438045,10.39 # -4.83 # 36.94 # 14.19 # 8.82 # 27.78 # 6.12 # 22.17 # 11.52 # -12.55 # 7.1 # 14.61 # 33.65 # -36.78 # 33.2,10.39 # 36.94 # 14.19 # 8.82 # 27.78 # 6.12 # 22.17 # 11.52 # 7.1 # 14.61 # 33.65 # 33.2,18.87,14.4,-4.83 # -12.55 # -36.78,-18.05,-12.55,114.0,12,3,36.94,-36.78,2007-03-20,30,70
EDAP,20,65.0,6.44,174.0,10.54,1.2143427416370574,-13.23 # -68.0 # 28.34 # 33.33 # 11.39 # -13.61 # 29.87 # 19.01 # 39.29 # -31.02 # 34.75 # -7.22 # 9.68 # 37.55 # 9.69 # 26.38 # -13.35 # 6.06 # 34.65 # -44.72,28.34 # 33.33 # 11.39 # 29.87 # 19.01 # 39.29 # 34.75 # 9.68 # 37.55 # 9.69 # 26.38 # 6.06 # 34.65,24.61,28.34,-13.23 # -68.0 # -13.61 # -31.02 # -7.22 # -13.35 # -44.72,-27.31,-13.61,133.0,13,7,39.29,-68.0,2006-05-12,30,70
ESSA,14,92.86,6.91,202.0,6.82,2.467742894424027,0.86 # 12.6 # 4.72 # 12.43 # 6.16 # 17.5 # 6.57 # 7.43 # 7.07 # 6.58 # 7.2 # 6.09 # 14.66 # -13.16,0.86 # 12.6 # 4.72 # 12.43 # 6.16 # 17.5 # 6.57 # 7.43 # 7.07 # 6.58 # 7.2 # 6.09 # 14.66,8.45,7.07,-13.16,-13.16,-13.16,117.5,13,1,17.5,-13.16,2007-04-26,30,70
TUSK,7,71.43,-5.46,160.0,7.07,0.14137738208256354,7.07 # -90.89 # 13.83 # 25.4 # -19.75 # 24.36 # 1.75,7.07 # 13.83 # 25.4 # 24.36 # 1.75,14.48,13.83,-90.89 # -19.75,-55.32,-55.32,111.0,5,2,25.4,-90.89,2017-07-28,30,70
RGCO,9,88.89,10.12,114.0,10.72,2.34797920302032,8.29 # 10.22 # 19.72 # 12.45 # 10.72 # 5.34 # 11.02 # -2.73 # 16.02,8.29 # 10.22 # 19.72 # 12.45 # 10.72 # 5.34 # 11.02 # 16.02,11.72,10.87,-2.73,-2.73,-2.73,79.0,8,1,19.72,-2.73,2013-07-23,30,70
WNEB,13,61.54,-1.41,290.0,4.28,0.7182684203310541,13.4 # -15.25 # 5.92 # -5.53 # 4.28 # 9.76 # 9.71 # 10.47 # 7.69 # -2.19 # -31.92 # 0.94 # -25.61,13.4 # 5.92 # 4.28 # 9.76 # 9.71 # 10.47 # 7.69 # 0.94,7.77,8.7,-15.25 # -5.53 # -2.19 # -31.92 # -25.61,-16.1,-15.25,201.0,8,5,13.4,-31.92,2006-02-10,30,70
LCNB,12,91.67,3.19,209.0,3.98,1.2478080276679133,2.64 # -40.0 # 0.72 # 6.28 # 18.43 # 4.46 # 3.51 # 6.64 # 8.68 # 0.81 # 1.68 # 24.43,2.64 # 0.72 # 6.28 # 18.43 # 4.46 # 3.51 # 6.64 # 8.68 # 0.81 # 1.68 # 24.43,7.12,4.46,-40.0,-40.0,-40.0,114.5,11,1,24.43,-40.0,2006-12-05,30,70
RCKY,20,55.0,1.0,163.0,4.35,0.6752883235165044,-42.4 # -4.05 # -52.7 # 6.59 # 11.04 # -18.51 # 8.45 # 27.9 # 2.11 # 34.55 # -11.22 # 19.05 # 29.95 # 12.96 # 17.51 # -5.11 # -1.85 # -22.49 # 16.45 # -8.29,6.59 # 11.04 # 8.45 # 27.9 # 2.11 # 34.55 # 19.05 # 29.95 # 12.96 # 17.51 # 16.45,16.96,16.45,-42.4 # -4.05 # -52.7 # -18.51 # -11.22 # -5.11 # -1.85 # -22.49 # -8.29,-18.51,-11.22,166.5,11,9,34.55,-52.7,2006-06-08,30,70
VIRC,12,66.67,3.26,242.0,6.03,0.916833055096397,2.97 # -10.62 # -57.17 # 31.58 # 33.99 # 8.4 # 3.67 # 21.74 # 0.0 # 9.64 # -29.12 # 24.09,2.97 # 31.58 # 33.99 # 8.4 # 3.67 # 21.74 # 0.0 # 9.64 # 24.09,15.12,9.64,-10.62 # -57.17 # -29.12,-32.3,-29.12,201.5,8,4,33.99,-57.17,2006-03-20,30,70
IMRX,3,0.0,-25.22,163.0,-23.13,0.41076661368117456,-35.96 # -23.13 # -16.56,,,,-35.96 # -23.13 # -16.56,-25.22,-23.13,121.0,0,3,-16.56,-35.96,2022-01-07,30,70
APLT,5,60.0,3.11,164.0,0.4,0.285014055648013,46.39 # 0.4 # 57.37 # -87.55 # -1.05,46.39 # 0.4 # 57.37,34.72,46.39,-87.55 # -1.05,-44.3,-44.3,136.0,3,2,57.37,-87.55,2019-06-07,30,70
MHLD,13,69.23,-6.41,215.0,5.26,0.10982163780750796,-24.83 # 16.26 # 11.8 # 13.96 # 17.68 # 1.53 # 8.72 # 5.26 # 1.33 # -51.59 # -85.53 # -5.64 # 7.73,16.26 # 11.8 # 13.96 # 17.68 # 1.53 # 8.72 # 5.26 # 1.33 # 7.73,9.36,8.72,-24.83 # -51.59 # -85.53 # -5.64,-41.9,-38.21,199.0,9,4,17.68,-85.53,2008-06-09,30,70
AIP,3,33.33,-13.94,172.0,-2.97,0.48314500773344204,-58.32 # 19.47 # -2.97,19.47,19.47,19.47,-58.32 # -2.97,-30.65,-30.65,78.0,1,2,19.47,-58.32,2022-01-19,30,70
VTNR,15,60.0,26.53,200.0,10.3,1.9176712578029715,-68.52 # 180.0 # 228.12 # 23.53 # -24.12 # -62.97 # -22.27 # 6.3 # 32.35 # 32.8 # -9.09 # 48.49 # 10.3 # 71.55 # -48.5,180.0 # 228.12 # 23.53 # 6.3 # 32.35 # 32.8 # 48.49 # 10.3 # 71.55,70.38,32.8,-68.52 # -24.12 # -62.97 # -22.27 # -9.09 # -48.5,-39.25,-36.31,203.0,9,6,228.12,-68.52,2007-06-08,30,70
LCTX,15,73.33,20.36,230.0,9.0,8.486241016407421,6.98 # 8.11 # 128.0 # 42.62 # -2.24 # 0.0 # 27.38 # 49.19 # 9.0 # 12.81 # 5.63 # -17.71 # 41.25 # 34.57 # -40.22,6.98 # 8.11 # 128.0 # 42.62 # 0.0 # 27.38 # 49.19 # 9.0 # 12.81 # 5.63 # 41.25 # 34.57,30.46,20.1,-2.24 # -17.71 # -40.22,-20.06,-17.71,134.0,11,4,128.0,-40.22,2007-06-15,30,70
XPDB,1,100.0,1.23,53.0,1.23,1.012269927283794,1.23,1.23,1.23,1.23,,,,53.0,1,0,1.23,1.23,2022-02-25,30,70
LUXH,1,100.0,3.36,152.0,3.36,1.0336134117055904,3.36,3.36,3.36,3.36,,,,152.0,1,0,3.36,3.36,2022-09-15,30,70
SNFCA,12,58.33,3.6,227.0,10.8,0.9925055704577955,-39.6 # 10.25 # -42.54 # 19.81 # -2.5 # -5.96 # 19.57 # 50.7 # 11.36 # -18.89 # 22.78 # 18.17,10.25 # 19.81 # 19.57 # 50.7 # 11.36 # 22.78 # 18.17,21.81,19.57,-39.6 # -42.54 # -2.5 # -5.96 # -18.89,-21.9,-18.89,130.0,7,5,50.7,-42.54,2007-08-09,30,70
CRMD,17,58.82,4.71,137.0,13.4,0.5432373649795038,-8.0 # -59.26 # 4.0 # 27.69 # -0.5 # 22.93 # -54.32 # 24.89 # -66.45 # -3.13 # 56.33 # 14.81 # 22.2 # 56.77 # -12.81 # 41.56 # 13.4,4.0 # 27.69 # 22.93 # 24.89 # 56.33 # 14.81 # 22.2 # 56.77 # 41.56 # 13.4,28.46,23.91,-8.0 # -59.26 # -0.5 # -54.32 # -66.45 # -3.13 # -12.81,-29.21,-12.81,104.0,10,7,56.77,-66.45,2010-06-24,30,70
FFNW,11,36.36,-7.15,285.0,-4.14,0.34978543780128074,-4.14 # -10.37 # -27.35 # 0.0 # 5.14 # 9.5 # 14.31 # -5.36 # -44.15 # -27.74 # 11.5,0.0 # 5.14 # 9.5 # 14.31 # 11.5,8.09,9.5,-4.14 # -10.37 # -27.35 # -5.36 # -44.15 # -27.74,-19.85,-18.86,240.0,4,7,14.31,-44.15,2007-10-31,30,70
TSVT,3,33.33,-7.93,128.0,-0.99,0.5629875337019628,-0.99 # 35.11 # -57.91,35.11,35.11,35.11,-0.99 # -57.91,-29.45,-29.45,139.0,1,2,35.11,-57.91,2022-01-28,30,70
QUIK,19,68.42,9.92,155.0,21.58,1.5746220382537643,-28.11 # 29.96 # -67.1 # 48.8 # -28.49 # 66.3 # 28.18 # 16.44 # 41.71 # -47.35 # -19.01 # 28.91 # 21.58 # 1.75 # -27.87 # 57.14 # 24.78 # 3.76 # 37.14,29.96 # 48.8 # 66.3 # 28.18 # 16.44 # 41.71 # 28.91 # 21.58 # 1.75 # 57.14 # 24.78 # 3.76 # 37.14,31.27,28.91,-28.11 # -67.1 # -28.49 # -47.35 # -19.01 # -27.87,-36.32,-28.3,123.0,13,6,66.3,-67.1,2006-05-23,30,70
SST,3,33.33,-11.38,231.0,-41.26,0.4798644865409696,54.11 # -41.26 # -46.99,54.11,54.11,54.11,-41.26 # -46.99,-44.13,-44.13,261.0,1,2,54.11,-46.99,2021-05-13,30,70
ALDX,10,40.0,-2.38,176.0,-3.45,0.36307681819600834,39.13 # 20.52 # -20.17 # -6.69 # 42.86 # -16.26 # -0.21 # -54.08 # 30.5 # -59.37,39.13 # 20.52 # 42.86 # 30.5,33.25,34.81,-20.17 # -6.69 # -16.26 # -0.21 # -54.08 # -59.37,-26.13,-18.21,149.0,4,6,42.86,-59.37,2014-07-18,30,70
MOND,2,50.0,1.98,94.0,1.98,0.5173759416538637,74.26 # -70.31,74.26,74.26,74.26,-70.31,-70.31,-70.31,94.0,1,1,74.26,-70.31,2022-07-13,30,70
VOXX,13,46.15,-4.16,323.0,-10.34,0.3598168785833123,13.66 # -10.34 # -11.48 # 1.5 # -25.05 # -22.5 # -57.8 # -12.54 # 21.04 # 10.85 # 37.19 # 14.02 # -12.67,13.66 # 1.5 # 21.04 # 10.85 # 37.19 # 14.02,16.38,13.84,-10.34 # -11.48 # -25.05 # -22.5 # -57.8 # -12.54 # -12.67,-21.77,-12.67,206.0,6,7,37.19,-57.8,2006-02-24,30,70
HQI,9,33.33,-18.13,432.0,-6.67,0.017316889477673816,-21.77 # -96.0 # -2.56 # -6.67 # -30.65 # 1.15 # 17.8 # 6.08 # -30.58,1.15 # 17.8 # 6.08,8.34,6.08,-21.77 # -96.0 # -2.56 # -6.67 # -30.65 # -30.58,-31.37,-26.18,301.0,3,6,17.8,-96.0,2006-03-31,30,70
PVBC,8,75.0,2.55,150.0,10.14,0.9730233030886047,6.59 # 13.7 # 21.69 # 24.88 # 1.38 # -20.3 # -43.75 # 16.25,6.59 # 13.7 # 21.69 # 24.88 # 1.38 # 16.25,14.08,14.97,-20.3 # -43.75,-32.03,-32.03,122.0,6,2,24.88,-43.75,2015-08-25,30,70
SYRS,8,50.0,0.16,169.0,11.87,0.15375705678384272,43.68 # -26.34 # -1.64 # -16.99 # -92.17 # 31.92 # 37.46 # 25.39,43.68 # 31.92 # 37.46 # 25.39,34.61,34.69,-26.34 # -1.64 # -16.99 # -92.17,-34.29,-21.66,106.5,4,4,43.68,-92.17,2016-07-22,30,70
RDW,2,0.0,-16.14,176.0,-16.14,0.6901404037480461,-4.73 # -27.56,,,,-4.73 # -27.56,-16.14,-16.14,175.5,0,2,-4.73,-27.56,2021-12-06,30,70
DIBS,3,33.33,-13.26,215.0,-22.49,0.6180990272037689,10.65 # -27.93 # -22.49,10.65,10.65,10.65,-27.93 # -22.49,-25.21,-25.21,196.0,1,2,10.65,-27.93,2021-08-02,30,70
GEOS,18,55.56,0.9,173.0,10.71,0.30838886847512215,29.03 # -25.17 # -50.16 # 22.1 # 35.74 # -5.98 # -70.23 # -24.23 # -7.58 # 0.89 # 44.79 # 35.74 # 35.16 # -31.14 # 20.52 # 20.95 # -43.08 # 28.85,29.03 # 22.1 # 35.74 # 0.89 # 44.79 # 35.74 # 35.16 # 20.52 # 20.95 # 28.85,27.38,28.94,-25.17 # -50.16 # -5.98 # -70.23 # -24.23 # -7.58 # -31.14 # -43.08,-32.2,-28.15,150.5,10,8,44.79,-70.23,2006-06-15,30,70
CDZI,16,50.0,-1.94,209.0,3.44,0.25315025255254336,23.1 # -37.77 # -10.64 # -37.79 # 31.01 # 12.73 # 7.94 # 47.3 # -1.06 # -17.34 # -9.68 # 13.94 # 13.37 # -73.9 # 28.86 # -21.13,23.1 # 31.01 # 12.73 # 7.94 # 47.3 # 13.94 # 13.37 # 28.86,22.28,18.52,-37.77 # -10.64 # -37.79 # -1.06 # -17.34 # -9.68 # -73.9 # -21.13,-26.16,-19.23,169.5,8,8,47.3,-73.9,2006-02-21,30,70
ADAP,11,63.64,18.22,179.0,8.78,1.9637823313570262,15.13 # -22.02 # 25.91 # 3.7 # -29.8 # 145.78 # 107.08 # 8.78 # -38.82 # 30.88 # -46.17,15.13 # 25.91 # 3.7 # 145.78 # 107.08 # 8.78 # 30.88,48.18,25.91,-22.02 # -29.8 # -38.82 # -46.17,-34.2,-34.31,161.0,7,4,145.78,-46.17,2015-08-25,30,70
BIG,20,60.0,-0.24,142.0,4.79,0.4928352210037486,22.8 # -18.75 # -15.18 # 18.72 # 3.09 # -3.36 # -5.44 # 6.5 # 12.72 # 14.07 # 16.39 # 22.04 # 0.53 # 16.38 # -3.34 # 20.39 # -15.85 # 10.26 # -45.82 # -60.89,22.8 # 18.72 # 3.09 # 6.5 # 12.72 # 14.07 # 16.39 # 22.04 # 0.53 # 16.38 # 20.39 # 10.26,13.66,15.23,-18.75 # -15.18 # -3.36 # -5.44 # -3.34 # -15.85 # -45.82 # -60.89,-21.08,-15.52,99.0,12,8,22.8,-60.89,2007-03-06,30,70
NKSH,13,61.54,4.02,184.0,5.11,1.5183603049067673,5.11 # -6.43 # 16.66 # 23.04 # -3.97 # 12.45 # 20.13 # 8.33 # 1.87 # -23.34 # -0.59 # -6.63 # 5.58,5.11 # 16.66 # 23.04 # 12.45 # 20.13 # 8.33 # 1.87 # 5.58,11.65,10.39,-6.43 # -3.97 # -23.34 # -0.59 # -6.63,-8.19,-6.43,190.0,8,5,23.04,-23.34,2006-04-24,30,70
BKSY,6,66.67,2.31,118.0,4.84,0.7695542366378296,5.02 # 4.65 # -58.29 # 38.36 # 32.61 # -8.51,5.02 # 4.65 # 38.36 # 32.61,20.16,18.81,-58.29 # -8.51,-33.4,-33.4,119.0,4,2,38.36,-58.29,2020-03-17,30,70
HRTG,9,44.44,-8.73,205.0,-3.95,0.2747516097405846,-30.5 # 5.76 # 13.68 # 17.42 # 17.56 # -4.81 # -3.95 # -32.03 # -61.67,5.76 # 13.68 # 17.42 # 17.56,13.61,15.55,-30.5 # -4.81 # -3.95 # -32.03 # -61.67,-26.59,-30.5,242.0,4,5,17.56,-61.67,2015-08-10,30,70
PNRG,19,52.63,5.36,112.0,0.64,2.0267759533441536,32.59 # 0.64 # 23.12 # -1.27 # -3.61 # -7.04 # 18.9 # 20.88 # 34.76 # 2.23 # -31.68 # 0.0 # -4.85 # 8.11 # 27.23 # -0.2 # -23.1 # -13.22 # 18.27,32.59 # 0.64 # 23.12 # 18.9 # 20.88 # 34.76 # 2.23 # 0.0 # 8.11 # 27.23 # 18.27,16.98,18.9,-1.27 # -3.61 # -7.04 # -31.68 # -4.85 # -0.2 # -23.1 # -13.22,-10.62,-5.94,100.0,10,9,34.76,-31.68,2006-07-17,30,70
INVE,17,58.82,1.81,203.0,12.23,0.6391941130755655,37.99 # 16.0 # 6.08 # 26.4 # 32.12 # -37.65 # -35.66 # 30.66 # 14.58 # -58.31 # -1.12 # 12.23 # -5.97 # -18.06 # -24.21 # 16.21 # 19.52,37.99 # 16.0 # 6.08 # 26.4 # 32.12 # 30.66 # 14.58 # 12.23 # 16.21 # 19.52,21.18,17.86,-37.65 # -35.66 # -58.31 # -1.12 # -5.97 # -18.06 # -24.21,-25.85,-24.21,193.0,10,7,37.99,-58.31,2006-06-09,30,70
AONC,1,100.0,1.45,218.0,1.45,1.01453793786698,1.45,1.45,1.45,1.45,,,,218.0,1,0,1.45,1.45,2021-08-26,30,70
VCSA,2,0.0,-71.32,439.0,-71.32,0.0709809172046091,-60.7 # -81.94,,,,-60.7 # -81.94,-71.32,-71.32,439.0,0,2,-60.7,-81.94,2021-05-18,30,70
HOWL,3,66.67,16.26,180.0,42.86,0.6530112908616624,42.86 # -74.69 # 80.6,42.86 # 80.6,61.73,61.73,-74.69,-74.69,-74.69,92.0,2,1,80.6,-74.69,2021-05-21,30,70
ENGN,1,100.0,82.89,5.0,82.89,1.8288659917470793,82.89,82.89,82.89,82.89,,,,5.0,1,0,82.89,82.89,2023-10-20,30,70
MPAA,19,57.89,0.5,180.0,4.39,0.6634692096552356,6.94 # -32.59 # 1.09 # 13.55 # -39.04 # -36.21 # 44.46 # 27.49 # 15.53 # -1.23 # 23.66 # 6.62 # -4.95 # -13.66 # 4.39 # 20.78 # -5.35 # 7.23 # -29.13,6.94 # 1.09 # 13.55 # 44.46 # 27.49 # 15.53 # 23.66 # 6.62 # 4.39 # 20.78 # 7.23,15.61,13.55,-32.59 # -39.04 # -36.21 # -1.23 # -4.95 # -13.66 # -5.35 # -29.13,-20.27,-21.4,117.0,11,8,44.46,-39.04,2006-05-02,30,70
SFWL,1,0.0,-57.48,24.0,-57.48,0.4252427216827481,-57.48,,,,-57.48,-57.48,-57.48,24.0,0,1,-57.48,-57.48,2023-12-19,30,70
VABK,20,55.0,-0.65,142.0,3.36,0.7116230034309877,-2.5 # 2.63 # -29.8 # 17.5 # 7.25 # -3.03 # 12.05 # 9.93 # 20.0 # -2.17 # -3.9 # 5.26 # 4.08 # -17.12 # 4.3 # 4.69 # -33.3 # -3.81 # -13.65 # 8.61,2.63 # 17.5 # 7.25 # 12.05 # 9.93 # 20.0 # 5.26 # 4.08 # 4.3 # 4.69 # 8.61,8.76,7.25,-2.5 # -29.8 # -3.03 # -2.17 # -3.9 # -17.12 # -33.3 # -3.81 # -13.65,-12.14,-3.9,101.0,11,9,20.0,-33.3,2006-06-30,30,70
REAL,5,60.0,-8.04,188.0,2.94,0.2838310117530124,23.5 # 20.83 # -7.43 # -80.04 # 2.94,23.5 # 20.83 # 2.94,15.76,20.83,-7.43 # -80.04,-43.73,-43.73,182.0,3,2,23.5,-80.04,2019-08-12,30,70
DLTH,7,42.86,-10.37,231.0,-12.1,0.2948361668117249,-12.1 # 16.96 # -59.66 # 32.19 # -38.05 # 6.57 # -18.54,16.96 # 32.19 # 6.57,18.58,16.96,-12.1 # -59.66 # -38.05 # -18.54,-32.09,-28.29,222.0,3,4,32.19,-59.66,2017-01-31,30,70
PRQR,12,58.33,-0.06,161.0,7.14,0.23816753476626945,14.17 # 58.84 # -62.24 # 25.12 # -1.01 # 29.79 # 2.56 # -18.55 # 11.71 # 30.56 # -79.85 # -11.86,14.17 # 58.84 # 25.12 # 29.79 # 2.56 # 11.71 # 30.56,24.68,25.12,-62.24 # -1.01 # -18.55 # -79.85 # -11.86,-34.7,-18.55,148.0,7,5,58.84,-79.85,2014-10-14,30,70
SMLP,9,55.56,-7.06,243.0,4.05,0.07029594908497025,4.05 # -54.67 # 12.53 # -14.29 # -91.82 # 47.03 # -15.74 # 42.23 # 7.13,4.05 # 12.53 # 47.03 # 42.23 # 7.13,22.6,12.53,-54.67 # -14.29 # -91.82 # -15.74,-44.13,-35.2,139.0,5,4,47.03,-91.82,2012-10-23,30,70
HEAR,10,60.0,6.69,223.0,10.46,0.2668715718240146,125.0 # 22.93 # -76.11 # 62.92 # -24.71 # 17.34 # -53.33 # -61.5 # 50.81 # 3.58,125.0 # 22.93 # 62.92 # 17.34 # 50.81 # 3.58,47.1,36.87,-76.11 # -24.71 # -53.33 # -61.5,-53.91,-57.42,124.0,6,4,125.0,-76.11,2011-09-15,30,70
MRAM,8,62.5,17.42,136.0,25.27,2.5423278079571285,-9.96 # 13.83 # -42.7 # 36.71 # 58.84 # 36.78 # 46.08 # -0.23,13.83 # 36.71 # 58.84 # 36.78 # 46.08,38.45,36.78,-9.96 # -42.7 # -0.23,-17.63,-9.96,110.0,5,3,58.84,-42.7,2017-10-11,30,70
