ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
ACDC,3,33.33,-11.78,55.0,-16.83,0.6702014226135842,-16.83 # -22.57 # 4.07,4.07,4.07,4.07,-16.83 # -22.57,-19.7,-19.7,33.0,1,2,4.07,-22.57,2022-06-07
DCPH,14,35.71,-3.76,73.0,-5.31,0.2733039320086864,-11.42 # -12.41 # 1.41 # 39.79 # -20.04 # -15.02 # 35.14 # -6.07 # 0.8 # -70.47 # 36.8 # -23.33 # -4.55 # -3.32,1.41 # 39.79 # 35.14 # 0.8 # 36.8,22.79,35.14,-11.42 # -12.41 # -20.04 # -15.02 # -6.07 # -70.47 # -23.33 # -4.55 # -3.32,-18.51,-12.41,51.5,5,9,39.79,-70.47,2017-10-02
NG,32,31.25,-0.58,79.0,-6.3,0.4000393100563069,2.79 # -5.69 # -7.91 # -36.25 # -18.5 # -16.01 # 30.85 # 32.64 # 12.32 # 60.69 # -23.01 # -19.81 # -28.3 # 26.67 # -3.67 # -14.68 # -5.95 # -9.07 # 36.68 # -6.09 # 11.39 # -6.51 # 50.58 # -9.57 # -3.98 # -9.65 # -3.9 # -15.78 # -6.57 # -20.39 # 3.32 # -15.31,2.79 # 30.85 # 32.64 # 12.32 # 60.69 # 26.67 # 36.68 # 11.39 # 50.58 # 3.32,26.79,28.76,-5.69 # -7.91 # -36.25 # -18.5 # -16.01 # -23.01 # -19.81 # -28.3 # -3.67 # -14.68 # -5.95 # -9.07 # -6.09 # -6.51 # -9.57 # -3.98 # -9.65 # -3.9 # -15.78 # -6.57 # -20.39 # -15.31,-13.03,-9.61,65.5,10,22,60.69,-36.25,2006-01-31
ALPN,16,31.25,5.32,63.0,-8.5,1.14565269194323,-20.55 # 9.26 # -7.72 # -5.5 # -9.97 # -26.83 # 113.21 # -3.7 # 15.22 # -17.42 # -25.04 # -9.43 # -10.22 # -9.28 # 32.17 # 60.9,9.26 # 113.21 # 15.22 # 32.17 # 60.9,46.15,32.17,-20.55 # -7.72 # -5.5 # -9.97 # -26.83 # -3.7 # -17.42 # -25.04 # -9.43 # -10.22 # -9.28,-13.24,-9.97,68.5,5,11,113.21,-26.83,2015-07-21
SRRK,11,36.36,2.9,75.0,-11.31,0.8690659710091341,-4.81 # 14.74 # -19.52 # 8.56 # -19.2 # 36.89 # -22.17 # -22.98 # -18.62 # -11.31 # 90.33,14.74 # 8.56 # 36.89 # 90.33,37.63,25.81,-4.81 # -19.52 # -19.2 # -22.17 # -22.98 # -18.62 # -11.31,-16.94,-19.2,49.0,4,7,90.33,-22.98,2018-05-30
TRUP,20,20.0,9.36,85.0,-6.46,1.5166799818120196,-12.85 # -5.42 # -7.19 # -2.48 # 71.69 # -5.73 # -13.14 # 64.84 # -14.02 # 9.84 # -2.96 # -8.47 # -9.5 # 208.83 # -13.43 # -4.57 # -1.73 # -13.33 # -34.95 # -18.24,71.69 # 64.84 # 9.84 # 208.83,88.8,68.26,-12.85 # -5.42 # -7.19 # -2.48 # -5.73 # -13.14 # -14.02 # -2.96 # -8.47 # -9.5 # -13.43 # -4.57 # -1.73 # -13.33 # -34.95 # -18.24,-10.5,-8.98,56.5,4,16,208.83,-34.95,2014-07-22
TGI,44,18.18,-2.53,71.0,-5.71,0.15586891459228214,-0.87 # 1.72 # 56.04 # -13.96 # -23.71 # -26.25 # -10.96 # -13.72 # 54.28 # -6.35 # 15.81 # -4.51 # -4.89 # -10.57 # 15.21 # -8.82 # -5.74 # -1.58 # 18.22 # -2.23 # -12.55 # -4.9 # -5.6 # -2.31 # -2.71 # -5.68 # -7.09 # -18.63 # -18.33 # -13.56 # -18.34 # -13.7 # -9.99 # -18.63 # -15.96 # 52.52 # -5.09 # -2.63 # -20.31 # -1.06 # -2.29 # -14.39 # -19.03 # 41.91,1.72 # 56.04 # 54.28 # 15.81 # 15.21 # 18.22 # 52.52 # 41.91,31.97,30.07,-0.87 # -13.96 # -23.71 # -26.25 # -10.96 # -13.72 # -6.35 # -4.51 # -4.89 # -10.57 # -8.82 # -5.74 # -1.58 # -2.23 # -12.55 # -4.9 # -5.6 # -2.31 # -2.71 # -5.68 # -7.09 # -18.63 # -18.33 # -13.56 # -18.34 # -13.7 # -9.99 # -18.63 # -15.96 # -5.09 # -2.63 # -20.31 # -1.06 # -2.29 # -14.39 # -19.03,-10.19,-9.41,45.5,8,36,56.04,-26.25,2006-01-20
CHEF,27,44.44,0.18,82.0,-4.79,0.7332073092521554,-8.2 # 32.64 # 7.75 # 13.95 # 9.41 # -21.5 # -8.03 # 4.26 # -15.67 # 11.82 # 42.73 # -6.77 # 6.88 # -12.65 # -19.58 # 42.8 # -8.91 # 1.22 # -4.79 # -13.25 # 4.84 # 2.79 # -16.19 # -11.68 # -8.75 # -19.47 # -0.84,32.64 # 7.75 # 13.95 # 9.41 # 4.26 # 11.82 # 42.73 # 6.88 # 42.8 # 1.22 # 4.84 # 2.79,15.09,8.58,-8.2 # -21.5 # -8.03 # -15.67 # -6.77 # -12.65 # -19.58 # -8.91 # -4.79 # -13.25 # -16.19 # -11.68 # -8.75 # -19.47 # -0.84,-11.75,-11.68,50.0,12,15,42.8,-21.5,2011-08-02
APOG,42,38.1,1.34,79.0,-4.07,0.9638720046093082,-4.12 # 68.87 # -12.54 # -22.88 # -16.71 # 2.8 # 1.93 # -7.29 # -13.62 # 16.73 # -10.81 # -9.75 # 16.47 # 73.78 # -5.26 # 15.86 # 11.0 # -2.5 # 7.75 # -3.35 # -4.01 # -15.42 # -7.06 # -1.89 # 8.52 # -4.3 # -5.91 # -2.57 # 5.52 # -12.38 # -18.64 # -7.62 # 34.03 # 0.29 # 0.95 # -4.45 # -9.94 # 5.94 # -4.2 # -10.04 # -4.89 # 8.07,68.87 # 2.8 # 1.93 # 16.73 # 16.47 # 73.78 # 15.86 # 11.0 # 7.75 # 8.52 # 5.52 # 34.03 # 0.29 # 0.95 # 5.94 # 8.07,17.41,8.3,-4.12 # -12.54 # -22.88 # -16.71 # -7.29 # -13.62 # -10.81 # -9.75 # -5.26 # -2.5 # -3.35 # -4.01 # -15.42 # -7.06 # -1.89 # -4.3 # -5.91 # -2.57 # -12.38 # -18.64 # -7.62 # -4.45 # -9.94 # -4.2 # -10.04 # -4.89,-8.54,-7.18,54.0,16,26,73.78,-22.88,2006-01-20
NVTS,4,25.0,-4.64,71.0,-1.38,0.8142784234484071,2.65 # -2.26 # -0.5 # -18.43,2.65,2.65,2.65,-2.26 # -0.5 # -18.43,-7.06,-2.26,83.5,1,3,2.65,-18.43,2021-10-22
FWRG,8,12.5,-4.97,46.0,-4.1,0.6537798590780926,-2.64 # -12.02 # -0.41 # -16.44 # -4.88 # -4.5 # -3.69 # 4.84,4.84,4.84,4.84,-2.64 # -12.02 # -0.41 # -16.44 # -4.88 # -4.5 # -3.69,-6.37,-4.5,28.0,1,7,4.84,-16.44,2021-10-05
VRDN,15,33.33,-12.26,57.0,-9.24,0.07514932937087353,-49.58 # 21.14 # -37.45 # -14.57 # -61.62 # -12.15 # 4.89 # -9.24 # -8.32 # 6.31 # -10.71 # -8.36 # -26.35 # 21.92 # 0.18,21.14 # 4.89 # 6.31 # 21.92 # 0.18,10.89,6.31,-49.58 # -37.45 # -14.57 # -61.62 # -12.15 # -9.24 # -8.32 # -10.71 # -8.36 # -26.35,-23.84,-13.36,33.0,5,10,21.92,-61.62,2016-12-01
LMND,7,14.29,-13.04,75.0,-22.95,0.2925234959877422,-24.82 # 43.46 # -22.95 # -30.6 # -37.49 # -18.65 # -0.24,43.46,43.46,43.46,-24.82 # -22.95 # -30.6 # -37.49 # -18.65 # -0.24,-22.46,-23.88,46.0,1,6,43.46,-37.49,2020-07-07
ANIP,26,53.85,16.24,109.0,2.15,7.704157735342083,-8.6 # 127.9 # -7.05 # 4.27 # -24.26 # -3.0 # 11.7 # -9.76 # 10.59 # 15.66 # 281.07 # 24.83 # -9.08 # 2.95 # -22.13 # 17.48 # -8.6 # 15.65 # -25.44 # -3.43 # 1.36 # 12.26 # -5.35 # 7.8 # 28.04 # -12.58,127.9 # 4.27 # 11.7 # 10.59 # 15.66 # 281.07 # 24.83 # 2.95 # 17.48 # 15.65 # 1.36 # 12.26 # 7.8 # 28.04,40.11,13.95,-8.6 # -7.05 # -24.26 # -3.0 # -9.76 # -9.08 # -22.13 # -8.6 # -25.44 # -3.43 # -5.35 # -12.58,-11.61,-8.84,102.5,14,12,281.07,-25.44,2006-02-02
ECPG,37,29.73,-0.39,87.0,-5.67,0.532448204357557,-29.8 # -3.12 # -15.43 # -5.99 # -1.9 # 30.72 # 4.67 # -8.26 # -2.8 # 9.65 # -1.97 # -4.06 # 17.8 # -6.99 # -6.87 # 16.55 # 0.99 # 37.48 # -4.67 # -6.87 # -5.67 # -9.99 # -18.11 # 15.82 # 33.69 # -5.86 # -14.29 # -6.71 # -5.97 # -6.28 # -25.18 # 3.22 # 52.6 # -15.07 # -10.81 # -11.52 # -3.51,30.72 # 4.67 # 9.65 # 17.8 # 16.55 # 0.99 # 37.48 # 15.82 # 33.69 # 3.22 # 52.6,20.29,16.55,-29.8 # -3.12 # -15.43 # -5.99 # -1.9 # -8.26 # -2.8 # -1.97 # -4.06 # -6.99 # -6.87 # -4.67 # -6.87 # -5.67 # -9.99 # -18.11 # -5.86 # -14.29 # -6.71 # -5.97 # -6.28 # -25.18 # -15.07 # -10.81 # -11.52 # -3.51,-9.14,-6.79,69.0,11,26,52.6,-29.8,2006-01-23
ANGI,25,28.0,0.63,59.0,-6.84,0.6685478688692528,-14.61 # -0.96 # -6.84 # 93.07 # -16.57 # -13.04 # -4.85 # 31.46 # -11.94 # -5.16 # -16.17 # -5.76 # 11.11 # -5.23 # -9.92 # 3.63 # 36.0 # -16.49 # -9.65 # 34.07 # 0.16 # -13.23 # -15.36 # -19.09 # -8.8,93.07 # 31.46 # 11.11 # 3.63 # 36.0 # 34.07 # 0.16,29.93,31.46,-14.61 # -0.96 # -6.84 # -16.57 # -13.04 # -4.85 # -11.94 # -5.16 # -16.17 # -5.76 # -5.23 # -9.92 # -16.49 # -9.65 # -13.23 # -15.36 # -19.09 # -8.8,-10.76,-10.93,31.0,7,18,93.07,-19.09,2012-03-20
PDFS,25,44.0,15.14,133.0,-1.61,7.737817741939705,-7.39 # -32.72 # -18.02 # -16.88 # -16.69 # 137.57 # 44.08 # 145.17 # 34.45 # -8.98 # 2.68 # 80.35 # -21.69 # -13.74 # -1.61 # 22.22 # -6.16 # 12.48 # 30.75 # -1.36 # 34.99 # -12.21 # -15.58 # 20.23 # -13.52,137.57 # 44.08 # 145.17 # 34.45 # 2.68 # 80.35 # 22.22 # 12.48 # 30.75 # 34.99 # 20.23,51.36,34.45,-7.39 # -32.72 # -18.02 # -16.88 # -16.69 # -8.98 # -21.69 # -13.74 # -1.61 # -6.16 # -1.36 # -12.21 # -15.58 # -13.52,-13.32,-13.63,81.0,11,14,145.17,-32.72,2006-01-19
PHVS,6,33.33,8.68,84.0,-4.83,1.0916051246414542,-3.32 # -6.34 # -6.36 # -40.77 # 100.45 # 8.44,100.45 # 8.44,54.44,54.44,-3.32 # -6.34 # -6.36 # -40.77,-14.2,-6.35,62.0,2,4,100.45,-40.77,2021-02-09
SASR,36,38.89,-0.49,82.0,-2.8,0.5788924426941338,-2.33 # -3.55 # 0.47 # -19.66 # -31.77 # -13.06 # 8.79 # -15.89 # 4.94 # -11.03 # -5.42 # 1.49 # -5.71 # -4.82 # -5.69 # 1.68 # -4.39 # -0.52 # 15.29 # 0.12 # -3.25 # 2.48 # -4.26 # 7.34 # 27.79 # -10.79 # -9.04 # -0.25 # -4.17 # -6.29 # 0.27 # -6.83 # -2.34 # 70.21 # 2.17 # 10.34,0.47 # 8.79 # 4.94 # 1.49 # 1.68 # 15.29 # 0.12 # 2.48 # 7.34 # 27.79 # 0.27 # 70.21 # 2.17 # 10.34,10.95,3.71,-2.33 # -3.55 # -19.66 # -31.77 # -13.06 # -15.89 # -11.03 # -5.42 # -5.71 # -4.82 # -5.69 # -4.39 # -0.52 # -3.25 # -4.26 # -10.79 # -9.04 # -0.25 # -4.17 # -6.29 # -6.83 # -2.34,-7.78,-5.56,56.5,14,22,70.21,-31.77,2006-01-18
AGRO,21,33.33,3.44,85.0,-2.77,1.5066694418541409,-9.89 # -4.64 # -1.01 # 1.75 # 19.92 # 1.69 # 18.33 # -11.4 # -4.34 # -7.06 # -7.2 # -3.5 # -6.94 # -2.3 # -2.5 # -5.34 # 84.06 # 0.79 # -7.14 # 21.67 # -2.77,1.75 # 19.92 # 1.69 # 18.33 # 84.06 # 0.79 # 21.67,21.17,18.33,-9.89 # -4.64 # -1.01 # -11.4 # -4.34 # -7.06 # -7.2 # -3.5 # -6.94 # -2.3 # -2.5 # -5.34 # -7.14 # -2.77,-5.43,-4.99,75.0,7,14,84.06,-11.4,2011-02-01
GSM,25,28.0,36.48,91.0,-6.44,2.915605031541674,-0.75 # 16.45 # -8.25 # 75.21 # -26.68 # -10.18 # -4.5 # -6.24 # 47.86 # -6.44 # 3.57 # -14.68 # -9.74 # 6.74 # -18.41 # 35.52 # -27.57 # -29.25 # -30.0 # 976.92 # -10.01 # -15.65 # -25.39 # -5.85 # -0.81,16.45 # 75.21 # 47.86 # 3.57 # 6.74 # 35.52 # 976.92,166.04,35.52,-0.75 # -8.25 # -26.68 # -10.18 # -4.5 # -6.24 # -6.44 # -14.68 # -9.74 # -18.41 # -27.57 # -29.25 # -30.0 # -10.01 # -15.65 # -25.39 # -5.85 # -0.81,-13.91,-10.1,43.0,7,18,976.92,-30.0,2009-08-04
MNTK,7,28.57,-9.13,83.0,-4.98,0.4727180443047315,-33.43 # -14.29 # -4.98 # -2.12 # -19.44 # 7.96 # 2.42,7.96 # 2.42,5.19,5.19,-33.43 # -14.29 # -4.98 # -2.12 # -19.44,-14.85,-14.29,65.0,2,5,7.96,-33.43,2021-02-24
KURA,15,40.0,5.35,110.0,-6.67,0.57274242823738,-72.84 # 6.52 # 36.25 # -32.98 # 35.91 # -6.67 # -4.96 # 2.73 # 132.68 # -7.02 # -11.01 # -11.12 # -11.81 # -19.54 # 44.18,6.52 # 36.25 # 35.91 # 2.73 # 132.68 # 44.18,43.05,36.08,-72.84 # -32.98 # -6.67 # -4.96 # -7.02 # -11.01 # -11.12 # -11.81 # -19.54,-19.77,-11.12,94.0,6,9,132.68,-72.84,2015-11-03
DOLE,5,20.0,-2.75,77.0,-3.45,0.8540792772415347,-0.45 # -12.16 # -9.64 # 11.95 # -3.45,11.95,11.95,11.95,-0.45 # -12.16 # -9.64 # -3.45,-6.42,-6.54,35.0,1,4,11.95,-12.16,2021-08-03
PLYA,22,36.36,0.91,65.0,-1.96,0.9613689390144889,-2.86 # -0.2 # 1.95 # -2.86 # -4.16 # 0.28 # -0.37 # 1.48 # -5.95 # -2.19 # -8.56 # -9.4 # -9.46 # -7.94 # 5.33 # 73.13 # 0.27 # -1.73 # -10.87 # -16.47 # 16.11 # 4.45,1.95 # 0.28 # 1.48 # 5.33 # 73.13 # 0.27 # 16.11 # 4.45,12.88,3.2,-2.86 # -0.2 # -2.86 # -4.16 # -0.37 # -5.95 # -2.19 # -8.56 # -9.4 # -9.46 # -7.94 # -1.73 # -10.87 # -16.47,-5.93,-5.05,45.0,8,14,73.13,-16.47,2016-03-29
CARS,19,31.58,1.15,59.0,-2.32,0.9775678472716652,-10.04 # -11.37 # -0.6 # -3.86 # -1.93 # -9.03 # 3.11 # -2.32 # -11.27 # -4.1 # 49.77 # 0.3 # -0.6 # 9.82 # -11.8 # -17.01 # 48.45 # 1.12 # -6.87,3.11 # 49.77 # 0.3 # 9.82 # 48.45 # 1.12,18.76,6.47,-10.04 # -11.37 # -0.6 # -3.86 # -1.93 # -9.03 # -2.32 # -11.27 # -4.1 # -0.6 # -11.8 # -17.01 # -6.87,-6.98,-6.87,43.0,6,13,49.77,-17.01,2017-06-05
PRDO,34,26.47,-2.12,89.0,-8.74,0.24134393590799622,-1.96 # 24.82 # -18.62 # -16.46 # 26.57 # -10.37 # -9.81 # 3.39 # 2.77 # -7.08 # -7.96 # -12.54 # -28.5 # -13.24 # -26.33 # -10.71 # -21.68 # -3.27 # -19.18 # -12.62 # 100.0 # -3.22 # 17.99 # 17.3 # 13.06 # -16.05 # -10.66 # -9.51 # -10.29 # -7.85 # -11.71 # -6.77 # -6.32 # 24.73,24.82 # 26.57 # 3.39 # 2.77 # 100.0 # 17.99 # 17.3 # 13.06 # 24.73,25.63,17.99,-1.96 # -18.62 # -16.46 # -10.37 # -9.81 # -7.08 # -7.96 # -12.54 # -28.5 # -13.24 # -26.33 # -10.71 # -21.68 # -3.27 # -19.18 # -12.62 # -3.22 # -16.05 # -10.66 # -9.51 # -10.29 # -7.85 # -11.71 # -6.77 # -6.32,-12.11,-10.66,67.5,9,25,100.0,-28.5,2006-02-03
SPH,36,25.0,-1.47,79.0,-3.49,0.504360807575508,1.74 # 35.44 # -13.26 # -3.16 # -12.16 # 11.15 # 4.46 # -3.36 # 13.33 # -4.87 # -17.83 # -12.14 # 6.85 # -4.92 # -5.73 # -2.01 # -2.9 # -2.56 # -4.56 # 12.21 # -5.2 # -7.4 # -6.64 # -2.46 # -6.6 # -6.42 # 4.05 # -2.06 # -4.06 # -6.51 # -0.59 # -0.64 # -6.75 # -3.62 # -6.81 # 13.06,1.74 # 35.44 # 11.15 # 4.46 # 13.33 # 6.85 # 12.21 # 4.05 # 13.06,11.37,11.15,-13.26 # -3.16 # -12.16 # -3.36 # -4.87 # -17.83 # -12.14 # -4.92 # -5.73 # -2.01 # -2.9 # -2.56 # -4.56 # -5.2 # -7.4 # -6.64 # -2.46 # -6.6 # -6.42 # -2.06 # -4.06 # -6.51 # -0.59 # -0.64 # -6.75 # -3.62 # -6.81,-5.75,-4.92,44.0,9,27,35.44,-17.83,2006-01-19
GOGO,17,35.29,5.25,85.0,-7.73,0.9290255665729036,28.01 # -11.82 # 9.5 # -22.06 # -7.73 # 9.44 # -2.77 # -16.64 # -11.54 # -12.94 # -19.42 # 182.22 # -9.8 # 3.22 # 2.04 # -5.2 # -25.3,28.01 # 9.5 # 9.44 # 182.22 # 3.22 # 2.04,39.07,9.47,-11.82 # -22.06 # -7.73 # -2.77 # -16.64 # -11.54 # -12.94 # -19.42 # -9.8 # -5.2 # -25.3,-13.2,-11.82,80.0,6,11,182.22,-25.3,2013-09-25
NVGS,27,33.33,0.83,107.0,-2.03,0.9075793538692318,14.98 # -0.52 # -0.27 # -13.17 # 69.41 # -2.03 # 0.0 # -1.71 # -33.0 # -7.19 # -8.02 # -2.99 # 5.26 # -5.39 # 4.23 # -6.92 # -4.34 # -8.99 # 7.47 # 4.97 # -10.36 # -5.68 # -3.03 # 20.66 # -7.76 # 1.57 # 15.09,14.98 # 69.41 # 0.0 # 5.26 # 4.23 # 7.47 # 4.97 # 20.66 # 1.57 # 15.09,14.36,6.37,-0.52 # -0.27 # -13.17 # -2.03 # -1.71 # -33.0 # -7.19 # -8.02 # -2.99 # -5.39 # -6.92 # -4.34 # -8.99 # -10.36 # -5.68 # -3.03 # -7.76,-7.14,-5.68,82.0,9,18,69.41,-33.0,2007-02-05
TASK,6,16.67,-9.09,67.0,-4.09,0.507578324958934,-7.03 # -1.14 # 13.29 # -22.21 # -37.14 # -0.32,13.29,13.29,13.29,-7.03 # -1.14 # -22.21 # -37.14 # -0.32,-13.57,-7.03,46.0,1,5,13.29,-37.14,2021-06-15
ADMA,25,20.0,-2.16,78.0,-8.89,0.21483218288691358,-5.88 # -4.42 # 17.43 # -5.89 # -8.89 # -10.66 # -17.74 # -22.48 # -11.13 # -16.02 # -54.32 # 20.48 # -10.33 # -21.44 # -5.0 # -16.87 # -11.09 # 2.22 # -5.57 # -17.62 # -10.34 # 139.13 # -1.13 # -6.67 # 30.29,17.43 # 20.48 # 2.22 # 139.13 # 30.29,41.91,20.48,-5.88 # -4.42 # -5.89 # -8.89 # -10.66 # -17.74 # -22.48 # -11.13 # -16.02 # -54.32 # -10.33 # -21.44 # -5.0 # -16.87 # -11.09 # -5.57 # -17.62 # -10.34 # -1.13 # -6.67,-13.18,-10.5,40.0,5,20,139.13,-54.32,2013-10-21
SCHL,36,27.78,-2.24,89.0,-5.24,0.30276249916489617,-10.22 # 19.46 # -9.29 # 1.15 # -4.99 # 58.0 # 7.6 # -13.22 # -17.17 # -6.44 # -3.39 # -0.85 # -6.23 # -0.73 # -1.45 # -6.57 # 4.65 # -5.49 # -7.5 # 22.34 # 2.24 # 0.75 # -4.3 # -8.18 # -1.73 # -10.73 # -11.0 # -11.65 # -3.64 # 29.29 # 3.02 # -33.63 # -13.46 # -17.86 # -9.46 # -9.96,19.46 # 1.15 # 58.0 # 7.6 # 4.65 # 22.34 # 2.24 # 0.75 # 29.29 # 3.02,14.85,6.12,-10.22 # -9.29 # -4.99 # -13.22 # -17.17 # -6.44 # -3.39 # -0.85 # -6.23 # -0.73 # -1.45 # -6.57 # -5.49 # -7.5 # -4.3 # -8.18 # -1.73 # -10.73 # -11.0 # -11.65 # -3.64 # -33.63 # -13.46 # -17.86 # -9.46 # -9.96,-8.81,-7.84,71.0,10,26,58.0,-33.63,2006-01-27
PAR,40,32.5,3.92,82.0,-3.74,1.296050494541507,-15.18 # -3.67 # -10.69 # 7.45 # -10.55 # -10.76 # 15.0 # -10.48 # -3.33 # -9.8 # -39.97 # -9.09 # 24.55 # 0.0 # 20.23 # -4.63 # 8.92 # -7.82 # 20.46 # -13.56 # -13.71 # -6.18 # -1.34 # -3.05 # -1.69 # 66.42 # 73.29 # 7.31 # 1.73 # -9.85 # 159.26 # -25.76 # -9.65 # -11.5 # -7.81 # -4.22 # -1.45 # -3.82 # 0.03 # 1.67,7.45 # 15.0 # 24.55 # 0.0 # 20.23 # 8.92 # 20.46 # 66.42 # 73.29 # 7.31 # 1.73 # 159.26 # 0.03 # 1.67,29.02,11.96,-15.18 # -3.67 # -10.69 # -10.55 # -10.76 # -10.48 # -3.33 # -9.8 # -39.97 # -9.09 # -4.63 # -7.82 # -13.56 # -13.71 # -6.18 # -1.34 # -3.05 # -1.69 # -9.85 # -25.76 # -9.65 # -11.5 # -7.81 # -4.22 # -1.45 # -3.82,-9.6,-9.37,49.0,13,27,159.26,-39.97,2006-01-24
BASE,8,12.5,-7.94,42.0,-10.71,0.4819279938203623,-10.35 # -7.85 # -11.05 # -19.31 # -14.3 # -15.46 # -10.38 # 25.17,25.17,25.17,25.17,-10.35 # -7.85 # -11.05 # -19.31 # -14.3 # -15.46 # -10.38,-12.67,-11.05,45.5,1,7,25.17,-19.31,2021-07-26
SAFT,34,50.0,1.4,100.0,0.44,1.4554546115212428,5.67 # 4.07 # -0.32 # -4.07 # -4.95 # -9.02 # 7.11 # -3.12 # -3.15 # 5.74 # -4.45 # 27.52 # -7.28 # 1.53 # 3.01 # 7.26 # -3.0 # 0.89 # -4.14 # 5.28 # -5.87 # -3.09 # 23.17 # 11.67 # 8.63 # 6.01 # 1.65 # 1.39 # -1.81 # 3.11 # -6.86 # -7.44 # -7.44 # 0.0,5.67 # 4.07 # 7.11 # 5.74 # 27.52 # 1.53 # 3.01 # 7.26 # 0.89 # 5.28 # 23.17 # 11.67 # 8.63 # 6.01 # 1.65 # 1.39 # 3.11 # 0.0,6.87,5.48,-0.32 # -4.07 # -4.95 # -9.02 # -3.12 # -3.15 # -4.45 # -7.28 # -3.0 # -4.14 # -5.87 # -3.09 # -1.81 # -6.86 # -7.44 # -7.44,-4.75,-4.29,77.5,17,17,27.52,-9.02,2006-01-19
TNGX,8,62.5,1.61,60.0,2.16,1.0997738728524904,-2.04 # 5.06 # -7.69 # 0.06 # 10.85 # -13.98 # 4.26 # 16.38,5.06 # 0.06 # 10.85 # 4.26 # 16.38,7.32,5.06,-2.04 # -7.69 # -13.98,-7.9,-7.69,58.0,5,3,16.38,-13.98,2020-09-08
CTKB,4,25.0,-5.88,65.0,-6.66,0.769447531819895,-4.53 # -18.19 # 7.99 # -8.78,7.99,7.99,7.99,-4.53 # -18.19 # -8.78,-10.5,-8.78,52.5,1,3,7.99,-18.19,2021-08-02
PEBO,42,19.05,-0.18,68.0,-3.79,0.5731752085250552,-2.09 # -3.41 # -2.53 # 0.4 # -8.0 # -9.3 # -5.25 # -25.84 # -6.5 # 18.7 # -22.7 # -9.4 # 64.17 # -4.17 # -0.62 # -1.02 # -5.32 # -0.33 # -5.92 # -2.18 # -5.1 # -8.96 # 63.18 # -8.2 # -2.91 # -2.2 # -7.86 # 6.61 # -4.7 # -5.04 # 0.46 # 32.29 # -2.16 # -8.02 # -1.41 # -5.79 # -5.48 # -0.55 # -11.95 # -2.22 # -6.92 # 10.63,0.4 # 18.7 # 64.17 # 63.18 # 6.61 # 0.46 # 32.29 # 10.63,24.56,14.66,-2.09 # -3.41 # -2.53 # -8.0 # -9.3 # -5.25 # -25.84 # -6.5 # -22.7 # -9.4 # -4.17 # -0.62 # -1.02 # -5.32 # -0.33 # -5.92 # -2.18 # -5.1 # -8.96 # -8.2 # -2.91 # -2.2 # -7.86 # -4.7 # -5.04 # -2.16 # -8.02 # -1.41 # -5.79 # -5.48 # -0.55 # -11.95 # -2.22 # -6.92,-6.0,-5.18,39.0,8,34,64.17,-25.84,2006-02-01
AUPH,23,17.39,-1.5,55.0,-10.92,0.3231710377438577,-11.49 # -13.8 # -28.89 # -8.62 # -26.0 # -35.42 # 93.85 # -0.46 # -9.38 # -4.73 # -13.67 # -10.92 # 0.0 # -5.12 # -6.41 # 65.35 # -12.03 # -11.2 # -20.21 # 39.62 # 14.46 # -15.16 # -14.19,93.85 # 0.0 # 65.35 # 39.62 # 14.46,42.65,39.62,-11.49 # -13.8 # -28.89 # -8.62 # -26.0 # -35.42 # -0.46 # -9.38 # -4.73 # -13.67 # -10.92 # -5.12 # -6.41 # -12.03 # -11.2 # -20.21 # -15.16 # -14.19,-13.76,-11.76,53.0,4,19,93.85,-35.42,2014-12-03
SGH,12,50.0,14.73,96.0,2.37,2.7652970189293997,151.35 # 15.76 # -14.52 # 8.53 # -9.56 # -13.17 # 41.17 # -19.63 # -9.47 # 9.19 # -3.78 # 20.89,151.35 # 15.76 # 8.53 # 41.17 # 9.19 # 20.89,41.15,18.33,-14.52 # -9.56 # -13.17 # -19.63 # -9.47 # -3.78,-11.69,-11.37,94.0,6,6,151.35,-19.63,2017-05-26
SAVA,33,36.36,2.94,79.0,-4.81,0.09461489344422357,16.9 # -4.81 # -1.15 # 20.67 # 7.06 # -20.0 # -4.39 # 5.62 # 5.75 # -49.87 # -14.39 # -30.0 # -22.49 # 59.58 # -14.82 # -25.1 # -8.04 # 0.53 # -0.48 # -55.38 # -28.26 # -25.63 # -40.89 # -11.29 # -6.98 # -0.81 # 167.18 # -71.64 # 13.63 # 224.28 # 4.5 # -8.74 # 16.52,16.9 # 20.67 # 7.06 # 5.62 # 5.75 # 59.58 # 0.53 # 167.18 # 13.63 # 224.28 # 4.5 # 16.52,45.18,15.07,-4.81 # -1.15 # -20.0 # -4.39 # -49.87 # -14.39 # -30.0 # -22.49 # -14.82 # -25.1 # -8.04 # -0.48 # -55.38 # -28.26 # -25.63 # -40.89 # -11.29 # -6.98 # -0.81 # -71.64 # -8.74,-21.2,-14.82,68.0,12,21,224.28,-71.64,2006-01-19
