ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
SLGL,6,50.0,-3.95,81.0,-3.31,0.7140521828482406,16.27 # 7.58 # 11.6 # -29.48 # -15.46 # -14.19,16.27 # 7.58 # 11.6,11.81,11.6,-29.48 # -15.46 # -14.19,-19.71,-15.46,65.5,3,3,16.27,-29.48,2019-03-04
CNTG,8,0.0,-17.16,51.0,-18.74,0.2129372031300971,-8.71 # -22.73 # -17.05 # -9.28 # -31.65 # -22.06 # -5.36 # -20.42,,,,-8.71 # -22.73 # -17.05 # -9.28 # -31.65 # -22.06 # -5.36 # -20.42,-17.16,-18.74,44.0,0,8,-5.36,-31.65,2019-11-12
LGL,28,46.43,20.3,89.0,-0.91,9.762475341320291,-10.0 # 40.91 # -11.55 # -16.07 # -15.74 # -21.47 # -13.43 # 475.82 # -6.85 # -5.37 # -11.75 # 32.91 # -1.68 # -7.68 # 2.68 # -7.93 # 10.35 # 4.58 # 6.32 # -1.4 # 8.36 # -1.73 # 59.81 # 21.88 # 10.26 # 3.73 # -0.43 # 24.03,40.91 # 475.82 # 32.91 # 2.68 # 10.35 # 4.58 # 6.32 # 8.36 # 59.81 # 21.88 # 10.26 # 3.73 # 24.03,53.97,10.35,-10.0 # -11.55 # -16.07 # -15.74 # -21.47 # -13.43 # -6.85 # -5.37 # -11.75 # -1.68 # -7.68 # -7.93 # -1.4 # -1.73 # -0.43,-8.87,-7.93,66.5,13,15,475.82,-21.47,2006-11-08
NEON,30,40.0,2.23,68.0,-3.25,0.3399421831830436,-11.54 # 33.33 # -25.0 # 0.0 # -33.33 # 0.0 # 16.67 # -28.57 # 0.0 # 55.0 # -10.26 # 14.63 # -19.35 # 2.66 # 7.41 # 9.26 # -13.16 # -10.78 # 2.37 # 7.28 # -6.5 # 2.64 # -36.21 # 202.0 # -12.78 # -6.93 # -14.8 # -43.15 # 30.77 # -44.81,33.33 # 0.0 # 0.0 # 16.67 # 0.0 # 55.0 # 14.63 # 2.66 # 7.41 # 9.26 # 2.37 # 7.28 # 2.64 # 202.0 # 30.77,25.6,7.41,-11.54 # -25.0 # -33.33 # -28.57 # -10.26 # -19.35 # -13.16 # -10.78 # -6.5 # -36.21 # -12.78 # -6.93 # -14.8 # -43.15 # -44.81,-21.15,-14.8,60.0,12,18,202.0,-44.81,2007-01-29
NXTC,8,12.5,-16.07,48.0,-17.05,0.20059230862363622,-18.59 # 22.24 # -49.63 # -7.43 # -16.85 # -26.5 # -17.25 # -14.52,22.24,22.24,22.24,-18.59 # -49.63 # -7.43 # -16.85 # -26.5 # -17.25 # -14.52,-21.54,-17.25,37.0,1,7,22.24,-49.63,2019-05-16
CVV,36,25.0,2.58,73.0,-6.51,0.554576871947311,-2.56 # -2.27 # -14.99 # 48.26 # 3.67 # 1.12 # -12.69 # -28.87 # 4.45 # -2.41 # 203.36 # -5.87 # -16.79 # -10.31 # -9.3 # -9.07 # 27.09 # -16.95 # -2.87 # -13.16 # -9.83 # 0.36 # 16.18 # -0.09 # -6.58 # -3.27 # -14.66 # -29.19 # -17.17 # -12.73 # -5.35 # -12.81 # -6.44 # -15.56 # -7.3 # 77.57,48.26 # 3.67 # 1.12 # 4.45 # 203.36 # 27.09 # 0.36 # 16.18 # 77.57,42.45,16.18,-2.56 # -2.27 # -14.99 # -12.69 # -28.87 # -2.41 # -5.87 # -16.79 # -10.31 # -9.3 # -9.07 # -16.95 # -2.87 # -13.16 # -9.83 # -0.09 # -6.58 # -3.27 # -14.66 # -29.19 # -17.17 # -12.73 # -5.35 # -12.81 # -6.44 # -15.56 # -7.3,-10.71,-9.83,54.0,9,27,203.36,-29.19,2006-01-18
RFIL,27,44.44,11.22,105.0,-2.69,4.854263500653306,23.35 # -20.86 # 1.82 # 0.15 # -3.06 # -12.98 # 9.09 # 25.61 # 11.01 # 17.85 # -18.14 # -8.64 # -5.85 # 43.67 # 9.78 # -3.2 # -2.42 # 21.05 # 218.75 # -2.69 # -3.19 # -4.08 # -15.54 # -11.11 # -18.0 # 62.27 # -11.75,23.35 # 1.82 # 0.15 # 9.09 # 25.61 # 11.01 # 17.85 # 43.67 # 9.78 # 21.05 # 218.75 # 62.27,37.03,19.45,-20.86 # -3.06 # -12.98 # -18.14 # -8.64 # -5.85 # -3.2 # -2.42 # -2.69 # -3.19 # -4.08 # -15.54 # -11.11 # -18.0 # -11.75,-9.43,-8.64,83.0,12,15,218.75,-20.86,2006-01-18
SONM,5,40.0,-0.7,61.0,-3.73,0.8107229055542025,5.06 # -7.64 # -3.73 # -38.64 # 41.43,5.06 # 41.43,23.24,23.24,-7.64 # -3.73 # -38.64,-16.67,-7.64,50.0,2,3,41.43,-38.64,2019-05-23
IZEA,14,28.57,8.68,69.0,-12.41,0.984895386378701,-37.8 # -17.14 # 20.0 # -9.81 # 29.0 # -2.5 # -12.48 # -38.06 # -13.17 # -14.55 # 78.32 # 169.12 # -17.01 # -12.35,20.0 # 29.0 # 78.32 # 169.12,74.11,53.66,-37.8 # -17.14 # -9.81 # -2.5 # -12.48 # -38.06 # -13.17 # -14.55 # -17.01 # -12.35,-17.49,-13.86,53.0,4,10,169.12,-38.06,2012-02-14
ENTX,6,33.33,11.26,69.0,-5.05,1.2910257893777355,-14.47 # -37.25 # 83.91 # 45.51 # -10.11 # 0.0,83.91 # 45.51 # 0.0,43.14,45.51,-14.47 # -37.25 # -10.11,-20.61,-14.47,72.5,2,4,83.91,-37.25,2018-07-10
SOND,4,0.0,-2.46,34.0,-1.66,0.9038337801845928,-3.12 # -0.2 # -0.1 # -6.42,,,,-3.12 # -0.2 # -0.1 # -6.42,-2.46,-1.66,31.0,0,4,-0.1,-6.42,2021-03-18
FTEK,26,30.77,9.92,73.0,-7.1,2.3738924717109655,52.27 # 63.35 # 6.81 # -19.79 # -20.31 # -8.01 # -18.55 # -11.94 # 22.14 # -15.0 # -17.78 # -6.78 # -12.34 # 55.0 # -15.49 # -2.06 # 12.04 # -3.1 # -5.26 # 11.27 # -7.87 # 237.84 # -6.47 # -15.67 # -8.97 # -7.41,52.27 # 63.35 # 6.81 # 22.14 # 55.0 # 12.04 # 11.27 # 237.84,57.59,37.2,-19.79 # -20.31 # -8.01 # -18.55 # -11.94 # -15.0 # -17.78 # -6.78 # -12.34 # -15.49 # -2.06 # -3.1 # -5.26 # -7.87 # -6.47 # -15.67 # -8.97 # -7.41,-11.27,-10.45,66.0,8,18,237.84,-20.31,2006-01-18
CURO,9,33.33,8.84,86.0,-4.73,1.6527286567792596,53.04 # -1.04 # -14.7 # -13.42 # -4.73 # 67.78 # 4.92 # -5.74 # -6.52,53.04 # 67.78 # 4.92,41.91,53.04,-1.04 # -14.7 # -13.42 # -4.73 # -5.74 # -6.52,-7.69,-6.13,69.0,3,6,67.78,-14.7,2018-01-18
AREN,36,16.67,6.77,68.0,-7.28,0.11343255385659157,11.43 # -11.63 # 0.0 # 0.0 # -11.76 # 0.0 # 0.0 # 5.71 # -42.42 # -28.0 # -25.0 # -22.22 # -23.81 # -20.0 # -25.0 # -6.25 # -6.25 # -13.33 # -7.69 # 0.0 # 0.0 # 5.56 # -5.88 # 594.44 # -1.55 # -23.53 # -29.41 # 24.29 # -6.25 # -31.11 # 6.78 # -7.79 # -16.67 # -6.86 # -15.76 # -16.14,11.43 # 0.0 # 0.0 # 0.0 # 0.0 # 5.71 # 0.0 # 0.0 # 5.56 # 594.44 # 24.29 # 6.78,54.02,2.78,-11.63 # -11.76 # -42.42 # -28.0 # -25.0 # -22.22 # -23.81 # -20.0 # -25.0 # -6.25 # -6.25 # -13.33 # -7.69 # -5.88 # -1.55 # -23.53 # -29.41 # -6.25 # -31.11 # -7.79 # -16.67 # -6.86 # -15.76 # -16.14,-16.85,-15.95,57.0,6,30,594.44,-42.42,2008-01-31
UBX,8,0.0,-32.72,50.0,-26.79,0.028312535099340903,-18.65 # -30.58 # -8.33 # -59.13 # -10.57 # -51.76 # -59.71 # -23.01,,,,-18.65 # -30.58 # -8.33 # -59.13 # -10.57 # -51.76 # -59.71 # -23.01,-32.72,-26.79,45.0,0,8,-8.33,-59.71,2018-08-28
SVT,43,30.23,-1.35,73.0,-3.12,0.3856114186566878,38.78 # -9.04 # 5.92 # -1.63 # 34.33 # 18.0 # -24.5 # 16.62 # 1.01 # -6.0 # -10.53 # -7.14 # 6.7 # -0.31 # -3.97 # -7.96 # 3.53 # -14.94 # -26.0 # -9.59 # -3.46 # -7.84 # 2.81 # 5.63 # -2.76 # -11.89 # 4.15 # -14.55 # 1.88 # -3.12 # -0.4 # -7.98 # -9.03 # -4.32 # -12.63 # -2.69 # 38.1 # -8.38 # -2.06 # -6.8 # -12.44 # -1.39 # -2.27,38.78 # 5.92 # 34.33 # 18.0 # 16.62 # 1.01 # 6.7 # 3.53 # 2.81 # 5.63 # 4.15 # 1.88 # 38.1,13.65,5.92,-9.04 # -1.63 # -24.5 # -6.0 # -10.53 # -7.14 # -0.31 # -3.97 # -7.96 # -14.94 # -26.0 # -9.59 # -3.46 # -7.84 # -2.76 # -11.89 # -14.55 # -3.12 # -0.4 # -7.98 # -9.03 # -4.32 # -12.63 # -2.69 # -8.38 # -2.06 # -6.8 # -12.44 # -1.39 # -2.27,-7.85,-7.49,52.0,13,30,38.78,-26.0,2006-01-18
CARA,19,26.32,-5.04,81.0,-9.36,0.19432175170164753,13.2 # -23.17 # -4.48 # -9.36 # 22.48 # 96.6 # -23.82 # -19.97 # 13.13 # 8.76 # -32.65 # -2.23 # -20.01 # -15.83 # -26.68 # -28.41 # -27.9 # -6.47 # -8.96,13.2 # 22.48 # 96.6 # 13.13 # 8.76,30.83,13.2,-23.17 # -4.48 # -9.36 # -23.82 # -19.97 # -32.65 # -2.23 # -20.01 # -15.83 # -26.68 # -28.41 # -27.9 # -6.47 # -8.96,-17.85,-19.99,58.0,5,14,96.6,-32.65,2014-02-04
CVU,31,38.71,3.12,94.0,-3.77,1.4684449509862019,-4.06 # -1.5 # -3.77 # 18.43 # 1.79 # -20.77 # -12.42 # -8.38 # 92.92 # 1.97 # -5.8 # -11.92 # -9.14 # 2.21 # 0.31 # 31.95 # -9.39 # -9.69 # 13.28 # 1.18 # -4.84 # -6.01 # -8.15 # 8.33 # -0.28 # -7.31 # -5.33 # 38.46 # -25.31 # 42.01 # -2.08,18.43 # 1.79 # 92.92 # 1.97 # 2.21 # 0.31 # 31.95 # 13.28 # 1.18 # 8.33 # 38.46 # 42.01,21.07,10.8,-4.06 # -1.5 # -3.77 # -20.77 # -12.42 # -8.38 # -5.8 # -11.92 # -9.14 # -9.39 # -9.69 # -4.84 # -6.01 # -8.15 # -0.28 # -7.31 # -5.33 # -25.31 # -2.08,-8.22,-7.31,85.0,12,19,92.92,-25.31,2006-02-13
KUKE,3,66.67,9.07,62.0,2.69,1.2088503502743109,2.69 # -16.57 # 41.1,2.69 # 41.1,21.89,21.89,-16.57,-16.57,-16.57,67.0,2,1,41.1,-16.57,2021-09-24
DUO,4,0.0,-30.44,36.0,-16.51,0.10576901688512642,-17.68 # -84.08 # -4.67 # -15.34,,,,-17.68 # -84.08 # -4.67 # -15.34,-30.44,-16.51,37.5,0,4,-4.67,-84.08,2019-12-12
RAVE,34,38.24,6.45,86.0,-3.82,1.9822778769959646,-9.67 # 28.64 # -12.89 # -12.46 # -9.31 # -6.59 # -46.3 # 14.01 # 7.51 # -2.62 # -3.65 # -4.59 # 148.98 # -26.05 # 1.87 # 29.66 # 34.52 # -0.14 # 43.9 # -16.67 # -6.51 # -13.07 # -4.0 # -2.08 # 55.56 # -10.95 # 94.12 # -17.33 # -20.83 # 1.79 # 5.93 # -18.65 # 2.25 # -5.11,28.64 # 14.01 # 7.51 # 148.98 # 1.87 # 29.66 # 34.52 # 43.9 # 55.56 # 94.12 # 1.79 # 5.93 # 2.25,36.06,28.64,-9.67 # -12.89 # -12.46 # -9.31 # -6.59 # -46.3 # -2.62 # -3.65 # -4.59 # -26.05 # -0.14 # -16.67 # -6.51 # -13.07 # -4.0 # -2.08 # -10.95 # -17.33 # -20.83 # -18.65 # -5.11,-11.88,-9.67,80.0,13,21,148.98,-46.3,2006-02-10
KA,15,13.33,-24.79,61.0,-10.71,0.0032414029937262124,3.37 # -31.9 # -9.87 # -16.17 # -8.21 # -49.32 # -63.73 # -46.12 # -77.8 # 22.38 # -6.59 # -10.71 # 0.0 # -67.08 # -10.12,3.37 # 22.38 # 0.0,8.58,3.37,-31.9 # -9.87 # -16.17 # -8.21 # -49.32 # -63.73 # -46.12 # -77.8 # -6.59 # -10.71 # -67.08 # -10.12,-33.13,-24.03,51.0,2,13,22.38,-77.8,2016-03-10
CPIX,25,16.0,-7.39,86.0,-6.88,0.09576697649136622,-61.53 # -6.88 # -13.65 # -9.14 # -6.05 # 14.14 # -7.05 # -0.61 # 1.99 # 21.51 # -1.07 # -1.74 # 12.05 # -9.52 # -2.02 # -6.39 # -8.89 # -4.94 # -8.85 # -15.94 # -14.47 # -7.6 # -18.41 # -23.36 # -6.36,14.14 # 1.99 # 21.51 # 12.05,12.42,13.09,-61.53 # -6.88 # -13.65 # -9.14 # -6.05 # -7.05 # -0.61 # -1.07 # -1.74 # -9.52 # -2.02 # -6.39 # -8.89 # -4.94 # -8.85 # -15.94 # -14.47 # -7.6 # -18.41 # -23.36 # -6.36,-11.17,-7.6,59.0,4,21,21.51,-61.53,2009-08-14
FATH,1,0.0,-4.26,98.0,-4.26,0.9573604370736833,-4.26,,,,-4.26,-4.26,-4.26,98.0,0,1,-4.26,-4.26,2021-09-13
BNZI,4,25.0,-17.97,191.0,-0.61,0.19717178072690797,-0.51 # -0.72 # 11.45 # -82.09,11.45,11.45,11.45,-0.51 # -0.72 # -82.09,-27.77,-0.72,47.5,1,3,11.45,-82.09,2021-10-21
DLPN,27,14.81,-12.7,57.0,-18.75,0.003069109027774987,-76.47 # -27.72 # -28.57 # -21.43 # -23.68 # 0.0 # -18.75 # -50.0 # -73.33 # -28.57 # 33.33 # 0.0 # 0.0 # -20.0 # -16.67 # 28.26 # -19.12 # -4.76 # -13.51 # -19.69 # -15.98 # -26.36 # 117.37 # -5.54 # 1.44 # -22.2 # -10.96,0.0 # 33.33 # 0.0 # 0.0 # 28.26 # 117.37 # 1.44,25.77,1.44,-76.47 # -27.72 # -28.57 # -21.43 # -23.68 # -18.75 # -50.0 # -73.33 # -28.57 # -20.0 # -16.67 # -19.12 # -4.76 # -13.51 # -19.69 # -15.98 # -26.36 # -5.54 # -22.2 # -10.96,-26.17,-20.71,50.0,4,23,117.37,-76.47,2006-12-07
HLTH,1,0.0,-22.05,93.0,-22.05,0.7794893837481357,-22.05,,,,-22.05,-22.05,-22.05,93.0,0,1,-22.05,-22.05,2021-09-28
NXPL,23,26.09,-18.4,50.0,-18.42,0.0030016312002099665,-18.42 # 2.04 # -38.46 # -33.33 # 18.18 # 4.35 # 0.0 # -50.0 # -52.08 # -11.11 # 0.0 # -15.29 # -58.0 # -54.0 # -28.08 # -44.0 # -37.09 # 16.03 # -17.39 # 29.02 # -18.7 # -27.36 # 10.53,2.04 # 18.18 # 4.35 # 0.0 # 0.0 # 16.03 # 29.02 # 10.53,10.02,7.44,-18.42 # -38.46 # -33.33 # -50.0 # -52.08 # -11.11 # -15.29 # -58.0 # -54.0 # -28.08 # -44.0 # -37.09 # -17.39 # -18.7 # -27.36,-33.56,-33.33,36.0,6,17,29.02,-58.0,2006-06-01
ANGH,6,33.33,-14.74,71.0,-3.91,0.2913892264794669,0.51 # -0.61 # 1.94 # -7.21 # -23.2 # -59.85,0.51 # 1.94,1.23,1.23,-0.61 # -7.21 # -23.2 # -59.85,-22.72,-15.21,61.5,2,4,1.94,-59.85,2020-08-27
SOLO,9,33.33,11.59,61.0,-8.68,1.4995835715170978,-18.48 # 45.94 # -34.23 # -8.68 # 37.89 # -4.4 # 113.4 # -10.97 # -16.22,45.94 # 37.89 # 113.4,65.74,45.94,-18.48 # -34.23 # -8.68 # -4.4 # -10.97 # -16.22,-15.49,-13.59,74.0,3,6,113.4,-34.23,2018-08-14
EXPR,20,50.0,8.22,85.0,-3.18,1.849511121053487,-15.77 # 21.79 # -20.28 # -10.48 # 4.93 # 16.59 # 8.51 # -12.83 # -9.32 # -14.61 # 12.48 # -12.52 # -12.45 # -13.95 # 7.64 # 2.97 # 44.67 # 179.13 # 11.86 # -24.0,21.79 # 4.93 # 16.59 # 8.51 # 12.48 # 7.64 # 2.97 # 44.67 # 179.13 # 11.86,31.06,12.17,-15.77 # -20.28 # -10.48 # -12.83 # -9.32 # -14.61 # -12.52 # -12.45 # -13.95 # -24.0,-14.62,-13.39,77.5,10,10,179.13,-24.0,2010-07-22
EQ,9,11.11,-21.46,42.0,-17.24,0.0704757222336304,-29.95 # -25.89 # -71.81 # 7.15 # -13.37 # -17.24 # -23.69 # -14.94 # -3.41,7.15,7.15,7.15,-29.95 # -25.89 # -71.81 # -13.37 # -17.24 # -23.69 # -14.94 # -3.41,-25.04,-20.47,40.0,1,8,7.15,-71.81,2018-11-07
TISI,32,34.38,0.87,88.0,-6.1,0.42991209830726906,9.81 # -15.65 # 98.69 # -9.7 # -15.87 # -11.17 # -13.8 # -12.31 # 60.63 # -11.84 # 16.16 # 26.91 # -1.61 # 4.39 # -3.2 # -5.81 # -7.75 # 4.17 # -16.5 # 13.31 # -6.38 # -14.68 # 22.58 # -10.0 # -4.3 # -6.9 # -4.22 # 43.26 # -20.31 # -62.65 # -26.24 # 8.93,9.81 # 98.69 # 60.63 # 16.16 # 26.91 # 4.39 # 4.17 # 13.31 # 22.58 # 43.26 # 8.93,28.08,16.16,-15.65 # -9.7 # -15.87 # -11.17 # -13.8 # -12.31 # -11.84 # -1.61 # -3.2 # -5.81 # -7.75 # -16.5 # -6.38 # -14.68 # -10.0 # -4.3 # -6.9 # -4.22 # -20.31 # -62.65 # -26.24,-13.38,-11.17,54.5,11,21,98.69,-62.65,2006-01-19
CREX,32,28.12,-2.85,56.0,-9.69,0.22047876159176324,49.9 # -16.27 # 15.0 # 32.85 # -2.3 # -11.8 # -9.86 # -12.5 # -0.75 # -12.78 # -13.25 # 1.25 # 0.0 # -13.33 # 20.0 # -13.64 # -30.43 # 0.0 # 0.0 # -20.0 # -9.52 # 30.43 # -12.5 # -11.54 # 13.04 # -18.35 # 25.53 # -24.77 # -40.09 # -5.13 # -10.96 # 10.47,49.9 # 15.0 # 32.85 # 1.25 # 0.0 # 20.0 # 0.0 # 0.0 # 30.43 # 13.04 # 25.53 # 10.47,16.54,14.02,-16.27 # -2.3 # -11.8 # -9.86 # -12.5 # -0.75 # -12.78 # -13.25 # -13.33 # -13.64 # -30.43 # -20.0 # -9.52 # -12.5 # -11.54 # -18.35 # -24.77 # -40.09 # -5.13 # -10.96,-14.49,-12.64,38.5,9,23,49.9,-40.09,2006-11-29
RMCF,30,43.33,3.23,87.0,-0.38,2.0084873074886063,-6.51 # -6.97 # 8.39 # 22.22 # 5.35 # -2.56 # 0.42 # 0.0 # -0.11 # 7.47 # 27.54 # 3.22 # -8.48 # -6.41 # 1.04 # 9.06 # -3.12 # -1.5 # -4.93 # 7.67 # -2.38 # 6.43 # -0.66 # -4.81 # -3.34 # -4.6 # 70.73 # 3.96 # -12.84 # -7.41,8.39 # 22.22 # 5.35 # 0.42 # 0.0 # 7.47 # 27.54 # 3.22 # 1.04 # 9.06 # 7.67 # 6.43 # 70.73 # 3.96,12.39,6.95,-6.51 # -6.97 # -2.56 # -0.11 # -8.48 # -6.41 # -3.12 # -1.5 # -4.93 # -2.38 # -0.66 # -4.81 # -3.34 # -4.6 # -12.84 # -7.41,-4.79,-4.7,66.0,13,17,70.73,-12.84,2006-03-23
WWR,16,25.0,13.2,81.0,-14.74,0.8409251685156972,12.9 # -21.38 # 49.18 # -9.24 # -28.26 # -22.96 # 343.94 # -14.68 # -15.88 # -14.8 # -12.85 # -0.55 # -19.57 # 7.68 # -22.67 # -19.66,12.9 # 49.18 # 343.94 # 7.68,103.42,31.04,-21.38 # -9.24 # -28.26 # -22.96 # -14.68 # -15.88 # -14.8 # -12.85 # -0.55 # -19.57 # -22.67 # -19.66,-16.87,-17.72,69.0,4,12,343.94,-28.26,2006-01-19
ICD,18,11.11,-13.43,53.0,-12.0,0.06119420908265849,-20.94 # 0.56 # -3.89 # -5.78 # -25.61 # -2.16 # 9.14 # -6.65 # -18.99 # -3.97 # -27.56 # -40.92 # -11.11 # -12.9 # -29.95 # -14.55 # -23.13 # -3.34,0.56 # 9.14,4.85,4.85,-20.94 # -3.89 # -5.78 # -25.61 # -2.16 # -6.65 # -18.99 # -3.97 # -27.56 # -40.92 # -11.11 # -12.9 # -29.95 # -14.55 # -23.13 # -3.34,-15.72,-13.72,43.0,2,16,9.14,-40.92,2014-08-12
MMAT,21,33.33,70.5,77.0,-8.0,26.3796618894955,1119.05 # 2.7 # -10.92 # -4.65 # -9.09 # 101.33 # 42.35 # -24.87 # -20.0 # 13.6 # -22.29 # -5.96 # -11.28 # -8.0 # 37.11 # -27.33 # 371.79 # -18.48 # -13.64 # -6.92 # -24.11,1119.05 # 2.7 # 101.33 # 42.35 # 13.6 # 37.11 # 371.79,241.13,42.35,-10.92 # -4.65 # -9.09 # -24.87 # -20.0 # -22.29 # -5.96 # -11.28 # -8.0 # -27.33 # -18.48 # -13.64 # -6.92 # -24.11,-14.82,-12.46,54.0,7,14,1119.05,-27.33,2010-11-26
INDO,5,20.0,34.37,45.0,-10.82,1.9184819843955683,-20.49 # -12.68 # -10.82 # -2.74 # 218.57,218.57,218.57,218.57,-20.49 # -12.68 # -10.82 # -2.74,-11.68,-11.75,15.0,1,4,218.57,-20.49,2020-07-23
VINC,5,60.0,3.87,94.0,1.55,0.899853382742515,73.99 # -23.9 # -34.54 # 1.55 # 2.24,73.99 # 1.55 # 2.24,25.93,2.24,-23.9 # -34.54,-29.22,-29.22,44.0,3,2,73.99,-34.54,2020-06-01
UNCY,3,0.0,-37.26,191.0,-28.31,0.11850258944105252,-83.47 # 0.0 # -28.31,0.0,0.0,0.0,-83.47 # -28.31,-55.89,-55.89,68.0,0,3,0.0,-83.47,2021-07-14
GORO,29,37.93,10.4,94.0,-8.15,0.7663426483675404,201.6 # -8.15 # -17.74 # 7.14 # 14.12 # -8.97 # 91.59 # 103.57 # -17.86 # -2.16 # 4.0 # -18.3 # -29.84 # -20.54 # 4.91 # -25.17 # 155.26 # -21.61 # -15.76 # 2.7 # 23.01 # -17.36 # -14.51 # -11.83 # 24.23 # -4.04 # -12.2 # -3.83 # -80.59,201.6 # 7.14 # 14.12 # 91.59 # 103.57 # 4.0 # 4.91 # 155.26 # 2.7 # 23.01 # 24.23,57.47,23.01,-8.15 # -17.74 # -8.97 # -17.86 # -2.16 # -18.3 # -29.84 # -20.54 # -25.17 # -21.61 # -15.76 # -17.36 # -14.51 # -11.83 # -4.04 # -12.2 # -3.83 # -80.59,-18.36,-16.56,70.0,11,18,201.6,-80.59,2006-10-25
DFLI,2,0.0,-34.95,202.0,-34.95,0.4133615069549697,-25.03 # -44.87,,,,-25.03 # -44.87,-34.95,-34.95,202.5,0,2,-25.03,-44.87,2021-10-15
GDHG,2,0.0,-45.92,72.0,-45.92,0.18729295040298438,-13.5 # -78.35,,,,-13.5 # -78.35,-45.92,-45.92,72.0,0,2,-13.5,-78.35,2023-05-17
SWAG,3,33.33,-8.33,65.0,-9.77,0.7400353465096595,-25.87 # -9.77 # 10.64,10.64,10.64,10.64,-25.87 # -9.77,-17.82,-17.82,75.0,1,2,10.64,-25.87,2021-11-11
LGVN,4,0.0,-29.93,42.0,-20.4,0.19525033526756294,-23.73 # -63.5 # -15.43 # -17.07,,,,-23.73 # -63.5 # -15.43 # -17.07,-29.93,-20.4,42.0,0,4,-15.43,-63.5,2021-06-30
CHR,6,33.33,-10.58,128.0,-3.33,0.3588652547348709,8.19 # -0.68 # -5.97 # -63.89 # -7.73 # 6.62,8.19 # 6.62,7.41,7.41,-0.68 # -5.97 # -63.89 # -7.73,-19.57,-6.85,71.0,2,4,8.19,-63.89,2018-10-18
VYNE,7,0.0,-29.9,42.0,-28.43,0.05088275878760924,-71.06 # -16.55 # -51.15 # -5.62 # -35.49 # -28.43 # -1.02,,,,-71.06 # -16.55 # -51.15 # -5.62 # -35.49 # -28.43 # -1.02,-29.9,-28.43,45.0,0,7,-1.02,-71.06,2018-01-29
GTIM,26,42.31,8.47,86.0,-1.95,2.0078462392144454,-6.0 # 5.45 # -5.67 # -16.38 # -4.48 # -12.8 # -17.76 # -32.16 # -3.33 # 9.26 # -0.93 # -52.4 # 18.56 # 36.07 # 26.15 # 108.0 # -16.39 # -1.49 # -16.67 # 32.0 # 9.57 # 159.35 # 7.07 # -2.4 # -6.23 # 3.9,5.45 # 9.26 # 18.56 # 36.07 # 26.15 # 108.0 # 32.0 # 9.57 # 159.35 # 7.07 # 3.9,37.76,18.56,-6.0 # -5.67 # -16.38 # -4.48 # -12.8 # -17.76 # -32.16 # -3.33 # -0.93 # -52.4 # -16.39 # -1.49 # -16.67 # -2.4 # -6.23,-13.01,-6.23,50.5,11,15,159.35,-52.4,2006-01-18
UTSI,33,33.33,-1.04,64.0,-7.25,0.3720005082050056,-9.32 # 11.69 # -12.07 # 6.62 # -8.47 # 0.57 # 3.11 # 2.0 # 3.79 # -8.33 # -4.76 # -7.66 # -9.03 # -8.84 # -11.82 # -20.27 # -2.21 # -12.19 # -6.94 # -9.4 # -23.67 # 2.73 # -7.25 # -3.0 # 6.7 # 132.17 # -14.65 # 9.02 # -4.03 # 4.71 # -9.9 # -13.96 # -9.55,11.69 # 6.62 # 0.57 # 3.11 # 2.0 # 3.79 # 2.73 # 6.7 # 132.17 # 9.02 # 4.71,16.65,4.71,-9.32 # -12.07 # -8.47 # -8.33 # -4.76 # -7.66 # -9.03 # -8.84 # -11.82 # -20.27 # -2.21 # -12.19 # -6.94 # -9.4 # -23.67 # -7.25 # -3.0 # -14.65 # -4.03 # -9.9 # -13.96 # -9.55,-9.88,-9.17,56.0,11,22,132.17,-23.67,2006-05-11
PALT,35,20.0,14.23,59.0,-13.41,0.013609457220884537,-12.28 # 0.0 # -33.33 # 0.0 # -20.0 # -23.81 # -27.78 # -77.53 # -6.67 # 26.67 # -48.48 # 0.0 # 900.0 # -24.14 # 8.87 # -35.68 # -9.63 # -32.79 # -29.03 # 42.86 # 42.86 # -11.11 # -31.58 # -23.53 # -58.96 # -33.33 # -0.99 # -25.0 # -4.44 # 104.76 # -13.41 # -13.35 # -33.89 # -34.16 # 36.89,0.0 # 0.0 # 26.67 # 0.0 # 900.0 # 8.87 # 42.86 # 42.86 # 104.76 # 36.89,116.29,31.78,-12.28 # -33.33 # -20.0 # -23.81 # -27.78 # -77.53 # -6.67 # -48.48 # -24.14 # -35.68 # -9.63 # -32.79 # -29.03 # -11.11 # -31.58 # -23.53 # -58.96 # -33.33 # -0.99 # -25.0 # -4.44 # -13.41 # -13.35 # -33.89 # -34.16,-26.6,-25.0,49.0,7,28,900.0,-77.53,2006-11-06
