ticker,number_of_trades,win_ratio(%),average_res(%),average_trade_len(days),median_res(%),cumulative_result,trade_results,profitable_trade_results,profitable_trades_mean,profitable_trades_median,looser_trade_results,looser_trades_mean,looser_trades_median,median_trade_len(days),number_of_win_trades,number_of_lost_trades,max_gain(%),max_lost(%),first_trade_buy
ARKR,45,26.67,-1.96,77.0,-2.07,0.21751759824028594,4.76 # -0.2 # -4.37 # 24.29 # -2.03 # -3.01 # -69.4 # 6.76 # -6.88 # 0.0 # -7.64 # 8.54 # 3.16 # 25.21 # -3.39 # -0.29 # -2.07 # -1.81 # -0.28 # -0.05 # -2.84 # -5.15 # -5.78 # -1.48 # 5.86 # 0.77 # -1.49 # 1.71 # -3.55 # 6.51 # 1.67 # -6.73 # -2.47 # -1.85 # -8.59 # -16.75 # 30.13 # -7.52 # -8.12 # -8.22 # -4.92 # -6.29 # -4.44 # -6.58 # -3.28,4.76 # 24.29 # 6.76 # 0.0 # 8.54 # 3.16 # 25.21 # 5.86 # 0.77 # 1.71 # 6.51 # 1.67 # 30.13,9.18,5.86,-0.2 # -4.37 # -2.03 # -3.01 # -69.4 # -6.88 # -7.64 # -3.39 # -0.29 # -2.07 # -1.81 # -0.28 # -0.05 # -2.84 # -5.15 # -5.78 # -1.48 # -1.49 # -3.55 # -6.73 # -2.47 # -1.85 # -8.59 # -16.75 # -7.52 # -8.12 # -8.22 # -4.92 # -6.29 # -4.44 # -6.58 # -3.28,-6.48,-3.96,50.0,12,33,30.13,-69.4,2006-01-19
MIST,10,20.0,-14.9,55.0,-19.21,0.175169638472568,-2.13 # -19.57 # -40.61 # -18.86 # 0.59 # 7.06 # -8.91 # -23.15 # -23.43 # -20.0,0.59 # 7.06,3.83,3.83,-2.13 # -19.57 # -40.61 # -18.86 # -8.91 # -23.15 # -23.43 # -20.0,-19.58,-19.78,53.5,2,8,7.06,-40.61,2019-05-13
NTIP,39,30.77,0.33,67.0,-3.88,0.7282575602150975,-4.03 # -13.43 # -4.14 # 8.84 # -21.76 # -19.4 # 38.57 # 35.65 # -3.09 # 5.96 # 3.23 # 0.0 # -3.14 # -5.76 # 0.0 # -3.88 # 1.82 # -6.43 # -4.0 # -4.22 # 14.75 # -3.95 # -7.24 # 17.9 # 48.21 # -37.93 # 5.56 # -5.73 # -7.45 # -8.68 # -1.75 # 1.82 # -2.63 # -3.93 # 26.0 # -8.02 # -4.82 # -3.48 # -6.38,8.84 # 38.57 # 35.65 # 5.96 # 3.23 # 0.0 # 0.0 # 1.82 # 14.75 # 17.9 # 48.21 # 5.56 # 1.82 # 26.0,14.88,7.4,-4.03 # -13.43 # -4.14 # -21.76 # -19.4 # -3.09 # -3.14 # -5.76 # -3.88 # -6.43 # -4.0 # -4.22 # -3.95 # -7.24 # -37.93 # -5.73 # -7.45 # -8.68 # -1.75 # -2.63 # -3.93 # -8.02 # -4.82 # -3.48 # -6.38,-7.81,-4.82,45.0,12,27,48.21,-37.93,2006-01-23
KACL,1,100.0,18.16,717.0,18.16,1.1816326222783182,18.16,18.16,18.16,18.16,,,,717.0,1,0,18.16,18.16,2022-01-25
LEE,24,33.33,14.66,101.0,-6.39,1.8886898764324787,-27.67 # 7.87 # -58.18 # 209.84 # -17.93 # -4.0 # -20.13 # 1.79 # -14.29 # -28.05 # 180.58 # -9.11 # -8.96 # -3.16 # -4.98 # 15.56 # -7.81 # -9.23 # -2.13 # 8.16 # 4.44 # 161.06 # -7.83 # -13.95,7.87 # 209.84 # 1.79 # 180.58 # 15.56 # 8.16 # 4.44 # 161.06,73.66,11.86,-27.67 # -58.18 # -17.93 # -4.0 # -20.13 # -14.29 # -28.05 # -9.11 # -8.96 # -3.16 # -4.98 # -7.81 # -9.23 # -2.13 # -7.83 # -13.95,-14.84,-9.17,81.5,8,16,209.84,-58.18,2006-01-20
STRW,1,100.0,14.97,59.0,14.97,1.1496745991499266,14.97,14.97,14.97,14.97,,,,59.0,1,0,14.97,14.97,2023-11-14
NICK,26,34.62,7.79,107.0,-3.59,2.7427637227626787,16.71 # -11.58 # -10.04 # -7.21 # 191.5 # -5.75 # 33.82 # -1.26 # 5.0 # -3.29 # -3.54 # -6.24 # 4.26 # 5.88 # -6.37 # -2.88 # -8.62 # -3.64 # 13.69 # -7.02 # -5.55 # -7.29 # -6.78 # 36.82 # -10.86 # 2.64,16.71 # 191.5 # 33.82 # 5.0 # 4.26 # 5.88 # 13.69 # 36.82 # 2.64,34.48,13.69,-11.58 # -10.04 # -7.21 # -5.75 # -1.26 # -3.29 # -3.54 # -6.24 # -6.37 # -2.88 # -8.62 # -3.64 # -7.02 # -5.55 # -7.29 # -6.78 # -10.86,-6.35,-6.37,81.5,9,17,191.5,-11.58,2006-01-19
JOB,26,30.77,11.7,87.0,-6.71,1.117486141560243,-12.17 # -14.21 # -4.65 # 25.71 # 48.89 # 51.52 # 96.43 # -8.93 # -18.92 # -21.43 # -57.45 # 295.24 # -41.38 # -0.62 # -15.02 # 7.51 # -15.15 # -34.72 # -21.33 # 70.91 # 19.44 # -8.33 # -1.59 # -26.47 # -4.0 # -5.08,25.71 # 48.89 # 51.52 # 96.43 # 295.24 # 7.51 # 70.91 # 19.44,76.96,50.2,-12.17 # -14.21 # -4.65 # -8.93 # -18.92 # -21.43 # -57.45 # -41.38 # -0.62 # -15.02 # -15.15 # -34.72 # -21.33 # -8.33 # -1.59 # -26.47 # -4.0 # -5.08,-17.3,-14.61,70.5,8,18,295.24,-57.45,2006-01-20
AP,34,26.47,-1.41,70.0,-5.63,0.34695862055570326,56.21 # -8.02 # -7.66 # -2.06 # 16.06 # -11.07 # 1.94 # -11.15 # -2.5 # 3.65 # -11.55 # -25.69 # -6.99 # -3.23 # -2.96 # -1.12 # -5.38 # -12.8 # -6.67 # 3.79 # 16.31 # -0.66 # -7.35 # -19.5 # -13.15 # -17.05 # -7.48 # 5.71 # -5.88 # -30.56 # 82.9 # -15.15 # -1.93 # 3.14,56.21 # 16.06 # 1.94 # 3.65 # 3.79 # 16.31 # 5.71 # 82.9 # 3.14,21.08,5.71,-8.02 # -7.66 # -2.06 # -11.07 # -11.15 # -2.5 # -11.55 # -25.69 # -6.99 # -3.23 # -2.96 # -1.12 # -5.38 # -12.8 # -6.67 # -0.66 # -7.35 # -19.5 # -13.15 # -17.05 # -7.48 # -5.88 # -30.56 # -15.15 # -1.93,-9.5,-7.48,55.5,9,25,82.9,-30.56,2006-01-30
DMAQ,3,66.67,4.33,220.0,5.66,1.133923972777704,7.68 # 5.66 # -0.34,7.68 # 5.66,6.67,6.67,-0.34,-0.34,-0.34,162.0,2,1,7.68,-0.34,2022-02-02
NSTS,3,33.33,-3.09,53.0,-2.52,0.9033142606537891,-11.7 # -2.52 # 4.95,4.95,4.95,4.95,-11.7 # -2.52,-7.11,-7.11,25.0,1,2,4.95,-11.7,2023-02-13
AWH,30,33.33,19.49,80.0,-8.03,0.16557820089160025,12.24 # -29.08 # -9.03 # -18.12 # -93.5 # 600.0 # -33.33 # -10.95 # 4.78 # -10.17 # -2.52 # -14.74 # -10.27 # -7.04 # -1.08 # 3.13 # -17.33 # -3.47 # -16.55 # 46.09 # 0.56 # -5.81 # 0.61 # 53.42 # -12.82 # 194.62 # 76.15 # -46.32 # -24.0 # -40.86,12.24 # 600.0 # 4.78 # 3.13 # 46.09 # 0.56 # 0.61 # 53.42 # 194.62 # 76.15,99.16,29.17,-29.08 # -9.03 # -18.12 # -93.5 # -33.33 # -10.95 # -10.17 # -2.52 # -14.74 # -10.27 # -7.04 # -1.08 # -17.33 # -3.47 # -16.55 # -5.81 # -12.82 # -46.32 # -24.0 # -40.86,-20.35,-13.78,60.0,10,20,600.0,-93.5,2006-01-19
DLA,32,31.25,1.73,90.0,-3.44,0.8176708285848732,-5.28 # -3.74 # -4.93 # -3.1 # -8.73 # 56.53 # 61.21 # -11.74 # 15.33 # -12.96 # -4.26 # -16.56 # 7.0 # -7.67 # -41.3 # 4.95 # 9.09 # -1.62 # -15.73 # 3.42 # -6.86 # -2.65 # -14.47 # 6.45 # -8.96 # 14.63 # 86.54 # -3.15 # -0.69 # -2.68 # -10.51 # -22.08,56.53 # 61.21 # 15.33 # 7.0 # 4.95 # 9.09 # 3.42 # 6.45 # 14.63 # 86.54,26.52,11.86,-5.28 # -3.74 # -4.93 # -3.1 # -8.73 # -11.74 # -12.96 # -4.26 # -16.56 # -7.67 # -41.3 # -1.62 # -15.73 # -6.86 # -2.65 # -14.47 # -8.96 # -3.15 # -0.69 # -2.68 # -10.51 # -22.08,-9.53,-7.27,70.5,10,22,86.54,-41.3,2006-01-25
CRWS,30,30.0,18.7,90.0,-3.42,9.43695487923827,476.92 # -10.23 # -9.3 # -3.95 # -11.34 # 6.59 # -14.06 # 44.01 # 53.85 # 38.41 # -4.06 # -1.74 # -3.53 # 0.51 # -1.46 # -2.06 # -3.3 # -2.15 # -6.36 # 10.79 # -4.55 # -0.77 # -9.24 # -4.19 # -6.71 # 15.9 # 30.21 # -8.68 # -4.87 # -3.71,476.92 # 6.59 # 44.01 # 53.85 # 38.41 # 0.51 # 10.79 # 15.9 # 30.21,75.24,30.21,-10.23 # -9.3 # -3.95 # -11.34 # -14.06 # -4.06 # -1.74 # -3.53 # -1.46 # -2.06 # -3.3 # -2.15 # -6.36 # -4.55 # -0.77 # -9.24 # -4.19 # -6.71 # -8.68 # -4.87 # -3.71,-5.54,-4.19,40.5,9,21,476.92,-14.06,2006-06-29
ESP,37,37.84,0.15,72.0,-1.76,0.8969420515288382,-1.76 # 1.48 # -3.72 # -7.46 # -1.67 # 20.82 # -1.97 # -8.39 # -7.74 # -14.44 # -9.19 # 8.61 # -5.0 # 22.35 # 3.8 # -7.86 # 2.82 # -2.18 # -0.12 # 20.21 # 18.16 # -3.73 # 1.71 # -2.89 # -0.23 # 19.24 # -14.76 # -8.47 # 1.21 # -5.65 # 1.74 # -6.87 # -8.83 # 0.29 # -8.24 # 14.84 # -0.43,1.48 # 20.82 # 8.61 # 22.35 # 3.8 # 2.82 # 20.21 # 18.16 # 1.71 # 19.24 # 1.21 # 1.74 # 0.29 # 14.84,9.81,6.21,-1.76 # -3.72 # -7.46 # -1.67 # -1.97 # -8.39 # -7.74 # -14.44 # -9.19 # -5.0 # -7.86 # -2.18 # -0.12 # -3.73 # -2.89 # -0.23 # -14.76 # -8.47 # -5.65 # -6.87 # -8.83 # -8.24 # -0.43,-5.72,-5.65,49.0,14,23,22.35,-14.76,2006-02-01
BEST,11,18.18,-13.59,47.0,-14.8,0.17593297195986524,-14.8 # -4.27 # 4.8 # -20.26 # -29.41 # -3.74 # -36.61 # -25.94 # 0.71 # -18.02 # -1.98,4.8 # 0.71,2.75,2.75,-14.8 # -4.27 # -20.26 # -29.41 # -3.74 # -36.61 # -25.94 # -18.02 # -1.98,-17.23,-18.02,32.0,2,9,4.8,-36.61,2017-09-25
LNSR,7,14.29,-14.2,50.0,-15.96,0.3139852043444019,-35.12 # -24.58 # -7.47 # -4.0 # -20.8 # -15.96 # 8.54,8.54,8.54,8.54,-35.12 # -24.58 # -7.47 # -4.0 # -20.8 # -15.96,-17.99,-18.38,54.0,1,6,8.54,-35.12,2020-10-06
CRVO,18,27.78,-9.34,54.0,-6.86,0.10181720236228835,0.0 # -4.76 # -24.0 # 32.35 # -8.0 # 11.11 # 16.67 # 13.33 # -41.18 # -30.43 # -31.62 # -5.71 # -46.25 # -32.97 # 11.11 # -14.75 # -10.18 # -2.75,0.0 # 32.35 # 11.11 # 16.67 # 13.33 # 11.11,14.1,12.22,-4.76 # -24.0 # -8.0 # -41.18 # -30.43 # -31.62 # -5.71 # -46.25 # -32.97 # -14.75 # -10.18 # -2.75,-21.05,-19.38,48.5,5,13,32.35,-46.25,2008-06-13
DPSI,4,50.0,-4.39,84.0,-1.85,0.7596428773331725,-31.51 # 17.65 # -16.2 # 12.5,17.65 # 12.5,15.07,15.07,-31.51 # -16.2,-23.85,-23.85,67.5,2,2,17.65,-31.51,2022-05-09
TIL,3,0.0,-23.54,62.0,-26.54,0.44444728765566166,-26.54 # -16.8 # -27.29,,,,-26.54 # -16.8 # -27.29,-23.54,-26.54,48.0,0,3,-16.8,-27.29,2021-03-23
MTNB,13,38.46,7.99,89.0,-4.58,1.137304845910255,-40.91 # 46.15 # 93.06 # 61.76 # -24.26 # -40.68 # -4.63 # 44.88 # -15.22 # 17.89 # -2.88 # -4.58 # -26.67,46.15 # 93.06 # 61.76 # 44.88 # 17.89,52.75,46.15,-40.91 # -24.26 # -40.68 # -4.63 # -15.22 # -2.88 # -4.58 # -26.67,-19.98,-19.74,93.0,5,8,93.06,-40.91,2014-07-23
DWSN,31,32.26,-0.57,78.0,-7.41,0.3995349761585835,-9.24 # -10.37 # 13.81 # -15.65 # -18.79 # 18.81 # -15.35 # -8.11 # -7.41 # 63.14 # -18.95 # 38.77 # -9.82 # -36.33 # 13.75 # 7.65 # 1.11 # -17.11 # 55.71 # -4.37 # -7.96 # 29.72 # -22.26 # 0.0 # 21.95 # -27.04 # -2.99 # -18.36 # -1.2 # -6.88 # -24.02,13.81 # 18.81 # 63.14 # 38.77 # 13.75 # 7.65 # 1.11 # 55.71 # 29.72 # 0.0 # 21.95,24.04,18.81,-9.24 # -10.37 # -15.65 # -18.79 # -15.35 # -8.11 # -7.41 # -18.95 # -9.82 # -36.33 # -17.11 # -4.37 # -7.96 # -22.26 # -27.04 # -2.99 # -18.36 # -1.2 # -6.88 # -24.02,-14.11,-12.86,59.0,10,21,63.14,-36.33,2006-03-30
IRIX,33,33.33,6.86,86.0,-7.97,1.6070229592519494,-2.91 # 25.45 # -8.66 # -18.04 # -22.07 # -27.45 # 24.21 # 91.45 # 41.13 # -2.99 # -7.97 # -8.78 # 12.64 # -2.84 # 113.92 # -9.89 # 8.72 # 15.47 # 44.53 # -6.79 # -18.47 # -13.04 # -10.32 # -12.95 # -10.9 # -13.0 # -45.79 # -2.53 # 141.01 # -15.76 # -9.28 # -27.74 # 5.96,25.45 # 24.21 # 91.45 # 41.13 # 12.64 # 113.92 # 8.72 # 15.47 # 44.53 # 141.01 # 5.96,47.68,25.45,-2.91 # -8.66 # -18.04 # -22.07 # -27.45 # -2.99 # -7.97 # -8.78 # -2.84 # -9.89 # -6.79 # -18.47 # -13.04 # -10.32 # -12.95 # -10.9 # -13.0 # -45.79 # -2.53 # -15.76 # -9.28 # -27.74,-13.55,-10.61,61.0,11,22,141.01,-45.79,2006-01-20
RGF,4,0.0,-7.52,32.0,-7.07,0.7307410458880738,-7.24 # -5.14 # -6.91 # -10.79,,,,-7.24 # -5.14 # -6.91 # -10.79,-7.52,-7.07,38.0,0,4,-5.14,-10.79,2022-04-28
CTRM,6,16.67,-12.94,32.0,-21.09,0.35260586103072306,-32.91 # 42.13 # -14.92 # -27.22 # -29.78 # -14.96,42.13,42.13,42.13,-32.91 # -14.92 # -27.22 # -29.78 # -14.96,-23.96,-27.22,13.5,1,5,42.13,-32.91,2019-03-28
CRGE,13,23.08,2.46,65.0,-16.91,0.08111289995702797,-40.0 # -83.33 # 133.33 # -50.0 # -50.0 # 0.0 # -20.5 # 187.37 # 0.0 # -20.26 # -11.75 # 4.09 # -16.91,133.33 # 0.0 # 187.37 # 0.0 # 4.09,64.96,4.09,-40.0 # -83.33 # -50.0 # -50.0 # -20.5 # -20.26 # -11.75 # -16.91,-36.59,-30.25,39.0,3,10,187.37,-83.33,2006-11-20
PMN,27,22.22,-4.97,79.0,-10.81,0.12331498709286526,2.36 # -7.44 # 51.85 # -15.24 # -10.81 # -22.92 # -23.08 # 70.37 # -20.0 # -3.13 # -12.82 # -22.22 # -16.67 # 25.0 # 0.0 # 5.26 # -13.04 # -5.0 # -25.0 # -8.33 # -6.25 # 0.0 # 25.0 # -20.0 # -42.86 # -12.46 # -26.87,2.36 # 51.85 # 70.37 # 25.0 # 0.0 # 5.26 # 0.0 # 25.0,22.48,15.13,-7.44 # -15.24 # -10.81 # -22.92 # -23.08 # -20.0 # -3.13 # -12.82 # -22.22 # -16.67 # -13.04 # -5.0 # -25.0 # -8.33 # -6.25 # -20.0 # -42.86 # -12.46 # -26.87,-16.53,-15.24,57.0,6,21,70.37,-42.86,2007-01-19
INAB,4,25.0,-20.93,56.0,-25.25,0.3624355820054098,-16.22 # -35.92 # -34.27 # 2.7,2.7,2.7,2.7,-16.22 # -35.92 # -34.27,-28.8,-34.27,48.5,1,3,2.7,-35.92,2021-08-03
DMTK,9,22.22,9.55,113.0,-11.66,0.6967268172130475,-0.72 # 0.46 # -30.3 # -20.16 # -5.88 # -11.66 # 214.75 # -38.41 # -22.12,0.46 # 214.75,107.6,107.6,-0.72 # -30.3 # -20.16 # -5.88 # -11.66 # -38.41 # -22.12,-18.46,-20.16,83.0,2,7,214.75,-38.41,2017-09-06
RENT,2,0.0,-25.25,39.0,-25.25,0.5577808060459787,-28.34 # -22.16,,,,-28.34 # -22.16,-25.25,-25.25,39.0,0,2,-22.16,-28.34,2022-08-25
USIO,41,24.39,3.02,58.0,-7.41,0.32313691863785365,-23.53 # -13.33 # -41.18 # -21.43 # 0.0 # 0.0 # 20.0 # 0.0 # -20.0 # 0.0 # 25.0 # 0.0 # -40.0 # 0.0 # -33.33 # 66.67 # -20.0 # -40.0 # 66.67 # 60.0 # -10.0 # 44.44 # -33.33 # -11.11 # 181.82 # -2.7 # -2.7 # -14.18 # -7.41 # -5.49 # -0.56 # 34.43 # -12.34 # 0.54 # 78.25 # -14.48 # -11.61 # -35.11 # -11.85 # -11.71 # -16.75,0.0 # 0.0 # 20.0 # 0.0 # 0.0 # 25.0 # 0.0 # 0.0 # 66.67 # 66.67 # 60.0 # 44.44 # 181.82 # 34.43 # 0.54 # 78.25,36.11,22.5,-23.53 # -13.33 # -41.18 # -21.43 # -20.0 # -40.0 # -33.33 # -20.0 # -40.0 # -10.0 # -33.33 # -11.11 # -2.7 # -2.7 # -14.18 # -7.41 # -5.49 # -0.56 # -12.34 # -14.48 # -11.61 # -35.11 # -11.85 # -11.71 # -16.75,-18.17,-14.18,49.0,10,31,181.82,-41.18,2006-01-20
CCEL,35,37.14,6.08,83.0,-4.35,2.8337370238595523,-5.04 # -3.2 # -4.82 # 0.82 # -25.31 # 139.73 # 39.29 # 22.73 # 9.26 # -6.52 # -2.34 # -6.81 # -5.63 # -8.6 # 43.9 # 12.01 # -4.35 # -11.59 # 0.0 # -10.77 # 25.0 # 8.43 # 77.49 # -9.3 # -13.09 # 0.52 # -2.71 # -5.91 # -4.97 # -4.85 # 6.71 # 16.0 # -25.73 # -11.82 # -15.85,0.82 # 139.73 # 39.29 # 22.73 # 9.26 # 43.9 # 12.01 # 0.0 # 25.0 # 8.43 # 77.49 # 0.52 # 6.71 # 16.0,28.71,14.01,-5.04 # -3.2 # -4.82 # -25.31 # -6.52 # -2.34 # -6.81 # -5.63 # -8.6 # -4.35 # -11.59 # -10.77 # -9.3 # -13.09 # -2.71 # -5.91 # -4.97 # -4.85 # -25.73 # -11.82 # -15.85,-9.01,-6.52,55.0,13,22,139.73,-25.73,2006-01-19
GLBS,18,27.78,-8.59,83.0,-19.6,0.05290889859730468,-29.55 # -7.0 # 55.32 # -15.08 # -2.43 # -25.87 # -24.83 # 20.33 # 20.63 # 13.89 # -38.46 # -70.3 # -28.97 # -35.1 # -24.12 # -34.42 # -10.82 # 82.17,55.32 # 20.33 # 20.63 # 13.89 # 82.17,38.47,20.63,-29.55 # -7.0 # -15.08 # -2.43 # -25.87 # -24.83 # -38.46 # -70.3 # -28.97 # -35.1 # -24.12 # -34.42 # -10.82,-26.69,-25.87,65.5,5,13,82.17,-70.3,2008-05-16
HYMC,7,28.57,-10.84,129.0,-10.14,0.4068612509222025,7.35 # -0.77 # -10.14 # -20.19 # -35.48 # 4.07 # -20.67,7.35 # 4.07,5.71,5.71,-0.77 # -10.14 # -20.19 # -35.48 # -20.67,-17.45,-20.19,34.0,2,5,7.35,-35.48,2018-03-14
CPTN,4,0.0,-33.08,98.0,-26.17,0.11559002705008313,-1.66 # -78.34 # -31.2 # -21.14,,,,-1.66 # -78.34 # -31.2 # -21.14,-33.08,-26.17,29.0,0,4,-1.66,-78.34,2021-03-30
BREZ,3,66.67,3.2,261.0,1.39,1.0964066489840938,-0.79 # 1.39 # 9.0,1.39 # 9.0,5.19,5.19,-0.79,-0.79,-0.79,251.0,2,1,9.0,-0.79,2020-11-27
HOUR,3,0.0,-25.42,57.0,-17.57,0.39004134038936733,-45.46 # -13.24 # -17.57,,,,-45.46 # -13.24 # -17.57,-25.42,-17.57,28.0,0,3,-13.24,-45.46,2022-01-11
LPTH,28,39.29,4.58,68.0,-8.26,1.3858156009287166,-9.43 # -11.03 # 0.76 # 1.97 # 4.79 # -21.3 # 48.46 # -10.2 # -13.85 # 10.82 # -17.55 # -23.91 # -17.29 # 21.43 # -4.67 # -16.11 # 18.11 # 34.38 # -8.63 # 52.0 # -12.59 # -11.3 # 132.76 # 18.18 # -9.13 # -5.59 # -7.89 # -14.81,0.76 # 1.97 # 4.79 # 48.46 # 10.82 # 21.43 # 18.11 # 34.38 # 52.0 # 132.76 # 18.18,31.24,18.18,-9.43 # -11.03 # -21.3 # -10.2 # -13.85 # -17.55 # -23.91 # -17.29 # -4.67 # -16.11 # -8.63 # -12.59 # -11.3 # -9.13 # -5.59 # -7.89 # -14.81,-12.66,-11.3,63.5,11,17,132.76,-23.91,2006-03-24
EVGN,16,37.5,9.58,68.0,-4.97,1.7700474308815957,-6.67 # -0.73 # -11.09 # 7.53 # 5.7 # 123.68 # -7.7 # -8.95 # -3.27 # -13.1 # 82.86 # 60.0 # -30.09 # -20.73 # -30.93 # 6.82,7.53 # 5.7 # 123.68 # 82.86 # 60.0 # 6.82,47.76,33.76,-6.67 # -0.73 # -11.09 # -7.7 # -8.95 # -3.27 # -13.1 # -30.09 # -20.73 # -30.93,-13.32,-10.02,50.0,6,10,123.68,-30.93,2010-12-14
SYPR,35,25.71,3.9,65.0,-8.21,0.702756503230225,6.8 # -22.76 # -4.21 # 189.58 # 31.8 # -16.95 # -0.25 # -10.53 # -21.77 # 4.76 # 59.42 # -8.64 # -5.23 # 4.01 # -36.65 # -14.29 # -15.09 # -6.73 # 41.28 # -9.55 # -10.0 # -12.21 # -7.45 # -16.0 # -17.0 # -11.39 # 104.84 # -22.36 # -3.49 # -14.02 # -2.82 # -5.29 # -8.21 # -8.5 # 5.5,6.8 # 189.58 # 31.8 # 4.76 # 59.42 # 4.01 # 41.28 # 104.84 # 5.5,49.78,31.8,-22.76 # -4.21 # -16.95 # -0.25 # -10.53 # -21.77 # -8.64 # -5.23 # -36.65 # -14.29 # -15.09 # -6.73 # -9.55 # -10.0 # -12.21 # -7.45 # -16.0 # -17.0 # -11.39 # -22.36 # -3.49 # -14.02 # -2.82 # -5.29 # -8.21 # -8.5,-11.98,-10.26,35.0,9,26,189.58,-36.65,2007-04-30
AKTS,16,25.0,8.38,77.0,-7.89,1.5348056962545422,-19.33 # 71.95 # 137.06 # -1.21 # -16.94 # -9.32 # -0.27 # 2.54 # -9.01 # -9.35 # -10.93 # -3.96 # -6.76 # 52.97 # -15.67 # -27.71,71.95 # 137.06 # 2.54 # 52.97,66.13,62.46,-19.33 # -1.21 # -16.94 # -9.32 # -0.27 # -9.01 # -9.35 # -10.93 # -3.96 # -6.76 # -15.67 # -27.71,-10.87,-9.33,64.5,4,12,137.06,-27.71,2015-06-08
KSCP,2,0.0,-58.03,166.0,-58.03,0.11822915532429987,-82.09 # -33.97,,,,-82.09 # -33.97,-58.03,-58.03,166.0,0,2,-33.97,-82.09,2022-01-31
AISP,7,28.57,-12.19,108.0,-1.33,0.15523677684338666,-1.33 # -1.32 # 3.89 # 1.51 # -2.25 # -1.57 # -84.29,3.89 # 1.51,2.7,2.7,-1.33 # -1.32 # -2.25 # -1.57 # -84.29,-18.15,-1.57,74.0,2,5,3.89,-84.29,2021-05-12
BIVI,5,60.0,22.21,57.0,17.28,2.1509773529737424,48.75 # -24.03 # 77.78 # -8.71 # 17.28,48.75 # 77.78 # 17.28,47.94,48.75,-24.03 # -8.71,-16.37,-16.37,82.0,3,2,77.78,-24.03,2020-12-18
IPWR,21,28.57,-4.86,54.0,-13.39,0.20106452720279777,-19.7 # 15.49 # -16.24 # 8.9 # -18.95 # -8.15 # 0.4 # -2.92 # -14.29 # -18.57 # -16.67 # -39.83 # 43.38 # -13.64 # 67.69 # 12.61 # -30.39 # -7.07 # -19.59 # -13.39 # -11.13,15.49 # 8.9 # 0.4 # 43.38 # 67.69 # 12.61,24.74,14.05,-19.7 # -16.24 # -18.95 # -8.15 # -2.92 # -14.29 # -18.57 # -16.67 # -39.83 # -13.64 # -30.39 # -7.07 # -19.59 # -13.39 # -11.13,-16.7,-16.24,41.0,6,15,67.69,-39.83,2013-11-26
VNCE,15,33.33,8.11,74.0,-7.7,1.4415021032200415,-12.62 # 15.27 # -18.48 # -11.61 # -20.63 # 148.34 # -18.17 # -13.52 # -7.7 # 9.68 # 63.78 # -15.77 # -5.42 # -5.12 # 13.64,15.27 # 148.34 # 9.68 # 63.78 # 13.64,50.14,15.27,-12.62 # -18.48 # -11.61 # -20.63 # -18.17 # -13.52 # -7.7 # -15.77 # -5.42 # -5.12,-12.91,-13.07,47.0,5,10,148.34,-20.63,2013-12-02
LTBR,26,19.23,-10.7,61.0,-12.97,0.028681341247280823,51.35 # -17.81 # 11.54 # -24.0 # -13.04 # -7.05 # -14.87 # -16.36 # -5.24 # -31.12 # -5.29 # -30.38 # -17.46 # -12.89 # -11.36 # -20.0 # -5.34 # 4.17 # -17.65 # -48.18 # -32.17 # 31.17 # -11.27 # -7.03 # -34.52 # 6.52,51.35 # 11.54 # 4.17 # 31.17 # 6.52,20.95,11.54,-17.81 # -24.0 # -13.04 # -7.05 # -14.87 # -16.36 # -5.24 # -31.12 # -5.29 # -30.38 # -17.46 # -12.89 # -11.36 # -20.0 # -5.34 # -17.65 # -48.18 # -32.17 # -11.27 # -7.03 # -34.52,-18.24,-16.36,60.5,5,21,51.35,-48.18,2006-01-19
BTCM,17,35.29,7.68,58.0,-9.63,1.3922937227443515,68.86 # -12.99 # 3.4 # -14.75 # -15.05 # -9.63 # -7.15 # 30.6 # 0.64 # -12.2 # 163.16 # -11.47 # -13.03 # -9.36 # -17.73 # -17.26 # 4.53,68.86 # 3.4 # 30.6 # 0.64 # 163.16 # 4.53,45.2,17.57,-12.99 # -14.75 # -15.05 # -9.63 # -7.15 # -12.2 # -11.47 # -13.03 # -9.36 # -17.73 # -17.26,-12.78,-12.99,39.0,6,11,163.16,-17.73,2013-12-02
AGMH,10,30.0,-5.99,55.0,-11.98,0.4629530286252579,19.91 # 26.45 # -13.54 # -17.84 # -12.53 # -7.62 # -15.38 # -31.49 # 3.57 # -11.42,19.91 # 26.45 # 3.57,16.64,19.91,-13.54 # -17.84 # -12.53 # -7.62 # -15.38 # -31.49 # -11.42,-15.69,-13.54,48.5,3,7,26.45,-31.49,2018-04-20
